"";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"TimeBin";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"1170";"R_10pp_ROI";2;0,0246951457363982;18,1195;59,2093;-13,2955;"R";"Fourth";1,01712510211084;-0,0266474660286105;0;320,358886690286;2
"1171";"R_11l_ROI";1;0,0249415491113401;27,5378;54,0826;-19,3212;"R";"Fourth";1,01684252540677;-0,0208758596298554;0;339,729610067653;54
"1172";"R_13l_ROI";2;0,0251595431856262;24,9429;37,8085;-25,883;"R";"Fourth";1,01682291442194;-0,0270117629584394;0;330,557385393435;2
"1173";"R_OFC_ROI";2;0,0253827548614551;12,9634;36,6683;-23,587;"R";"Fourth";1,01678064269524;-0,00900104808952563;0;325,06831036649;12
"1174";"R_47s_ROI";1;0,025610867008928;33,0099;33,8833;-24,9105;"R";"Fourth";1,01651681606174;0,0202854335397189;1;313,575885415435;4
"1175";"R_LIPd_ROI";2;0,0258327645052732;38,3248;-64,1704;57,2959;"R";"Fourth";1,01640241226723;-0,0468437708550866;0;361,936943076692;17
"1176";"R_6a_ROI";2;0,0260561698136386;29,7331;8,5891;67,9602;"R";"Fourth";1,0162908171378;-0,0445657272729084;0;375,145438605763;14
"1177";"R_i6-8_ROI";1;0,0262893838675385;35,4586;22,4701;60,9687;"R";"Fourth";1,01607468365517;0,019825909658245;1;341,371114789332;141
"1178";"R_s6-8_ROI";1;0,0265260466867856;18,7338;28,1582;62,8455;"R";"Fourth";1,01598775961456;0,0457150439441058;1;335,360901866575;21
"1179";"R_43_ROI";2;0,026767807407712;61,924;5,67994;11,0477;"R";"Fourth";1,01589532696743;-0,0598487165876765;0;386,133336751958;135
"1180";"R_OP4_ROI";2;0,0270098229978297;63,0578;-6,40771;14,6898;"R";"Fourth";1,01580723402814;-0,032985854370781;0;379,313537032874;26
"1181";"R_OP1_ROI";2;0,0272581385912552;56,8963;-15,843;15,4816;"R";"Fourth";1,01567733585895;-0,0340060223463699;0;378,136816219349;13
"1182";"R_OP2-3_ROI";2;0,0275027739309118;51,3937;-8,28483;10,6981;"R";"Fourth";1,0156182188972;-0,0295540662782341;0;362,942225697782;41
"1183";"R_52_ROI";2;0,0277460853201875;51,477;-7,76963;-3,25098;"R";"Fourth";1,01534634603311;-0,0296089588675433;0;359,552994148587;1
"1184";"R_RI_ROI";2;0,0279853173910415;57,2127;-26,756;14,884;"R";"Fourth";1,0151487759881;-0,0282946600999695;0;381,902119593202;110
"1185";"R_PFcm_ROI";2;0,0282299118941136;61,3094;-25,5357;21,6459;"R";"Fourth";1,01512984960976;-0,0552280695405898;0;394,740034443626;14
"1186";"R_PoI2_ROI";2;0,0284791022223941;46,4368;13,7221;-13,0385;"R";"Fourth";1,01491514718582;-0,00752149544414948;0;316,727862285474;5
"1187";"R_TA2_ROI";2;0,0287284627558746;55,4828;4,25641;-16,9808;"R";"Fourth";1,01475258323353;-0,0359917223968752;0;376,680106398098;0
"1188";"R_FOP4_ROI";2;0,0289864951141625;48,5447;25,7731;1,07973;"R";"Fourth";1,01465919238529;-0,055927063821271;0;369,429905922214;175
"1189";"R_MI_ROI";2;0,0292528586222168;43,9819;22,6609;-11,7675;"R";"Fourth";1,0143530540189;-0,056180563417038;0;365,2210102136;54
"1190";"R_Pir_ROI";2;0,0295183484768066;33,9807;18,5583;-32,4409;"R";"Fourth";1,01417724401158;-0,01182970273169;0;281,521522182333;0
"1191";"R_AVI_ROI";1;0,0297890396178912;40,9792;34,3531;-15,9696;"R";"Fourth";1,01404297475855;0,0178083405250918;1;303,334610399963;15
"1192";"R_AAIC_ROI";1;0,0300594801717334;36,4401;25,345;-26,3751;"R";"Fourth";1,01397458637615;0,00422892618405661;1;274,433153305083;1
"1193";"R_FOP1_ROI";2;0,0303300529547868;55,5335;12,1726;5,71548;"R";"Fourth";1,01387484265159;-0,0615052273791917;0;390,385564300772;3
"1194";"R_FOP3_ROI";2;0,03058555682475;46,4891;18,2405;-0,680978;"R";"Fourth";1,01366987969936;-0,0500664262582634;0;349,186869640037;19
"1195";"R_FOP2_ROI";2;0,0308385114971387;51,169;6,56433;5,70963;"R";"Fourth";1,01358514322168;-0,0406603933542406;0;354,557917257787;5
"1196";"R_PFt_ROI";2;0,0311023031889919;62,3717;-24,3981;44,39;"R";"Fourth";1,0134087513323;-0,0273788457478778;0;351,079305745763;20
"1197";"R_AIP_ROI";2;0,0313563106150962;45,8997;-45,6113;56,927;"R";"Fourth";1,01332850718853;-0,0501314035605472;0;366,628093842317;4
"1198";"R_EC_ROI";1;0,0316136301962454;31,593;-11,1874;-40,004;"R";"Fourth";1,01318207335741;0,0567286640799306;1;324,428677617908;9
"1199";"R_PreS_ROI";1;0,0318790993371822;21,5555;-40,429;-21,2506;"R";"Fourth";1,01311184631125;-0,00112236954425048;0;309,717843066847;0
"1200";"R_H_ROI";1;0,0321366586338439;28,4755;-20,7455;-31,2903;"R";"Fourth";1,0129266246446;0,0151819110653391;1;305,171989156638;0
"1201";"R_ProS_ROI";2;0,0323989624742396;12,5434;-56,7855;-3,49956;"R";"Fourth";1,01291546700042;-0,022322668092014;0;292,838514531486;0
"1202";"R_PeEc_ROI";1;0,0326633649668287;35,374;-9,29555;-43,1326;"R";"Fourth";1,01282493316391;0,014599175299012;1;296,520348436251;0
"1203";"R_STGa_ROI";2;0,0329327707513939;52,8343;11,1678;-29,0059;"R";"Fourth";1,01265665761975;-0,0193598154347803;0;357,318722007185;0
"1204";"R_PBelt_ROI";2;0,0332012327185992;62,6319;-22,0874;4,23151;"R";"Fourth";1,01260056083945;-0,0392644712157815;0;385,042124807905;0
"1205";"R_A5_ROI";2;0,0334770951904546;64,1252;-19,5546;-3,71639;"R";"Fourth";1,01250923164539;-0,0419717592203559;0;366,796778977115;2
"1206";"R_PHA1_ROI";1;0,0337602598932249;25,1167;-41,5795;-25,8321;"R";"Fourth";1,01232241401409;0,047138358016887;1;284,761426348617;0
"1207";"R_PHA3_ROI";2;0,034044101757098;32,2005;-42,9438;-30,5382;"R";"Fourth";1,01218840081219;-0,00686213387597135;0;324,481998750604;0
"1208";"R_STSda_ROI";1;0,0343308485855231;60,7947;-3,53603;-18,2347;"R";"Fourth";1,01202101173388;0,0663445639766095;1;367,477050233981;10
"1209";"R_STSdp_ROI";2;0,034617748512368;62,8694;-28,5061;-5,24259;"R";"Fourth";1,01183454937544;0,00123325546677561;1;348,5159349817;2
"1210";"R_STSvp_ROI";1;0,0348818874734252;63,7555;-34,3727;-8,91097;"R";"Fourth";1,01176591206043;0,0913712661871491;1;363,018313869085;83
"1211";"R_TGd_ROI";1;0,0351464676251317;43,8856;13,0851;-40,2025;"R";"Fourth";1,01150469144935;0,0358050975485425;1;344,779543497913;24
"1212";"R_TE1a_ROI";1;0,035409696169146;59,7991;-7,59065;-28,0971;"R";"Fourth";1,01137163495737;0,0981574100584101;1;371,325522683106;136
"1213";"R_TE1p_ROI";1;0,0356676459976108;62,8978;-44,6111;-13,7474;"R";"Fourth";1,01127822960601;0,0598141408115602;1;343,966821182212;16
"1214";"R_TE2a_ROI";1;0,0359190727008623;57,2602;-16,9342;-32,5268;"R";"Fourth";1,01120702851343;0,0296771771828985;1;329,644221912469;8
"1215";"R_TF_ROI";1;0,0361669138490796;44,4776;-23,1756;-38,6039;"R";"Fourth";1,0111721277265;0,0451324746148167;1;331,617821352088;16
"1216";"R_TE2p_ROI";2;0,0364006628792889;53,6296;-44,9692;-27,0755;"R";"Fourth";1,01099378305533;-0,0433858675004786;0;352,916136623294;7
"1217";"R_PHT_ROI";1;0,0366426563626769;61,1717;-55,3933;-5,67552;"R";"Fourth";1,01077967841766;-0,00244070995356983;0;346,125890120211;1
"1218";"R_PH_ROI";2;0,036898534209615;52,6766;-66,4423;-16,4321;"R";"Fourth";1,01063981652179;-0,0603257658827129;0;380,902764102391;18
"1219";"R_TPOJ1_ROI";2;0,0371535487914907;62,2442;-46,1787;8,32584;"R";"Fourth";1,01055295476974;-0,0507660246853681;0;401,204118403206;3
"1220";"R_TPOJ2_ROI";2;0,0374279549411594;58,5092;-62,6632;7,11005;"R";"Fourth";1,01036492998736;-0,0358908608450832;0;364,220851077396;3
"1221";"R_TPOJ3_ROI";1;0,0377165422698859;53,987;-74,1801;14,6672;"R";"Fourth";1,01034368425287;0,0778175187680144;1;349,215348934376;9
"1222";"R_DVT_ROI";2;0,0380072962129923;12,1251;-78,5032;33,5764;"R";"Fourth";1,01027971777929;-0,0657618737425841;0;408,881506377651;32
"1223";"R_PGp_ROI";1;0,0383041813073659;46,5474;-86,4579;23,4039;"R";"Fourth";1,01009831062649;0,07320749768741;1;350,907905241581;74
"1224";"R_IP2_ROI";1;0,0385914825419346;49,9954;-52,2667;52,7652;"R";"Fourth";1,01007024243042;-0,0134345074013715;0;345,905987930143;52
"1225";"R_IP1_ROI";1;0,0388697646504515;40,6846;-74,0717;49,3513;"R";"Fourth";1,00995048548011;0,0522369338069338;1;333,239098279494;343
"1226";"R_IP0_ROI";1;0,0391432856918506;37,2852;-86,9869;35,2219;"R";"Fourth";1,00987464470755;0,085973592007209;1;349,739949334101;144
"1227";"R_PFop_ROI";2;0,0394146266445476;66,1984;-15,7688;28,0183;"R";"Fourth";1,00967482148465;-0,0312767982695608;0;367,19695774291;12
"1228";"R_PF_ROI";2;0,0396662614286441;65,3278;-32,2026;35,4308;"R";"Fourth";1,00965986983718;-0,0548896228759464;0;370,323214973885;15
"1229";"R_PFm_ROI";1;0,0399283045223523;58,5605;-52,0063;43,9648;"R";"Fourth";1,00945600794875;0,0038012771328524;1;329,388093384608;425
"1230";"R_PGi_ROI";1;0,0401804383747206;57,3444;-64,9284;27,2283;"R";"Fourth";1,00936881095784;0,105353001021914;1;362,740936798014;95
"1231";"R_PGs_ROI";1;0,0404383967854408;50,4273;-73,1759;40,7051;"R";"Fourth";1,00926231125238;0,0837995185381625;1;358,759332598677;169
"1232";"R_V6A_ROI";2;0,0407001358362343;19,2425;-86,6335;41,8879;"R";"Fourth";1,00916718510362;-0,0549441516044133;0;404,215942091498;27
"1233";"R_VMV1_ROI";2;0,0409429803039863;19,1921;-58,7211;-17,1867;"R";"Fourth";1,00898688100708;-0,0401743577450288;0;364,554620799882;1
"1234";"R_VMV3_ROI";2;0,0411874911323951;29,9803;-63,5782;-23,772;"R";"Fourth";1,00878221923555;-0,0483821557855316;0;381,000083991278;6
"1235";"R_PHA2_ROI";1;0,0414361988281321;28,903;-41,0034;-29,0972;"R";"Fourth";1,00864045928924;0,0538471619009203;1;333,772191050492;0
"1236";"R_V4t_ROI";2;0,0416667921433046;48,5485;-82,0295;-5,90969;"R";"Fourth";1,00859579800743;-0,0230430233400736;0;387,856546867723;21
"1237";"R_FST_ROI";2;0,0419008961928977;54,9344;-69,2892;-7,45739;"R";"Fourth";1,00844727550103;-0,0530823717808377;0;375,740802528189;5
"1238";"R_V3CD_ROI";2;0,0421336255489415;37,595;-94,7827;17,8555;"R";"Fourth";1,00833244696726;-0,0384766496945869;0;363,794834638108;1
"1239";"R_LO3_ROI";2;0,0423440384496334;47,8433;-86,0632;8,87829;"R";"Fourth";1,00825425695895;-0,0420851939757759;0;365,331066670251;1
"1240";"R_VMV2_ROI";2;0,0425328340680261;24,1382;-59,9713;-20,6539;"R";"Fourth";1,00810903064152;-0,0454104936651679;0;364,912284447464;1
"1241";"R_31pd_ROI";1;0,04272059762083;6,20401;-56,6167;39,9484;"R";"Fourth";1,00804669122296;0,0986580826954659;1;355,893563705525;147
"1242";"R_31a_ROI";1;0,0429163463163301;5,60152;-44,61;43,739;"R";"Fourth";1,00789521642628;0,0978512141837922;1;359,399501505975;152
"1243";"R_VVC_ROI";2;0,0430995751813517;36,542;-54,9856;-28,7131;"R";"Fourth";1,00785813774258;-0,0656067465627111;0;378,09211892512;2
"1244";"R_25_ROI";1;0,0432788881083286;4,84085;22,2933;-15,4668;"R";"Fourth";1,00777608636749;0,0447949051474472;1;287,61027257661;0
"1245";"R_s32_ROI";1;0,0434571475543317;5,7648;34,5642;-12,0906;"R";"Fourth";1,00756359479396;0,0686489310162411;1;346,378906820941;18
"1246";"R_pOFC_ROI";1;0,0435879344952842;16,3331;19,9268;-26,862;"R";"Fourth";1,00751075667083;-0,00105424491973818;0;292,9942136728;1
"1247";"R_PoI1_ROI";2;0,0437067635246873;49,162;8,34246;-14,7761;"R";"Fourth";1,00735367306118;-0,0258659224455459;0;333,229718675228;11
"1248";"R_Ig_ROI";2;0,0438212353599646;48,2554;-2,98118;4,36077;"R";"Fourth";1,00728586217363;-0,0184685701042474;0;336,794655981317;1
"1249";"R_FOP5_ROI";1;0,0439033936732602;46,6341;37,6873;-4,21261;"R";"Fourth";1,00714793947981;0,0162252308840424;1;317,801207074362;21
"1250";"R_p10p_ROI";1;0,0439820346781043;26,4125;67,3486;4,33257;"R";"Fourth";1,00707777097076;0,0745827104685985;1;330,611455884129;13
"1251";"R_p47r_ROI";1;0,0440743952292828;45,0075;56,3789;-3,8272;"R";"Fourth";1,00696161606488;-0,0258728897238799;0;355,917902984964;360
"1252";"R_TGv_ROI";2;0,0441793002481538;42,3516;-0,325963;-44,6803;"R";"Fourth";1,00689462838735;-0,0107656632518909;0;300,107622110509;0
"1253";"R_MBelt_ROI";2;0,044289823382001;55,8767;-10,7522;-3,26385;"R";"Fourth";1,00669433271234;-0,0324702254946079;0;349,970382892003;3
"1254";"R_LBelt_ROI";2;0,0443684077229864;59,1382;-23,1168;6,61575;"R";"Fourth";1,00656198498247;-0,028843624672315;0;344,411611151569;53
"1255";"R_A4_ROI";2;0,0444383129651301;64,0252;-20,8485;1,27518;"R";"Fourth";1,00655865422846;-0,0446421797915146;0;386,143731065177;8
"1256";"R_STSva_ROI";1;0,0445115665328274;61,8291;-11,4739;-19,5872;"R";"Fourth";1,00640545267567;0,10958100278498;1;381,461606260009;132
"1257";"R_TE1m_ROI";1;0,0446016757084619;63,3764;-29,3732;-19,5795;"R";"Fourth";1,00624576983584;0,0223895027824198;1;313,750914152343;11
"1258";"R_PI_ROI";2;0,0446960758233975;50,7205;10,2304;-20,6694;"R";"Fourth";1,00615213024129;-0,0431140580833139;0;350,796173284755;1
"1259";"R_a32pr_ROI";1;0,0447839142027491;6,08628;34,8872;32,1108;"R";"Fourth";1,00592395457695;-0,00536184015182931;0;325,530888463155;2
"1260";"R_p24_ROI";1;0,0448870137367396;4,9989;37,9177;15,6267;"R";"Fourth";1,00580128790949;0,0233152057683905;1;305,003332301227;2
"1261";"L_V1_ROI";2;0,0449863200621591;-9,66141;-84,5161;-0,484587;"L";"Fourth";1,00579571290742;0,00427365547667653;1;301,968519867644;68
"1262";"L_MST_ROI";2;0,0450722260580992;-51,6683;-78,4569;2,95631;"L";"Fourth";1,00570452823996;-0,036792416672827;0;391,725739479479;3
"1263";"L_V6_ROI";2;0,0451542869563886;-9,92671;-83,667;30,0225;"L";"Fourth";1,00550684169585;-0,050206827342453;0;370,016561354884;0
"1264";"L_V2_ROI";2;0,0452420462980923;-11,4511;-83,621;-8,18927;"L";"Fourth";1,00538638381335;-0,0363588382995248;0;350,051016193966;2
"1265";"L_V3_ROI";2;0,045336481012156;-24,9707;-102,401;4,30728;"L";"Fourth";1,005125362393;-0,0542972731848776;0;353,637530588362;10
"1266";"L_V4_ROI";2;0,045438552292495;-32,6537;-93,0531;-15,3647;"L";"Fourth";1,0050628524251;-0,0636394568737506;0;388,614827575504;25
"1267";"L_V8_ROI";2;0,0455609924478318;-32,9345;-77,2125;-22,8581;"L";"Fourth";1,00491562051617;-0,0395582287713838;0;350,039711221571;5
"1268";"L_4_ROI";2;0,0457340312915615;-33,3431;-17,1152;72,0779;"L";"Fourth";1,00488225964001;-0,00505491613465536;0;366,159373279247;26
"1269";"L_3b_ROI";2;0,0458018529202552;-46,5182;-22,1065;62,6829;"L";"Fourth";1,00477946889782;0,0104849245292826;1;372,75153248731;46
"1270";"L_FEF_ROI";2;0,0458590145755111;-42,9503;4,93378;61,2976;"L";"Fourth";1,00468387729569;-0,0555844827771625;0;374,127693236531;3
"1271";"L_PEF_ROI";2;0,0459297975135455;-53,2305;10,2373;44,246;"L";"Fourth";1,00466381007514;-0,0454202994424719;0;358,373029154004;203
"1272";"L_55b_ROI";1;0,046034351686982;-49,9196;7,25686;52,551;"L";"Fourth";1,00446843018233;0,0122616966381021;1;316,435378471469;120
"1273";"L_V3A_ROI";2;0,0461681979670526;-18,4823;-96,7561;25,023;"L";"Fourth";1,00437125780665;-0,0714593138985178;0;399,22977063081;30
"1274";"L_RSC_ROI";1;0,0463336482508797;-1,96554;-41,1872;24,8333;"L";"Fourth";1,00413234697464;0,0457957459646626;1;316,843192613116;3
"1275";"L_POS2_ROI";1;0,0465242176033904;-8,52795;-74,3509;38,3825;"L";"Fourth";1,00400898390307;0,0420737914790217;1;317,022377531805;17
"1276";"L_V7_ROI";2;0,0467369953112706;-20,6651;-92,6455;33,2797;"L";"Fourth";1,00396641559819;-0,0785008714916772;0;410,392384439217;13
"1277";"L_IPS1_ROI";2;0,0469858109320441;-21,9632;-86,6667;42,0993;"L";"Fourth";1,00378983297777;-0,0625869654628447;0;396,51611561376;70
"1278";"L_FFC_ROI";2;0,0472426927194124;-42,7627;-63,2247;-26,3203;"L";"Fourth";1,00370725280058;-0,0507260135011758;0;381,313779611081;1
"1279";"L_V3B_ROI";2;0,0475076440378594;-27,0953;-96,5715;25,1962;"L";"Fourth";1,00346554341674;-0,0666126565004574;0;387,099266577466;1
"1280";"L_LO1_ROI";2;0,0477878073247248;-40,5777;-95,2405;3,36919;"L";"Fourth";1,00341609091493;-0,0603074357578655;0;391,812034794837;20
"1281";"L_LO2_ROI";2;0,0480804477608418;-42,1582;-90,8955;-7,66365;"L";"Fourth";1,00327945562731;-0,0691296506309;0;403,182223512396;15
"1282";"L_PIT_ROI";2;0,0483864309732165;-39,4378;-86,7034;-16,546;"L";"Fourth";1,00316608877573;-0,0427887620696215;0;359,659482762784;1
"1283";"L_MT_ROI";2;0,0487127400845417;-48,7503;-84,4672;5,48379;"L";"Fourth";1,00309305276264;-0,0562349576128845;0;387,184665461492;10
"1284";"L_A1_ROI";2;0,0490668850997852;-52,7981;-20,8586;2,44464;"L";"Fourth";1,00302253480014;-0,0376408469810329;0;367,624286220775;2
"1285";"L_PSL_ROI";2;0,0494210562598213;-62,4148;-44,0833;21,9645;"L";"Fourth";1,00294027231862;-0,0529826997445609;0;377,877652514567;9
"1286";"L_SFL_ROI";1;0,0497903540064885;-9,90886;19,8578;62,3111;"L";"Fourth";1,00290285520353;0,0464265045431549;1;329,223790817598;137
"1287";"L_PCV_ROI";1;0,0501565815513528;-7,21695;-54,6776;53,0745;"L";"Fourth";1,00264118227736;0,0750853982579653;1;350,54319013109;2
"1288";"L_STV_ROI";2;0,0505347756776228;-62,4066;-48,5189;16,5869;"L";"Fourth";1,00262991209388;-0,0306355787006655;0;360,019137615528;31
"1289";"L_7Pm_ROI";1;0,0509341257312651;-9,31391;-67,9611;53,3334;"L";"Fourth";1,0024541504595;0,0548493936499897;1;352,06824489425;98
"1290";"L_7m_ROI";1;0,051352249669799;-6,46353;-64,9132;39,576;"L";"Fourth";1,00235558613934;0,111031495584589;1;378,56346375937;41
"1291";"L_POS1_ROI";1;0,0517796379381718;-7,73543;-64,243;13,1206;"L";"Fourth";1,00219759111815;0,0999244296199886;1;364,665844499237;37
"1292";"L_23d_ROI";1;0,0521994870814518;-2,3397;-19,8225;38,1166;"L";"Fourth";1,00203406100046;0,02080566000337;1;308,532810093614;38
"1293";"L_v23ab_ROI";1;0,0526105563363506;-4,55981;-56,7997;21,7836;"L";"Fourth";1,00182744540865;0,120829126438913;1;376,163735309208;279
"1294";"L_d23ab_ROI";1;0,0530307604905533;-2,84817;-42,7715;32,0514;"L";"Fourth";1,0017045255056;0,0913465860853133;1;353,658684495653;2
"1295";"L_31pv_ROI";1;0,0534693788067841;-4,12372;-49,4371;34,4851;"L";"Fourth";1,00156251261074;0,117825629071004;1;374,637519514866;50
"1296";"L_5m_ROI";2;0,0539113557775381;-8,52623;-35,9366;66,9205;"L";"Fourth";1,0012824098764;0,00222643635514778;1;350,139558657427;0
"1297";"L_5mv_ROI";2;0,0543520662924589;-8,03423;-36,5424;57,0791;"L";"Fourth";1,00112237173755;-0,0335303252425073;0;381,475525836828;8
"1298";"L_23c_ROI";2;0,0548038739896847;-5,94615;-30,0308;47,2425;"L";"Fourth";1,00102312849571;-0,0635229041116632;0;396,533189866931;41
"1299";"L_5L_ROI";2;0,0552618064948817;-11,9717;-45,1408;70,3955;"L";"Fourth";1,00087335665725;0,00219059589350413;1;336,553977239167;3
"1300";"L_24dd_ROI";2;0,0557204237516483;-6,35559;-12,9615;55,585;"L";"Fourth";1,00085190847196;-0,0274941393691206;0;362,659595220592;2
"1301";"L_24dv_ROI";2;0,0561823448519341;-5,32056;2,0859;48,5372;"L";"Fourth";1,00070936787238;-0,0396422864360879;0;366,112885525901;2
"1302";"L_7AL_ROI";2;0,0566522833637183;-20,0909;-53,4659;71,8123;"L";"Fourth";1,00060061864213;-0,0438560749421456;0;377,147158289609;4
"1303";"L_SCEF_ROI";2;0,0571416884126444;-6,71014;8,04141;58,7561;"L";"Fourth";1,00046140896099;-0,0539953122644058;0;358,235643350006;81
"1304";"L_6ma_ROI";2;0,0576517865546598;-15,204;10,1743;69,5604;"L";"Fourth";1,00035011870298;-0,0122394000130482;0;323,757231688308;14
"1305";"L_7Am_ROI";1;0,0581617021784402;-11,7008;-59,2864;63,563;"L";"Fourth";1,00016357825482;-0,00574236510904028;0;337,667437595913;36
"1306";"L_7PL_ROI";1;0,0586585681189922;-15,7096;-73,3452;56,7261;"L";"Fourth";1,00006346592452;-0,00358326706380593;0;332,302678002184;4
"1307";"L_7PC_ROI";2;0,0591584165682822;-33,0094;-53,038;67,5317;"L";"Fourth";0,999982353890726;-0,0409962251818428;0;382,928378194886;0
"1308";"L_LIPv_ROI";2;0,0596391094527276;-29,7517;-64,1561;62,9781;"L";"Fourth";0,999829912934559;-0,0777608605207867;0;424,679011796922;136
"1309";"L_VIP_ROI";2;0,0601330931369554;-21,8545;-65,7435;64,9426;"L";"Fourth";0,999732172100684;-0,0571738613709815;0;396,279141255138;5
"1310";"L_MIP_ROI";2;0,0606255815573129;-24,7673;-77,077;53,1612;"L";"Fourth";0,999568916324355;-0,0703934583102932;0;400,347509087303;7
"1311";"L_1_ROI";2;0,0610977924911678;-47,13;-28,9824;63,6018;"L";"Fourth";0,999437661472486;0,0116543885672473;1;378,171563852509;13
"1312";"L_2_ROI";2;0,0615317751946611;-42,323;-39,518;65,3726;"L";"Fourth";0,999323103454192;-0,00345508400662999;0;376,709927465052;2
"1313";"L_3a_ROI";2;0,0619858310045529;-45,3284;-16,8127;61,9807;"L";"Fourth";0,999237546027743;0,0124437117932558;1;357,663401735076;32
"1314";"L_6d_ROI";2;0,0624483584027981;-33,1583;-9,76269;71,2601;"L";"Fourth";0,999034939035931;0,0114748116756068;1;346,795146209123;7
"1315";"L_6mp_ROI";2;0,0629047632163255;-14,588;-9,70881;73,8754;"L";"Fourth";0,998908448432464;-0,0247962915164857;0;353,059893327124;0
"1316";"L_6v_ROI";2;0,0633797878191397;-58,8547;6,65103;32,2337;"L";"Fourth";0,998684645772697;-0,0240488915109519;0;347,442967750936;33
"1317";"L_p24pr_ROI";2;0,063843438639978;-3,00971;1,48038;39,4855;"L";"Fourth";0,998598046798014;-0,0250776312859067;0;346,357304474467;3
"1318";"L_33pr_ROI";1;0,0643174347616266;-2,3005;14,3322;30,0426;"L";"Fourth";0,998460929917177;-0,00504479825715616;0;309,145619273742;0
"1319";"L_a24pr_ROI";2;0,064800770158088;-3,71067;21,3912;31,9944;"L";"Fourth";0,99817230934671;-0,0482960030646767;0;361,648568099381;31
"1320";"L_p32pr_ROI";2;0,065269213397707;-5,37103;21,0193;41,7936;"L";"Fourth";0,998158425999528;-0,0469269247114793;0;351,760526052168;212
"1321";"L_a24_ROI";1;0,0657421852901819;-5,90983;41,2255;-0,828961;"L";"Fourth";0,998091033482293;0,0727672402002219;1;334,760431793469;17
"1322";"L_d32_ROI";1;0,0662236877648877;-7,4933;46,8392;25,4507;"L";"Fourth";0,99777338976383;0,0680398764530763;1;346,642189511728;47
"1323";"L_8BM_ROI";1;0,0666921079676504;-7,40958;34,8024;46,4829;"L";"Fourth";0,997749526605735;0,0317588429634427;1;331,290098166102;39
"1324";"L_p32_ROI";1;0,0671605306334974;-8,47038;50,9573;-1,13474;"L";"Fourth";0,997682803046613;0,0640635088473824;1;341,155475269415;11
"1325";"L_10r_ROI";1;0,0676161764827436;-9,37022;51,0853;-8,28686;"L";"Fourth";0,997417707540521;0,0944413543972393;1;373,097593217335;286
"1326";"L_47m_ROI";1;0,068065874497203;-34,0236;43,9676;-21,8372;"L";"Fourth";0,997273064247064;0,0474466483650936;1;330,126210717091;10
"1327";"L_8Av_ROI";1;0,0684926686039535;-39,3098;29,5936;53,4256;"L";"Fourth";0,997100180836089;0,0966151815045824;1;351,605994043595;917
"1328";"L_8Ad_ROI";1;0,0689213877296845;-24,8022;42,0896;50,2505;"L";"Fourth";0,996965242548936;0,114085852040652;1;372,404682102282;62
"1329";"L_9m_ROI";1;0,0693569584609146;-9,41604;55,1258;22,2088;"L";"Fourth";0,996730043290958;0,104375498447197;1;356,475523609366;44
"1330";"L_8BL_ROI";1;0,0697764615528295;-12,0618;36,6863;54,2559;"L";"Fourth";0,996577534996711;0,0759477674341158;1;351,42718397526;85
"1331";"L_9p_ROI";1;0,0701889824348757;-17,6159;54,0256;39,5845;"L";"Fourth";0,996283016547063;0,084573576588546;1;349,465860922624;96
"1332";"L_10d_ROI";1;0,0705969305542801;-14,492;64,4684;7,71641;"L";"Fourth";0,996097770966395;0,108739504782847;1;357,047291598055;15
"1333";"L_8C_ROI";1;0,0710000776146369;-46,7114;29,1732;42,1582;"L";"Fourth";0,99595857729906;0,0786242817755185;1;343,064076306921;1290
"1334";"L_44_ROI";1;0,0714037977177979;-54,2873;28,4757;7,90116;"L";"Fourth";0,995870656939612;0,0237490330119748;1;319,683241001532;39
"1335";"L_45_ROI";1;0,0718143751587832;-49,2744;41,4279;-0,449318;"L";"Fourth";0,995644918963485;0,0421588744213085;1;330,58947252113;76
"1336";"L_47l_ROI";1;0,0722265431039551;-41,6195;44,5977;-14,7694;"L";"Fourth";0,995624256846644;0,0402139514320981;1;324,750967190744;13
"1337";"L_a47r_ROI";1;0,07264280094502;-38,5937;56,6588;-12,6421;"L";"Fourth";0,995465920045011;0,031300047081808;1;314,752803920004;8
"1338";"L_6r_ROI";2;0,0730514896781011;-58,143;15,741;17,7684;"L";"Fourth";0,995243719949337;-0,0395077404051782;0;351,871717408641;101
"1339";"L_IFJa_ROI";1;0,0734815827875111;-51,736;29,5284;25,0934;"L";"Fourth";0,995007937565729;-0,00259711365079646;0;318,866531464421;10
"1340";"L_IFJp_ROI";1;0,0738850718645257;-52,9064;20,4289;32,3937;"L";"Fourth";0,994783491440413;-0,0103965801386666;0;349,341616512661;3
"1341";"L_IFSp_ROI";1;0,0742884873259322;-51,5807;37,0051;17,8709;"L";"Fourth";0,994679519914697;0,0302994490717445;1;319,43315530507;24
"1342";"L_IFSa_ROI";1;0,0746933210757373;-48,8112;48,1202;9,53649;"L";"Fourth";0,994544004112024;-0,0251460496327636;0;346,674287359843;32
"1343";"L_p9-46v_ROI";1;0,0750886063707775;-45,2185;44,9354;28,6578;"L";"Fourth";0,994291324818557;0,0417521753610752;1;319,561527744964;35
"1344";"L_46_ROI";1;0,0754814567477853;-37,9276;53,5147;30,1759;"L";"Fourth";0,994227904462451;0,00869620183179092;1;309,163736970604;160
