"";"Vertex";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"TimeBin";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"6331";25310;"L_p32_ROI";1;0,0251252611382245;-7,7361;45,7453;-7,20121;"L";"Third";0,996896733523334;0,00577056110926202;1;2294,37728410866;24
"6332";25311;"L_p32_ROI";1;0,0251404619311151;-7,38136;44,3601;-7,11443;"L";"Third";0,996895482004459;0,0126353256211321;1;2373,81800464778;38
"6333";25312;"L_p32_ROI";1;0,0251556549224792;-7,02216;42,9428;-6,98731;"L";"Third";0,996877863707884;0,0139908741221757;1;2360,39316481525;33
"6334";25313;"L_p32_ROI";1;0,025170836673695;-6,6582;41,4932;-6,82118;"L";"Third";0,996872951550189;0,0116448062583306;1;2375,64495200707;65
"6335";25356;"L_p32_ROI";3;0,0251860453271163;-8,58615;49,5472;-6,05852;"L";"Third";0,996860926865447;-0,0236628983251858;0;2156,65471330601;60
"6336";25357;"L_p32_ROI";3;0,025201308692806;-8,23823;48,2527;-6,08381;"L";"Third";0,996850357338329;-0,0256346134480773;0;2189,12529641081;116
"6337";25358;"L_p32_ROI";3;0,0252166510874693;-7,88892;46,9247;-6,06978;"L";"Third";0,996845113120918;-0,0140291681509525;0;2194,80994211021;14
"6338";25359;"L_p32_ROI";1;0,0252320468360176;-7,53584;45,563;-6,0153;"L";"Third";0,996842270413339;-0,00342394808014563;0;2284,11509160353;9
"6339";25360;"L_p32_ROI";1;0,0252473096375313;-7,17753;44,1672;-5,92019;"L";"Third";0,996835057816004;-0,000739053751125924;0;2315,29924739145;42
"6340";25361;"L_p32_ROI";3;0,0252626743845102;-6,81342;42,7366;-5,78529;"L";"Third";0,996822472337601;-0,00667376880784038;0;2265,75960115076;15
"6341";25362;"L_p32_ROI";1;0,0252779713486562;-6,44371;41,2705;-5,61242;"L";"Third";0,996814561407451;0,0258270530772411;1;2320,91331958595;6
"6342";25401;"L_p32_ROI";3;0,025293355110548;-9,08003;51,8385;-4,72993;"L";"Third";0,996802754234905;-0,0381139674361462;0;2204,59389839561;157
"6343";25402;"L_p32_ROI";3;0,0253098259945797;-8,73208;50,6058;-4,82164;"L";"Third";0,996798560682112;-0,0280128561239035;0;2180,48605029479;26
"6344";25403;"L_p32_ROI";3;0,0253254176731901;-8,38651;49,3384;-4,87755;"L";"Third";0,996785797319989;-0,0189193212283739;0;2155,71399259477;27
"6345";25404;"L_p32_ROI";3;0,0253408584071175;-8,03962;48,036;-4,89522;"L";"Third";0,996782028794986;-0,0296268067507297;0;2174,3780411758;141
"6346";25405;"L_p32_ROI";3;0,0253561428804731;-7,68867;46,6983;-4,87303;"L";"Third";0,996764888111032;-0,0102617645557548;0;2191,94982921895;8
"6347";25406;"L_p32_ROI";1;0,025371249982504;-7,33189;45,3245;-4,81028;"L";"Third";0,996759165614258;0,0139906759827667;1;2266,44894052381;36
"6348";25407;"L_p32_ROI";1;0,0253863969110609;-6,9684;43,9139;-4,70729;"L";"Third";0,996754816314674;-0,00209253786947146;0;2239,77133115872;4
"6349";25408;"L_p32_ROI";1;0,0254014214526972;-6,59819;42,4654;-4,56539;"L";"Third";0,99675018738621;0,0170456424779073;1;2281,81776478539;9
"6350";25446;"L_p32_ROI";3;0,0254163975325635;-9,57503;53,9679;-3,2753;"L";"Third";0,996743933102364;-0,0404832159595312;0;2221,01963566629;389
"6351";25447;"L_p32_ROI";3;0,0254314038036326;-9,22089;52,7994;-3,42555;"L";"Third";0,996727167981141;-0,0327486085736105;0;2169,87890876969;234
"6352";25448;"L_p32_ROI";3;0,0254462691243105;-8,87469;51,5952;-3,54522;"L";"Third";0,996722986613644;-0,0181447749716255;0;2158,10833010159;36
"6353";25449;"L_p32_ROI";3;0,0254610989277308;-8,53152;50,3551;-3,63089;"L";"Third";0,99671641227472;-0,0247625350956896;0;2173,42414918336;22
"6354";25450;"L_p32_ROI";3;0,0254758600073252;-8,18735;49,0789;-3,67969;"L";"Third";0,996706213206078;-0,0434176430906921;0;2179,95832934193;931
"6355";25451;"L_p32_ROI";3;0,0254904793086932;-7,83903;47,7657;-3,68954;"L";"Third";0,996702380766727;-0,0162104795325479;0;2130,23831776368;56
"6356";25452;"L_p32_ROI";1;0,0255050369275485;-7,48445;46,4149;-3,65925;"L";"Third";0,99669031673251;0,0307382506073601;1;2320,76790501903;104
"6357";25453;"L_p32_ROI";1;0,0255195951153526;-7,12243;45,0254;-3,5886;"L";"Third";0,996683541319796;0,0207376872824407;1;2248,75532910433;17
"6358";25454;"L_p32_ROI";1;0,0255341891210227;-6,75269;43,5959;-3,47843;"L";"Third";0,996676092980835;0,00365178607088548;1;2257,35169618324;16
"6359";25489;"L_p32_ROI";3;0,0255485823866374;-10,4702;56,997;-1,49265;"L";"Third";0,996669653399658;-0,0098530794115442;0;2258,72506983458;65
"6360";25491;"L_p32_ROI";3;0,0255629890945873;-9,71167;54,8294;-1,91082;"L";"Third";0,996661147944376;-0,0424268266279412;0;2294,81748804513;766
"6361";25492;"L_p32_ROI";3;0,0255772626368285;-9,35782;53,6904;-2,08548;"L";"Third";0,996650863077201;-0,0267436828442722;0;2223,32105234451;640
"6362";25493;"L_p32_ROI";3;0,0255916156231163;-9,01314;52,5148;-2,23187;"L";"Third";0,996645444627862;-0,00716451505261716;0;2172,26240513033;363
"6363";25494;"L_p32_ROI";3;0,0256056850503678;-8,67242;51,3025;-2,34626;"L";"Third";0,99664040164661;-0,010059766710503;0;2155,51809506932;248
"6364";25495;"L_p32_ROI";3;0,0256198016000377;-8,33122;50,0528;-2,42543;"L";"Third";0,996633805447302;-0,0497980084662039;0;2219,38241549925;780
"6365";25496;"L_p32_ROI";3;0,0256339826503605;-7,98605;48,7649;-2,46686;"L";"Third";0,996631093919885;-0,0438982074805643;0;2214,83229542324;408
"6366";25497;"L_p32_ROI";1;0,025648113500632;-7,6344;47,438;-2,46885;"L";"Third";0,996630880344146;0,0248591427515738;1;2285,46010486507;48
"6367";25498;"L_p32_ROI";1;0,025662281288833;-7,27475;46,0707;-2,43071;"L";"Third";0,996615133838478;0,031943797131436;1;2290,25361952633;196
"6368";25499;"L_p32_ROI";1;0,025676432629975;-6,90651;44,6618;-2,35276;"L";"Third";0,996608174440871;0,0087187853156012;1;2307,77781991519;2
"6369";25533;"L_p32_ROI";3;0,0256904244020952;-10,6082;57,7269;-0,0586547;"L";"Third";0,996598611567462;-0,000972680118623675;0;2275,51090730252;26
"6370";25534;"L_p32_ROI";3;0,0257044630337457;-10,2148;56,6925;-0,29563;"L";"Third";0,996593656317335;0,0030871704947604;1;2305,9785470748;164
"6371";25535;"L_p32_ROI";3;0,0257185928182427;-9,84414;55,6203;-0,51492;"L";"Third";0,99658141393867;-0,0123859095535242;0;2305,16401806015;47
"6372";25536;"L_p32_ROI";3;0,025732759006007;-9,49007;54,5109;-0,712486;"L";"Third";0,996575368974525;-0,00902433100529719;0;2267,90727528248;537
"6373";25537;"L_p32_ROI";3;0,0257469175172944;-9,14664;53,3642;-0,884222;"L";"Third";0,996566448231778;-0,000798551788810714;0;2256,20593313168;343
"6374";25538;"L_p32_ROI";3;0,0257610035730105;-8,80834;52,1799;-1,02615;"L";"Third";0,996555999963414;-0,00679577844412436;0;2169,10688773998;71
"6375";25539;"L_p32_ROI";3;0,0257752568625589;-8,47038;50,9573;-1,13474;"L";"Third";0,996551432411196;-0,0245302804148932;0;2229,62779420295;19
"6376";25540;"L_p32_ROI";3;0,0257894316789164;-8,12885;49,6955;-1,20705;"L";"Third";0,996544076242188;-0,0278980141712833;0;2237,28200058217;24
"6377";25541;"L_p32_ROI";3;0,0258035706449041;-7,78085;48,3934;-1,24095;"L";"Third";0,996533840626506;-0,0158993400316132;0;2297,66251417524;2
"6378";25542;"L_p32_ROI";1;0,0258176569011847;-7,42448;47,0497;-1,23524;"L";"Third";0,996532093845066;0,00203736703324215;1;2289,29796650798;1
"6379";25576;"L_p32_ROI";3;0,0258316496900085;-10,7432;58,3862;1,40075;"L";"Third";0,996520023495247;-0,00558677487745471;0;2210,16280784344;14
"6380";25577;"L_p32_ROI";3;0,0258456274306395;-10,3452;57,3823;1,1476;"L";"Third";0,996511331613521;0,0114129065289985;1;2281,70373663823;67
"6381";25578;"L_p32_ROI";3;0,0258596253926918;-9,97184;56,3402;0,909582;"L";"Third";0,996497527415521;0,00282538015412053;1;2296,93166122565;187
"6382";25579;"L_p32_ROI";3;0,0258736572138068;-9,61698;55,2604;0,690681;"L";"Third";0,996493000141394;-0,00787590103616278;0;2247,32151637615;44
"6383";25580;"L_p32_ROI";3;0,0258877193096021;-9,27445;54,1427;0,495088;"L";"Third";0,996484208040019;-0,00384270154863706;0;2268,64656511298;127
"6384";25581;"L_p32_ROI";3;0,0259016744709472;-8,93848;52,9868;0,32694;"L";"Third";0,99647907863393;-9,38283465809183e-05;0;2216,53695739002;95
"6385";25582;"L_p32_ROI";3;0,0259155385645572;-8,60394;51,7919;0,190062;"L";"Third";0,996468953484592;0,00227740923738743;1;2287,65916012863;70
"6386";25583;"L_p32_ROI";3;0,0259292651225794;-8,2665;50,5569;0,0877437;"L";"Third";0,996466542442111;-0,00809162824017226;0;2273,12993332354;34
"6387";25584;"L_p32_ROI";3;0,0259431038979697;-7,92285;49,2807;0,0225477;"L";"Third";0,996459937732062;0,000108715682059578;1;2240,5528392959;13
"6388";25619;"L_p32_ROI";1;0,0259568484113385;-10,4711;58,0009;2,61503;"L";"Third";0,99644998225604;0,0236515617613232;1;2288,49717118992;159
"6389";25620;"L_p32_ROI";1;0,025970583441352;-10,0943;56,9888;2,35991;"L";"Third";0,996445982867323;0,0186126148537419;1;2264,89726621639;34
"6390";25621;"L_p32_ROI";2;0,025984176646187;-9,73798;55,9385;2,12132;"L";"Third";0,996444399032427;0,00266614871485017;1;2241,19125317218;25
"6391";25622;"L_p32_ROI";3;0,0259977308053688;-9,39591;54,85;1,90344;"L";"Third";0,996431226584009;-0,0194829938692258;0;2182,72815026938;45
"6392";25623;"L_p32_ROI";3;0,0260111813490941;-9,06209;53,7228;1,71053;"L";"Third";0,996420726434735;-0,0283472802881144;0;2180,39189746601;142
"6393";25624;"L_p32_ROI";3;0,0260245351984183;-8,73105;52,556;1,54664;"L";"Third";0,996412317636175;-0,00592673523368382;0;2176,13012281782;84
"6394";25625;"L_p32_ROI";1;0,0260378804512787;-8,39809;51,3486;1,41537;"L";"Third";0,996399862720339;0,00986912753859514;1;2216,70945480269;14
"6395";25626;"L_p32_ROI";3;0,0260512044141877;-8,05945;50,0992;1,31968;"L";"Third";0,996394416516866;-0,0109088386533542;0;2211,65511686615;20
"6396";25660;"L_p32_ROI";1;0,0260645521147148;-10,5924;58,5481;4,10393;"L";"Third";0,99638778320213;0,0279246107311924;1;2235,19776696659;255
"6397";25661;"L_p32_ROI";1;0,0260777869502051;-10,2112;57,5658;3,83337;"L";"Third";0,996381693887824;0,0313520697425391;1;2259,79049542706;201
"6398";25662;"L_p32_ROI";1;0,0260910376446746;-9,85266;56,545;3,57675;"L";"Third";0,99636859846425;0,0218461851309652;1;2229,0965102167;99
"6399";25663;"L_p32_ROI";3;0,0261042642093195;-9,51049;55,4857;3,33824;"L";"Third";0,996361058122123;-0,0100505356708925;0;2170,90729963239;65
"6400";25664;"L_p32_ROI";3;0,0261175102902438;-9,17851;54,3875;3,12213;"L";"Third";0,996357396211095;-0,0245484227645681;0;2214,8195928557;103
"6401";25665;"L_p32_ROI";3;0,026130662953711;-8,85095;53,2494;2,93264;"L";"Third";0,996351072506125;-0,0107579226666309;0;2216,47666395221;82
"6402";25666;"L_p32_ROI";1;0,0261438136929065;-8,52273;52,0702;2,77364;"L";"Third";0,996342625447797;0,0134771878764102;1;2220,12628662304;212
"6403";25667;"L_p32_ROI";3;0,0261568340317293;-8,18966;50,8485;2,64844;"L";"Third";0,996334215500208;-0,00547537211972917;0;2189,7128659574;48
"6404";25701;"L_p32_ROI";1;0,0261697362183523;-10,3224;58,0713;5,3273;"L";"Third";0,996330572573061;0,010174597840409;1;2201,83618109181;128
"6405";25702;"L_p32_ROI";3;0,0261826254834473;-9,96076;57,0798;5,05438;"L";"Third";0,996311525648264;0,00320657484423586;1;2190,9836646983;193
"6406";25703;"L_p32_ROI";3;0,0261955357445779;-9,6178;56,0498;4,79694;"L";"Third";0,996301510376255;-0,00332105478060292;0;2183,0369569918;761
"6407";25704;"L_p32_ROI";3;0,0262084247122959;-9,2872;54,9808;4,55929;"L";"Third";0,996296275725591;-0,0189824530979729;0;2186,82024255313;832
"6408";25705;"L_p32_ROI";3;0,0262213648240724;-8,96295;53,8716;4,34573;"L";"Third";0,996290205126448;-0,0160042956207047;0;2204,14008106183;98
"6409";25706;"L_p32_ROI";3;0,0262344356600926;-8,6396;52,7212;4,16036;"L";"Third";0,996282643306992;-0,00394846725386727;0;2162,99571971802;55
"6410";25707;"L_p32_ROI";3;0,0262475818789119;-8,31253;51,528;4,00681;"L";"Third";0,996261850948798;-0,00403698633458244;0;2153,80489320308;14
"6411";25708;"L_p32_ROI";3;0,0262614075517184;-7,97809;50,2901;3,88799;"L";"Third";0,996261315874499;-0,0307748872683575;0;2214,9289823419;170
"6412";25741;"L_p32_ROI";1;0,0262747063512775;-10,428;58,5054;6,83915;"L";"Third";0,996255704714476;0,013938004175204;1;2222,27315148865;41
"6413";25742;"L_p32_ROI";3;0,0262874764353934;-10,0622;57,5432;6,55166;"L";"Third";0,996252586809889;-0,000326641648479859;0;2220,88254005793;26
"6414";25743;"L_p32_ROI";3;0,0263002987217605;-9,71766;56,5424;6,27704;"L";"Third";0,996237762408942;-0,00422939272994636;0;2197,92209527149;388
"6415";25744;"L_p32_ROI";3;0,0263131266752876;-9,38783;55,5025;6,01956;"L";"Third";0,996232528948433;-0,0112393424617868;0;2149,59562788823;5242
"6416";25745;"L_p32_ROI";3;0,0263260939105911;-9,06653;54,4226;5,78358;"L";"Third";0,996220054379549;-0,00921261861011807;0;2096,127239355;632
"6417";25746;"L_p32_ROI";3;0,0263391366065759;-8,748;53,3014;5,57335;"L";"Third";0,996217421525399;-0,0131023596333434;0;2155,83606056569;60
"6418";25784;"L_p32_ROI";3;0,0263519823938952;-9,48023;55,9528;7,50056;"L";"Third";0,996205040771058;-0,00236587090891478;0;2158,52542149659;7
"6419";54883;"R_p32_ROI";3;0,0263647824503596;7,0732;42,046;-10,0347;"R";"Third";0,996202024465415;-0,00375096773524863;0;2212,25527141808;11
"6420";54933;"R_p32_ROI";3;0,0263776391812409;7,26052;43,3841;-9,05197;"R";"Third";0,996196016507786;-0,00230816674092186;0;2227,41177961075;7
"6421";54934;"R_p32_ROI";3;0,0263905674415496;6,8568;41,9278;-8,88634;"R";"Third";0,996191444680084;-0,0188056004101538;0;2186,81369204201;6
"6422";54982;"R_p32_ROI";1;0,0264033585914641;7,45206;44,6624;-8,02141;"R";"Third";0,996178761042388;0,0100557288948882;1;2215,36634802298;3
"6423";54983;"R_p32_ROI";3;0,0264162806989849;7,04911;43,2283;-7,88779;"R";"Third";0,996166250828816;-0,0119776019594796;0;2154,39613629668;11
"6424";54984;"R_p32_ROI";1;0,0264291392949098;6,64581;41,7687;-7,71011;"R";"Third";0,996157660532378;0,0171832749911644;1;2243,82619209641;11
"6425";54985;"R_p32_ROI";1;0,026441910623123;6,24169;40,284;-7,49047;"R";"Third";0,996146326229196;0,036999451656241;1;2340,28990691802;5
"6426";55030;"R_p32_ROI";1;0,0264548244441762;7,64599;45,8804;-6,94416;"R";"Third";0,996127735019736;0,00392645802375653;1;2189,60244353292;297
"6427";55031;"R_p32_ROI";1;0,026467379860429;7,2447;44,4686;-6,84335;"R";"Third";0,996124447507392;0,00244837741916349;1;2132,4017876494;26
"6428";55032;"R_p32_ROI";1;0,0264797972347835;6,84184;43,0292;-6,69758;"R";"Third";0,996119363292579;0,0315299197889094;1;2255,74650686966;75
"6429";55033;"R_p32_ROI";1;0,0264922530140717;6,43667;41,5622;-6,5084;"R";"Third";0,996106938088633;0,0329517533168717;1;2281,91439274793;20
"6430";55075;"R_p32_ROI";2;0,026504847958934;8,63918;49,7253;-5,82213;"R";"Third";0,996103477384079;-0,000920008930806555;0;2226,66113519555;4
"6431";55076;"R_p32_ROI";3;0,0265175203357222;8,23859;48,3964;-5,84384;"R";"Third";0,996093825965998;-0,00881820214168621;0;2183,35775969762;308
"6432";55077;"R_p32_ROI";1;0,0265300918474981;7,84044;47,0372;-5,8216;"R";"Third";0,996087756804861;0,00519791236157307;1;2174,63050909709;82
"6433";55078;"R_p32_ROI";3;0,0265426680973824;7,44171;45,6482;-5,75412;"R";"Third";0,996076293924873;-0,0147314241737212;0;2113,25842935509;162
"6434";55079;"R_p32_ROI";1;0,0265553430633687;7,04037;44,2294;-5,6412;"R";"Third";0,996068696088404;0,00845062486413889;1;2140,99390031455;15
"6435";55080;"R_p32_ROI";1;0,0265678783479778;6,63537;42,7808;-5,48379;"R";"Third";0,996059837673196;0,0157985141661597;1;2195,29666471012;13
"6436";55081;"R_p32_ROI";1;0,0265804573561301;6,22653;41,302;-5,28396;"R";"Third";0,996048170310517;0,0185208244042055;1;2189,82464892774;11
"6437";55120;"R_p32_ROI";3;0,0265926121552035;8,82468;50,7683;-4,59053;"R";"Third";0,996041213967039;-0,00842833590809373;0;2186,39097248048;35
"6438";55121;"R_p32_ROI";3;0,0266047590410113;8,4279;49,4661;-4,64435;"R";"Third";0,996039280824098;-0,0159819552341855;0;2191,0840787245;97
"6439";55122;"R_p32_ROI";3;0,0266168737471314;8,03358;48,132;-4,65526;"R";"Third";0,996020801529795;-0,00724713580888587;0;2131,12238116646;221
"6440";55123;"R_p32_ROI";3;0,0266289224307431;7,63829;46,7662;-4,62139;"R";"Third";0,996014302291079;-0,00243306295595496;0;2138,30925596047;150
"6441";55124;"R_p32_ROI";2;0,0266407759755202;7,23956;45,3688;-4,54199;"R";"Third";0,996006193772088;0,000961207210569842;1;2154,26381041858;35
"6442";55125;"R_p32_ROI";1;0,0266525835996891;6,83598;43,9394;-4,41739;"R";"Third";0,996002751009387;0,00459559002965889;1;2179,98981316165;20
"6443";55126;"R_p32_ROI";1;0,02666433654174;6,42708;42,4777;-4,2491;"R";"Third";0,995987867346336;0,00917028660461253;1;2214,90780449625;33
"6444";55164;"R_p32_ROI";3;0,0266760950265101;9,40671;52,9882;-3,19412;"R";"Third";0,995983722909594;-0,0356932163007361;0;2249,1902858345;107
"6445";55165;"R_p32_ROI";3;0,0266878360558498;9,00636;51,7472;-3,31781;"R";"Third";0,995969439987506;-0,0346407833781219;0;2241,80730737853;59
"6446";55166;"R_p32_ROI";3;0,0266995006319808;8,61359;50,4721;-3,4031;"R";"Third";0,995958753724249;-0,0103433000806142;0;2203,32522814868;13
"6447";55167;"R_p32_ROI";3;0,0267112294690793;8,22362;49,1636;-3,44681;"R";"Third";0,99595707988386;-0,00418687144099505;0;2130,08734723378;68
"6448";55168;"R_p32_ROI";1;0,0267227750786304;7,83257;47,8218;-3,44659;"R";"Third";0,995946313225921;0,00370759560553;1;2148,1678259474;145
"6449";55169;"R_p32_ROI";3;0,026734427790165;7,43753;46,4466;-3,40109;"R";"Third";0,99594048804761;-0,0015648574820304;0;2209,90878780669;94
"6450";55170;"R_p32_ROI";3;0,0267459869343312;7,03666;45,0376;-3,31008;"R";"Third";0,995934109924619;-0,0114642030863132;0;2183,77967671338;26
"6451";55171;"R_p32_ROI";3;0,0267574501362561;6,62915;43,5941;-3,17448;"R";"Third";0,995927880973115;-0,00396426680485971;0;2184,02303480332;3
"6452";55206;"R_p32_ROI";1;0,0267687037694896;10,4245;56,1881;-1,45692;"R";"Third";0,995918479034848;0,00498613888889203;1;2221,45204292673;49
"6453";55207;"R_p32_ROI";2;0,0267799722486075;9,99201;55,049;-1,66938;"R";"Third";0,995911813088613;0,000442025475606713;1;2192,20311231058;7
"6454";55208;"R_p32_ROI";3;0,0267913346696047;9,58015;53,8727;-1,85393;"R";"Third";0,995907108235625;-0,0111119671142671;0;2200,06537320754;4
"6455";55209;"R_p32_ROI";3;0,0268027419080471;9,18277;52,6605;-2,0062;"R";"Third";0,995887789960696;-0,0353529364219577;0;2241,81033772734;57
"6456";55210;"R_p32_ROI";3;0,0268141170009523;8,79407;51,4131;-2,12212;"R";"Third";0,995874435904935;-0,00982176538036439;0;2192,07157413344;3
"6457";55211;"R_p32_ROI";1;0,0268256556786906;8,40884;50,1309;-2,19808;"R";"Third";0,99586863888154;0,0285888992796377;1;2243,55096254769;55
"6458";55212;"R_p32_ROI";1;0,0268371019371443;8,02274;48,8139;-2,23126;"R";"Third";0,995865352730173;0,0193372936583613;1;2218,74481112861;40
"6459";55213;"R_p32_ROI";1;0,0268484033270216;7,63239;47,462;-2,21979;"R";"Third";0,995858801474382;0,00609884811734338;1;2198,33843006159;94
"6460";55214;"R_p32_ROI";3;0,0268597273633018;7,23551;46,0745;-2,16284;"R";"Third";0,995855086558435;-0,0174747600476387;0;2196,70172239023;31
"6461";55215;"R_p32_ROI";3;0,0268708923997878;6,83087;44,6506;-2,06078;"R";"Third";0,995840615843001;-0,0315972152176551;0;2213,84524829861;70
"6462";55216;"R_p32_ROI";1;0,0268820027681073;6,41825;43,1893;-1,91518;"R";"Third";0,995831234566803;0,00906840025454816;1;2258,71923968814;187
"6463";55248;"R_p32_ROI";3;0,026893144873149;11,0543;58,0126;0,221494;"R";"Third";0,995822738038036;-0,017645043194977;0;2141,23413112882;660
"6464";55249;"R_p32_ROI";3;0,0269043243708816;10,5921;56,9442;-0,0342787;"R";"Third";0,995820319376478;-0,00268462726536565;0;2177,18140998865;25
"6465";55250;"R_p32_ROI";1;0,0269155430597217;10,1585;55,8362;-0,269038;"R";"Third";0,995809169945421;0,0150108868928935;1;2258,84772578605;5
"6466";55251;"R_p32_ROI";1;0,0269268394841889;9,74749;54,6902;-0,478462;"R";"Third";0,995808772394554;0,0194592701537118;1;2273,73605989708;7
"6467";55252;"R_p32_ROI";3;0,0269380509884822;9,35264;53,5072;-0,65808;"R";"Third";0,995794648920602;-0,0134362277912335;0;2203,24707784929;8
"6468";55253;"R_p32_ROI";3;0,0269501412145338;8,96789;52,2879;-0,803554;"R";"Third";0,995774908128098;-0,00496127072892536;0;2214,36854491835;4
"6469";55254;"R_p32_ROI";1;0,0269612773693678;8,58764;51,0327;-0,910982;"R";"Third";0,995764027531275;0,0292076014778274;1;2274,69865067624;21
"6470";55255;"R_p32_ROI";1;0,0269723310623605;8,20707;49,7414;-0,977086;"R";"Third";0,995758917579342;0,0215516521539478;1;2269,53360767204;15
"6471";55256;"R_p32_ROI";1;0,0269834426277892;7,82233;48,4137;-0,999476;"R";"Third";0,995750330237488;0,00669072280062687;1;2210,85273116659;14
"6472";55257;"R_p32_ROI";1;0,0269946125162116;7,43063;47,049;-0,976804;"R";"Third";0,995742280533629;0,000845451774845709;1;2181,12857420581;132
"6473";55258;"R_p32_ROI";3;0,0270056737053754;7,03031;45,6462;-0,908862;"R";"Third";0,995728899277031;-0,0337380443238454;0;2198,39613427602;709
"6474";55259;"R_p32_ROI";3;0,0270166371968129;6,62077;44,2043;-0,79664;"R";"Third";0,995728315290716;-0,0413652294076415;0;2229,65474137848;95
"6475";55291;"R_p32_ROI";3;0,0270274688314038;10,7547;57,6317;1,41805;"R";"Third";0,995704254520819;-0,01802802780058;0;2190,47965894726;27
"6476";55292;"R_p32_ROI";1;0,0270383049470265;10,319;56,5549;1,16251;"R";"Third";0,995698206801026;0,0121845058808308;1;2258,82980986411;2
"6477";55293;"R_p32_ROI";1;0,0270491454028528;9,90784;55,4393;0,929707;"R";"Third";0,995695837691183;0,0204549108027791;1;2266,02143401943;8
"6478";55294;"R_p32_ROI";1;0,0270601282730036;9,5149;54,2859;0,724142;"R";"Third";0,99568841766865;0,00993786165954115;1;2250,63659162278;22
"6479";55295;"R_p32_ROI";1;0,0270710376360062;9,1338;53,0953;0,550318;"R";"Third";0,99567686431589;-0,000408410728633422;0;2232,47952241534;26
"6480";55296;"R_p32_ROI";1;0,0270819525337566;8,75858;51,8677;0,412438;"R";"Third";0,99566230907701;0,0128398666714937;1;2244,64688315713;37
"6481";55297;"R_p32_ROI";1;0,0270928060864114;8,38395;50,603;0,314141;"R";"Third";0,995657638013526;0,00527545147848876;1;2225,95241368791;36
"6482";55298;"R_p32_ROI";3;0,02710357098361;8,00557;49,3006;0,258297;"R";"Third";0,995651408125699;-0,00861686226218228;0;2209,94119107926;16
"6483";55299;"R_p32_ROI";1;0,0271141675034254;7,62016;47,9599;0,24676;"R";"Third";0,995642861739333;0,00701940859754424;1;2198,76656716338;18
"6484";55300;"R_p32_ROI";3;0,027124642251547;7,22555;46,5797;0,280314;"R";"Third";0,995637326578043;-0,00139407180384314;0;2212,51015672008;983
"6485";55301;"R_p32_ROI";3;0,0271350654825782;6,82071;45,1589;0,358529;"R";"Third";0,995621947045611;-0,0353259177449934;0;2203,13313201468;149
"6486";55333;"R_p32_ROI";3;0,0271454744047886;10,9121;58,2497;2,89727;"R";"Third";0,99561639402103;-0,0176737227504773;0;2198,28097434306;116
"6487";55334;"R_p32_ROI";3;0,0271559524994613;10,4729;57,2042;2,62255;"R";"Third";0,995608485738797;-0,00155557770100948;0;2196,88185275369;14
"6488";55335;"R_p32_ROI";1;0,0271663761195985;10,0606;56,1192;2,36794;"R";"Third";0,995594087933048;0,0146436079906649;1;2246,11176585625;5
"6489";55336;"R_p32_ROI";1;0,0271767757834995;9,66876;54,9956;2,13795;"R";"Third";0,995590583998442;0,0112083030468627;1;2239,62585729265;10
"6490";55337;"R_p32_ROI";1;0,0271870898122445;9,29079;53,8341;1,93718;"R";"Third";0,995579706476668;-0,000683975864681236;0;2203,65857032776;12
"6491";55338;"R_p32_ROI";3;0,0271973388164875;8,92042;52,6348;1,77004;"R";"Third";0,995565356010113;-0,00709423750233826;0;2182,40230800952;124
"6492";55339;"R_p32_ROI";3;0,0272076965587367;8,55195;51,3974;1,64051;"R";"Third";0,99556182995142;-0,0148399067145221;0;2185,6979373492;33
"6493";55340;"R_p32_ROI";3;0,0272189486244979;8,18053;50,1214;1,55186;"R";"Third";0,995552727994971;-0,015630345876361;0;2196,94350108635;49
"6494";55341;"R_p32_ROI";3;0,0272294033125151;7,80234;48,8059;1,50647;"R";"Third";0,995550040090258;-0,000651041832010254;0;2210,5556677516;11
"6495";55342;"R_p32_ROI";1;0,0272397280985153;7,41471;47,4498;1,50564;"R";"Third";0,995532547254242;0,0197254649276483;1;2269,10339945478;139
"6496";55375;"R_p32_ROI";3;0,0272501061557954;10,6201;57,7833;4,10832;"R";"Third";0,995526774116416;-0,000806515010195169;0;2157,65173063331;29
"6497";55376;"R_p32_ROI";3;0,0272619156022212;10,2055;56,7289;3,83358;"R";"Third";0,995520410935112;-0,00222117091035196;0;2203,22912629781;6
"6498";55377;"R_p32_ROI";3;0,0272740329800886;9,81369;55,6355;3,5808;"R";"Third";0,995511752433182;-0,00519225899934093;0;2212,55077512167;23
"6499";55378;"R_p32_ROI";3;0,0272845118329457;9,43813;54,5035;3,35461;"R";"Third";0,995498322541882;-0,00975552478202432;0;2198,74170821544;14
"6500";55379;"R_p32_ROI";3;0,0272949477976675;9,07222;53,333;3,15959;"R";"Third";0,995491418680368;-0,0273844834937809;0;2195,20517158133;59
"6501";55380;"R_p32_ROI";3;0,0273053160690346;8,70988;52,1237;2,99999;"R";"Third";0,99548473476044;-0,04046142133352;0;2232,02246276475;142
"6502";55381;"R_p32_ROI";3;0,0273157669347186;8,34578;50,875;2,87945;"R";"Third";0,995468508376476;-0,0290715883890097;0;2223,67944669398;22
