"";"Vertex";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"TimeBin";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"4385";48801;"R_pOFC_ROI";2;0,0335550582132804;19,1169;24,3745;-27,6302;"R";"Second";0,994090674621527;0,0274029136411423;1;2240,44713459235;3
"4386";48802;"R_pOFC_ROI";2;0,0335602239146229;19,4483;22,6258;-27,8927;"R";"Second";0,994074387947221;0,0251967892649886;1;2245,50333113469;34
"4387";48803;"R_pOFC_ROI";2;0,0335650211566898;19,8365;20,899;-28,1653;"R";"Second";0,9940682552225;0,0239241146593846;1;2182,99984886373;8
"4388";48804;"R_pOFC_ROI";2;0,0335698988084358;20,2803;19,2008;-28,4545;"R";"Second";0,994060562682232;0,0461719527339379;1;2259,28518124163;121
"4389";48805;"R_pOFC_ROI";2;0,0335747296749809;20,7769;17,5374;-28,7667;"R";"Second";0,994039688622557;0,0505932035571643;1;2326,79561610022;111
"4390";48833;"R_pOFC_ROI";2;0,0335796225146479;18,3293;24,6131;-27,3555;"R";"Second";0,994032340210412;0,0361743638651292;1;2276,32091098992;8
"4391";48834;"R_pOFC_ROI";2;0,0335845631916126;18,6583;22,8402;-27,607;"R";"Second";0,994020470601531;0,0287318159008996;1;2231,66502883221;67
"4392";48835;"R_pOFC_ROI";2;0,0335894595476702;19,0451;21,0868;-27,8662;"R";"Second";0,99399331802827;0,0117206846056068;1;2220,57009162766;9
"4393";48836;"R_pOFC_ROI";2;0,0335940926069775;19,4893;19,3599;-28,1395;"R";"Second";0,993978397824953;0,02007335504743;1;2216,57477134822;23
"4394";48837;"R_pOFC_ROI";2;0,0335986310478288;19,9889;17,666;-28,4331;"R";"Second";0,993954830014961;0,0507456650941504;1;2297,85719964478;187
"4395";48864;"R_pOFC_ROI";2;0,0336032283717408;17,5468;24,8393;-27,0739;"R";"Second";0,993950993577189;0,0391439389340742;1;2262,24130855756;48
"4396";48865;"R_pOFC_ROI";2;0,0336078124905761;17,8719;23,0445;-27,3163;"R";"Second";0,99394525196256;0,0215883516707125;1;2226,71295721747;23
"4397";48866;"R_pOFC_ROI";2;0,0336123841537572;18,2555;21,2667;-27,5641;"R";"Second";0,993934520008554;0,0253460951844876;1;2212,11708963334;22
"4398";48867;"R_pOFC_ROI";2;0,0336168850521858;18,6977;19,5132;-27,8234;"R";"Second";0,993921499831279;0,0169527295828058;1;2244,47310697498;10
"4399";48868;"R_pOFC_ROI";2;0,0336213307631742;19,1975;17,7907;-28,1006;"R";"Second";0,99391147659393;0,0420978371740326;1;2266,17803507203;119
"4400";48869;"R_pOFC_ROI";2;0,0336257331347123;19,7519;16,1059;-28,4013;"R";"Second";0,993900054471133;0,0492601199275091;1;2346,58906081492;63
"4401";48894;"R_pOFC_ROI";3;0,0336301076832934;16,5067;26,8735;-26,5451;"R";"Second";0,993892282459743;-0,00245725887070545;0;2220,46961138135;12
"4402";48895;"R_pOFC_ROI";2;0,0336362815116175;16,7704;25,052;-26,7841;"R";"Second";0,993854230606706;0,0453995183271857;1;2260,86499615452;457
"4403";48896;"R_pOFC_ROI";2;0,0336406748122446;17,0903;23,2375;-27,0198;"R";"Second";0,993846435903621;0,025099117242544;1;2207,62692038334;69
"4404";48897;"R_pOFC_ROI";2;0,0336448698382771;17,4689;21,4375;-27,2583;"R";"Second";0,993842767425794;0,035617080686924;1;2203,5389400496;278
"4405";48898;"R_pOFC_ROI";2;0,0336490195610277;17,9069;19,6594;-27,5059;"R";"Second";0,993834281047371;0,00563582057769666;1;2227,01311868408;7
"4406";48899;"R_pOFC_ROI";2;0,0336531681505811;18,4041;17,9102;-27,7688;"R";"Second";0,993822455742453;0,0347973603723227;1;2289,06097307871;13
"4407";48900;"R_pOFC_ROI";2;0,0336573295898705;18,9584;16,1967;-28,0528;"R";"Second";0,993809377005033;0,049220493809336;1;2335,88526577269;124
"4408";48925;"R_pOFC_ROI";2;0,0336614662676501;16,0011;25,2501;-26,4847;"R";"Second";0,993791108337495;0,0238533890246211;1;2220,08051335545;21
"4409";48926;"R_pOFC_ROI";2;0,0336656281665707;16,3146;23,4183;-26,7159;"R";"Second";0,993782200586178;0,0441305744808504;1;2232,73820117664;224
"4410";48927;"R_pOFC_ROI";2;0,0336697148068987;16,6864;21,5982;-26,9476;"R";"Second";0,993764546031184;0,0411079928396317;1;2174,23078333245;1336
"4411";48928;"R_pOFC_ROI";2;0,0336737849145206;17,1182;19,7975;-27,1859;"R";"Second";0,993749801946469;0,0156694341439814;1;2183,8897043869;9
"4412";48929;"R_pOFC_ROI";2;0,033677870919268;17,6103;18,0234;-27,437;"R";"Second";0,993743791191341;0,023996011547458;1;2216,57850560272;6
"4413";48953;"R_pOFC_ROI";3;0,0336819065338625;15,2403;25,4332;-26,1731;"R";"Second";0,993721567650889;-0,00286250539419253;0;2298,65401081155;6
"4414";48954;"R_pOFC_ROI";2;0,0336859019721942;15,546;23,5861;-26,4028;"R";"Second";0,993715324453363;0,0344020221203624;1;2271,50910764339;266
"4415";48955;"R_pOFC_ROI";2;0,0336896832911499;15,9095;21,7481;-26,6303;"R";"Second";0,993685398145451;0,0349737640063836;1;2169,78742984091;236
"4416";48956;"R_pOFC_ROI";2;0,0336934151141474;16,3331;19,9268;-26,862;"R";"Second";0,993676787910332;0,0332884968481312;1;2189,06130001491;25
"4417";48957;"R_pOFC_ROI";2;0,0336971778258717;16,8176;18,1296;-27,1039;"R";"Second";0,993669545324632;0,00580987369892248;1;2180,81386460597;7
"4418";48958;"R_pOFC_ROI";2;0,0337009509521411;17,3626;16,3639;-27,3617;"R";"Second";0,993652877522819;0,0242624777880237;1;2183,78563698139;20
"4419";48981;"R_pOFC_ROI";3;0,0337046605280812;14,4891;25,601;-25,8464;"R";"Second";0,993637360450171;-0,00907145068763894;0;2254,41710666146;11
"4420";48982;"R_pOFC_ROI";2;0,0337083873648496;14,7857;23,7409;-26,0776;"R";"Second";0,993615623686825;0,0115777059054521;1;2314,28206949269;25
"4421";48983;"R_pOFC_ROI";2;0,0337119677096506;15,1394;21,887;-26,304;"R";"Second";0,993602693957832;0,0280463010168812;1;2161,96727769792;104
"4422";48984;"R_pOFC_ROI";2;0,03371552258542;15,5528;20,0469;-26,5319;"R";"Second";0,993593602577607;0,0393740730409435;1;2168,4629170868;473
"4423";48985;"R_pOFC_ROI";2;0,0337190271193704;16,0276;18,2285;-26,7675;"R";"Second";0,993583707418061;0,0120809549878617;1;2180,01373614154;3
"4424";48986;"R_pOFC_ROI";2;0,0337225864258453;16,5638;16,4391;-27,0164;"R";"Second";0,993574803134012;0,0153507957207998;1;2171,33218502522;12
"4425";49009;"R_pOFC_ROI";2;0,0337261271939283;14,0353;23,8829;-25,7368;"R";"Second";0,993560583972473;0,00999896221332237;1;2291,21356406626;13
"4426";49010;"R_pOFC_ROI";2;0,0337296951053151;14,3776;22,015;-25,9654;"R";"Second";0,993538792765436;0,0120937047966913;1;2197,72560096013;0
"4427";49011;"R_pOFC_ROI";2;0,0337332105791806;14,7791;20,1581;-26,1928;"R";"Second";0,993517567419518;0,0300423850800392;1;2130,25415834662;620
"4428";49012;"R_pOFC_ROI";2;0,0337364465494496;15,2419;18,3201;-26,4251;"R";"Second";0,993509795195503;0,0276493062218102;1;2241,12516658134;13
"4429";49013;"R_pOFC_ROI";3;0,0337395818863481;15,7669;16,5086;-26,6681;"R";"Second";0,993495392051614;-0,0100186326832885;0;2219,19197628935;9
"4430";49035;"R_pOFC_ROI";2;0,0337427232133847;13,2965;24,0131;-25,3765;"R";"Second";0,993489170973954;0,0169357843613449;1;2279,97015943104;6
"4431";49036;"R_pOFC_ROI";3;0,0337458857071734;13,6258;22,133;-25,6106;"R";"Second";0,993472192471595;-0,00227459114865528;0;2242,34054060581;0
"4432";49037;"R_pOFC_ROI";2;0,0337490256091086;14,0135;20,261;-25,8409;"R";"Second";0,993456515464791;0,0247531327471451;1;2119,74362512006;715
"4433";49038;"R_pOFC_ROI";2;0,0337522791241214;14,4623;18,4051;-26,0734;"R";"Second";0,993450211243777;0,0301829592663769;1;2187,49738806815;35
"4434";49039;"R_pOFC_ROI";2;0,033755379112378;14,9736;16,573;-26,3139;"R";"Second";0,993429778089468;0,00651508600551992;1;2193,44759138974;14
"4435";49060;"R_pOFC_ROI";2;0,0337586224403922;12,5713;24,1328;-24,9919;"R";"Second";0,993407797160965;0,0189219134483149;1;2272,03976892912;2
"4436";49061;"R_pOFC_ROI";3;0,0337617507056512;12,8859;22,2422;-25,2352;"R";"Second";0,993396882759327;-0,0123650987808777;0;2320,11970037787;2
"4437";49062;"R_pOFC_ROI";2;0,0337648497654177;13,258;20,3568;-25,472;"R";"Second";0,993383463269517;0,0148276868880694;1;2135,86881574374;89
"4438";49063;"R_pOFC_ROI";2;0,0337680037068287;13,6907;18,4846;-25,7082;"R";"Second";0,993366268073977;0,025571820919915;1;2134,80207111487;152
"4439";49064;"R_pOFC_ROI";3;0,0337709689386785;14,186;16,6334;-25,9497;"R";"Second";0,993362251435768;-0,00614486511466873;0;2313,21047656207;36
"4440";49085;"R_pOFC_ROI";3;0,0337739233362613;12,1601;22,3445;-24,8344;"R";"Second";0,99333607032323;-0,0140163981598401;0;2323,68710108692;4
"4441";49086;"R_pOFC_ROI";2;0,0337768643455365;12,5147;20,4472;-25,0813;"R";"Second";0,993326743643296;0,0142445805975493;1;2159,17944138513;11
"4442";49087;"R_pOFC_ROI";2;0,0337796069836369;12,9293;18,5601;-25,3249;"R";"Second";0,993312965725716;0,0235466941901281;1;2104,70688169346;1527
"4443";49088;"R_pOFC_ROI";3;0,0337823452667951;13,4062;16,6911;-25,571;"R";"Second";0,993295207030501;-0,00992730338204202;0;2319,37751434531;27
"4444";49108;"R_pOFC_ROI";3;0,0337851215689561;11,451;22,4421;-24,4032;"R";"Second";0,993261717089555;-0,0113959663982395;0;2332,45158271256;0
"4445";49109;"R_pOFC_ROI";2;0,0337878702739006;11,786;20,5343;-24,6636;"R";"Second";0,993250169729646;0,0183372014461601;1;2210,1912066084;10
"4446";49110;"R_pOFC_ROI";2;0,0337906060046905;12,1803;18,6338;-24,9183;"R";"Second";0,993232960193834;0,0175490437185948;1;2117,24723024806;221
"4447";49111;"R_pOFC_ROI";3;0,0337933521309369;12,6366;16,7483;-25,1728;"R";"Second";0,99321288562768;-0,00754258388918171;0;2307,51923959273;61
"4448";49131;"R_pOFC_ROI";2;0,0337960513798597;11,0747;20,6206;-24,2139;"R";"Second";0,99319637686736;0,0242944048019271;1;2239,42878991874;6
"4449";49132;"R_pOFC_ROI";2;0,0337988079361209;11,4465;18,7079;-24,4831;"R";"Second";0,993188540841929;0,0221700743893607;1;2129,08537208659;6
"4450";49133;"R_pOFC_ROI";3;0,0338015175716832;11,8798;16,8071;-24,7497;"R";"Second";0,993167201832143;-0,00493033836728465;0;2237,25507857099;20
"4451";49152;"R_pOFC_ROI";2;0,0338042697202316;10,3839;20,7087;-23,7273;"R";"Second";0,993156428746463;0,0269020513069031;1;2266,97359659519;136
"4452";49153;"R_pOFC_ROI";2;0,0338077294430633;10,7308;18,785;-24,0141;"R";"Second";0,993149832239494;0,0215615353141221;1;2148,37372781947;20
"4453";49154;"R_pOFC_ROI";3;0,0338105238368649;11,1388;16,8703;-24,296;"R";"Second";0,993116054378617;-0,00426643105318712;0;2274,15163428084;10
"4454";49173;"R_pOFC_ROI";2;0,0338133050444601;10,0367;18,868;-23,5064;"R";"Second";0,993114217433324;0,0208890644590833;1;2148,39632072252;25
"4455";49174;"R_pOFC_ROI";1;0,033816079642837;10,4169;16,9404;-23,8066;"R";"Second";0,993065469299211;-0,000892400194545237;0;2217,78660728392;18
"4456";49192;"R_pOFC_ROI";2;0,0338188560588707;9,36751;18,9592;-22,9562;"R";"Second";0,993065261593686;0,00197555546081407;1;2157,90620897086;12
"4457";49193;"R_pOFC_ROI";2;0,0338215486038075;9,71746;17,0201;-23,277;"R";"Second";0,993040672951274;0,000746927126749921;1;2211,14683882794;76
"4458";49210;"R_pOFC_ROI";3;0,0338243048350372;8,72664;19,061;-22,3605;"R";"Second";0,993038707006311;-0,026950856428247;0;2284,39249841771;125
"4459";49211;"R_pOFC_ROI";3;0,0338270490347107;9,04419;17,1118;-22,7033;"R";"Second";0,993026123705845;-0,0129779531568413;0;2238,50896483291;101
"4460";49228;"R_pOFC_ROI";3;0,0338298818604996;8,40049;17,2174;-22,0831;"R";"Second";0,992975796969206;-0,0312751904544816;0;2305,59371393709;204
"4461";49244;"R_pOFC_ROI";3;0,0338326937984796;7,78945;17,3383;-21,4151;"R";"Second";0,992971493314132;-0,0285594542596888;0;2326,51001781611;1
"4462";49259;"R_pOFC_ROI";3;0,0338354713084126;7,2135;17,4753;-20,6993;"R";"Second";0,992939069801052;-0,00238864271449084;0;2275,81265425073;7
"4463";49273;"R_pOFC_ROI";2;0,033838201168673;6,67424;17,6288;-19,9371;"R";"Second";0,992927166127441;0,00734110301248345;1;2288,87377130207;3
"4464";54773;"R_pOFC_ROI";2;0,033840883179393;13,7416;13,0542;-25,7013;"R";"Second";0,992882966144466;0,000212646808628145;1;2136,15780841915;48
"4465";54774;"R_pOFC_ROI";2;0,0338435632871777;12,9394;13,0737;-25,2943;"R";"Second";0,992878736686992;0,00808198891992147;1;2146,80342509924;9
"4466";54775;"R_pOFC_ROI";2;0,0338462338864998;12,1477;13,0995;-24,8642;"R";"Second";0,992872779226097;0,023901724886964;1;2200,79916722493;31
"4467";54776;"R_pOFC_ROI";2;0,0338488308668024;11,3697;13,1345;-24,4049;"R";"Second";0,992840818028329;0,0169459328761694;1;2175,99562124204;12
"4468";54777;"R_pOFC_ROI";2;0,0338512751277941;10,6089;13,1814;-23,9111;"R";"Second";0,992832817014603;0,00285516795477198;1;2150,7008368975;9
"4469";54778;"R_pOFC_ROI";3;0,0338537688056061;9,86906;13,2428;-23,3775;"R";"Second";0,992829204535164;-0,00593091761875068;0;2161,25861044518;11
"4470";54779;"R_pOFC_ROI";3;0,0338562697501234;9,15417;13,321;-22,8001;"R";"Second";0,992799527294935;-0,0206856916789099;0;2231,58975280291;32
"4471";54780;"R_pOFC_ROI";3;0,0338586626246615;8,46801;13,4178;-22,176;"R";"Second";0,992773897760889;-0,0265923941072121;0;2254,31845966958;745
"4472";54781;"R_pOFC_ROI";3;0,0338610794494222;7,8141;13,5345;-21,5035;"R";"Second";0,992748931345452;-0,0342940904184969;0;2303,50016719392;3262
"4473";54782;"R_pOFC_ROI";3;0,0338635381784213;7,19535;13,6718;-20,7824;"R";"Second";0,992741134050305;-0,0309597643743252;0;2300,82266581398;167
"4474";18114;"L_s32_ROI";2;0,0338659179773406;-7,12069;40,3508;-11,2573;"L";"Second";0,992721817521461;0,0129581474436076;1;2333,05033777226;0
"4475";18115;"L_s32_ROI";3;0,033868311658641;-6,76286;38,8713;-11,0459;"L";"Second";0,992697145178068;-0,00454540790632121;0;2286,74876057282;3
"4476";18116;"L_s32_ROI";2;0,0338705845445523;-6,40475;37,3691;-10,7988;"L";"Second";0,992650791956878;0,0155752045144213;1;2275,92359739916;2
"4477";18117;"L_s32_ROI";2;0,0338728305944075;-6,04674;35,8456;-10,5191;"L";"Second";0,992640960878688;0,0279680654959951;1;2284,07823380157;19
"4478";18118;"L_s32_ROI";2;0,0338751101666087;-5,68979;34,3023;-10,2107;"L";"Second";0,992616513743354;0,00220060786231794;1;2369,94634823014;2
"4479";18119;"L_s32_ROI";3;0,0338775011013437;-5,33532;32,7412;-9,87825;"L";"Second";0,992603245801111;-0,00697854680001415;0;2310,56041853895;2
"4480";19513;"L_s32_ROI";2;0,0338797411074135;-7,90926;38,4099;-16,2283;"L";"Second";0,992584011807921;0,0193074847639183;1;2241,17519250957;9
"4481";19514;"L_s32_ROI";2;0,033881979305944;-7,80135;36,7102;-16,9655;"L";"Second";0,992565257274933;0,0135080073346561;1;2306,06220995368;19
"4482";19527;"L_s32_ROI";2;0,0338842117345731;-7,77764;40,1611;-14,4405;"L";"Second";0,992548006584202;0,0284863138301358;1;2430,49899583226;14
"4483";19528;"L_s32_ROI";2;0,0338864370919706;-7,64827;38,5427;-15,2583;"L";"Second";0,992511754615998;0,0264287781831769;1;2455,50675837172;0
"4484";19529;"L_s32_ROI";3;0,0338886112949421;-7,52728;36,8651;-16,0214;"L";"Second";0,992497071843127;-0,000618509309046247;0;2366,06337416879;8
"4485";19530;"L_s32_ROI";2;0,0338908183315505;-7,41689;35,1306;-16,7308;"L";"Second";0,992462744026991;0,0191510832813926;1;2344,4070417982;9
"4486";19541;"L_s32_ROI";2;0,0338929691880631;-7,54675;40,2511;-13,4112;"L";"Second";0,992414196116035;0,0274090170003469;1;2466,03557928301;30
"4487";19542;"L_s32_ROI";2;0,0338951422829977;-7,40822;38,6619;-14,2538;"L";"Second";0,992411832207562;0,0162870928224204;1;2516,67631846711;4
"4488";19543;"L_s32_ROI";2;0,033897318154925;-7,27633;37,0107;-15,042;"L";"Second";0,992371220047408;0,00242071642642616;1;2538,69210786017;1
"4489";19544;"L_s32_ROI";2;0,0338994393318399;-7,1531;35,2996;-15,7769;"L";"Second";0,992366259246462;0,0159799272610049;1;2410,32869886531;12
"4490";19545;"L_s32_ROI";2;0,0339014934220452;-7,04093;33,5314;-16,4602;"L";"Second";0,992330903767237;0,0325533850823947;1;2315,33742590501;35
"4491";19546;"L_s32_ROI";3;0,0339037026474974;-6,94266;31,7095;-17,0944;"L";"Second";0,992314073326262;-0,00710619201499302;0;2168,40196601302;792
"4492";19554;"L_s32_ROI";2;0,0339057425811533;-7,32944;40,3168;-12,3497;"L";"Second";0,992285184503036;0,0243659767805345;1;2378,12006347921;8
"4493";19555;"L_s32_ROI";2;0,0339078024952918;-7,18395;38,7613;-13,2159;"L";"Second";0,992263904841704;0,0153030565685593;1;2469,70825709761;4
"4494";19556;"L_s32_ROI";3;0,0339097994580273;-7,04351;37,1413;-14,0288;"L";"Second";0,992225248660723;-0,000301814689575768;0;2486,81195593745;5
"4495";19557;"L_s32_ROI";2;0,0339118400767538;-6,90989;35,4584;-14,7889;"L";"Second";0,992203361128987;0,0256703666371281;1;2480,97519071233;6
"4496";19558;"L_s32_ROI";2;0,033913873843388;-6,78523;33,7151;-15,4972;"L";"Second";0,992141712778549;0,0222562868861437;1;2376,92467646567;54
"4497";19559;"L_s32_ROI";2;0,0339158535916571;-6,67213;31,9143;-16,1559;"L";"Second";0,992107247837769;0,00873634874523873;1;2313,59880583248;304
"4498";19560;"L_s32_ROI";2;0,0339178248117075;-6,57369;30,0602;-16,7683;"L";"Second";0,992101589232765;0,0213516794846831;1;2317,46142435386;77
"4499";19567;"L_s32_ROI";3;0,0339197719317733;-6,97041;38,8338;-12,1461;"L";"Second";0,992056451678357;-0,00988930299053875;0;2361,50956885768;1
"4500";19568;"L_s32_ROI";3;0,0339216145035808;-6,82379;37,2501;-12,983;"L";"Second";0,992015192175029;-0,0193488648717047;0;2405,5906921531;6
"4501";19569;"L_s32_ROI";3;0,0339234777619163;-6,68234;35,6007;-13,7678;"L";"Second";0,991981382113669;-0,0158123733315832;0;2444,66754981764;2
"4502";19570;"L_s32_ROI";3;0,0339253126283924;-6,54789;33,8875;-14,5012;"L";"Second";0,991963855202012;-0,000953047239774109;0;2437,87587399762;7
"4503";19571;"L_s32_ROI";2;0,0339271214034739;-6,42273;32,113;-15,1847;"L";"Second";0,991923634006226;-0,00259162158347569;0;2394,81015057432;20
"4504";19572;"L_s32_ROI";2;0,0339289843266811;-6,30965;30,281;-15,8208;"L";"Second";0,991854655898724;0,0281495829142091;1;2309,2310572233;16
"4505";19579;"L_s32_ROI";3;0,0339307506170683;-6,61236;37,329;-11,9058;"L";"Second";0,991819885883695;-0,00493232204878522;0;2287,70973211571;3
"4506";19580;"L_s32_ROI";3;0,0339325138877182;-6,46562;35,7188;-12,715;"L";"Second";0,991793503588786;-0,0118322104362537;0;2322,21898455956;10
"4507";19581;"L_s32_ROI";3;0,0339341570382486;-6,32417;34,0416;-13,4734;"L";"Second";0,991729896616192;-0,0289465830066298;0;2436,9939516017;1
"4508";19582;"L_s32_ROI";3;0,0339357782338785;-6,18989;32,2994;-14,182;"L";"Second";0,991687786098067;-0,015229389992738;0;2445,77136495127;29
"4509";19583;"L_s32_ROI";2;0,0339374247637808;-6,0652;30,495;-14,8424;"L";"Second";0,991664172381969;0,0202038273939275;1;2364,67507901268;2
"4510";19590;"L_s32_ROI";2;0,0339391367442919;-6,25516;35,8038;-11,6316;"L";"Second";0,991626642569773;0,015602021367564;1;2221,18212836517;13
"4511";19591;"L_s32_ROI";3;0,0339407442277813;-6,10943;34,169;-12,4149;"L";"Second";0,991618869728933;-0,019096757714128;0;2338,04822767162;5
"4512";19592;"L_s32_ROI";3;0,0339423023584905;-5,96903;32,4656;-13,1489;"L";"Second";0,991536569516185;-0,0263831076374679;0;2409,42995913969;52
"4513";19593;"L_s32_ROI";2;0,0339438409028962;-5,8359;30,6957;-13,8343;"L";"Second";0,991512620762254;-0,000249377100720612;0;2376,60308744493;1
"4514";19594;"L_s32_ROI";2;0,0339453691206789;-5,71262;28,8629;-14,4733;"L";"Second";0,991458347337863;0,0426166024559458;1;2375,30829404808;98
"4515";19600;"L_s32_ROI";3;0,0339468331441968;-5,89931;34,2597;-11,3268;"L";"Second";0,991378047909431;-0,0054854770606566;0;2322,86302709041;4
"4516";19601;"L_s32_ROI";3;0,0339482978114331;-5,75572;32,6024;-12,0864;"L";"Second";0,991325530558102;-0,0290336841938655;0;2367,40779925276;20
"4517";19602;"L_s32_ROI";3;0,0339497398782944;-5,6174;30,8745;-12,7977;"L";"Second";0,991289260374391;-0,0274563793876618;0;2372,0230764156;30
"4518";19609;"L_s32_ROI";3;0,0339511716483974;-5,54577;32,6986;-10,9957;"L";"Second";0,991159372720731;-0,0303687839306264;0;2344,07851777182;49
"4519";19610;"L_s32_ROI";3;0,0339525772415572;-5,40544;31,0211;-11,7335;"L";"Second";0,99109654851962;-0,0327061841456362;0;2362,82483147744;170
"4520";19617;"L_s32_ROI";3;0,0339540405193256;-5,19596;31,1231;-10,6428;"L";"Second";0,991023528833001;-0,0102981748742768;0;2269,68406582997;8
"4521";25162;"L_s32_ROI";2;0,0339555298137477;-6,91595;40,3454;-10,1357;"L";"Second";0,990982115828097;0,00415705200079146;1;2230,88449376497;1
"4522";25163;"L_s32_ROI";2;0,0339571353948059;-6,55707;38,8652;-9,91699;"L";"Second";0,990910697994286;0,0078572400358289;1;2334,34458818333;6
"4523";25164;"L_s32_ROI";2;0,03395887232577;-6,19703;37,3608;-9,66368;"L";"Second";0,990860033455599;0,0226160263089028;1;2367,47583310467;11
"4524";25165;"L_s32_ROI";2;0,0339604941600006;-5,8367;35,8334;-9,3794;"L";"Second";0,990733701818417;0,0161320464656559;1;2385,80946386056;12
"4525";25166;"L_s32_ROI";2;0,0339621815413824;-5,47743;34,2844;-9,06854;"L";"Second";0,990648216027123;0,00753388921185436;1;2420,3789428811;7
"4526";25212;"L_s32_ROI";2;0,0339635296914785;-7,07063;41,7514;-9,17622;"L";"Second";0,990606640612366;0,0229518783057178;1;2271,00326349174;3
"4527";25213;"L_s32_ROI";2;0,0339649362422548;-6,71124;40,2923;-8,98706;"L";"Second";0,990515746088259;0,00147230071113904;1;2217,267779807;0
"4528";25214;"L_s32_ROI";3;0,0339664281693887;-6,34943;38,8063;-8,76154;"L";"Second";0,990431577710906;-0,0133405890905789;0;2328,72110021519;10
"4529";25215;"L_s32_ROI";2;0,0339679279262095;-5,98594;37,2938;-8,50288;"L";"Second";0,990364342046605;0,00259558954612544;1;2333,49236934328;7
"4530";25216;"L_s32_ROI";2;0,0339692027600446;-5,62203;35,7558;-8,21516;"L";"Second";0,990243349268172;0,0186979969905592;1;2384,99531812273;5
"4531";25264;"L_s32_ROI";3;0,0339705291392425;-6,50334;40,1834;-7,81367;"L";"Second";0,990197701622479;-0,0209813098405528;0;2283,61099428948;66
"4532";25265;"L_s32_ROI";3;0,0339718227976911;-6,13712;38,6858;-7,5822;"L";"Second";0,990143471191403;-0,0247494108479632;0;2339,07811726376;50
"4533";47827;"R_s32_ROI";2;0,0339730454606535;6,89197;40,6485;-10,9685;"R";"Second";0,989930976459451;0,0180301114190793;1;2153,24916030099;1027
"4534";47828;"R_s32_ROI";3;0,0339742861798433;6,48927;39,1473;-10,7422;"R";"Second";0,9897650116586;-0,0110003662936435;0;2204,62824398172;16
"4535";47829;"R_s32_ROI";2;0,0339755056261729;6,09047;37,627;-10,4767;"R";"Second";0,98972875538731;0,00771913728553967;1;2308,22694558972;12
"4536";47830;"R_s32_ROI";3;0,0339767024971089;5,69566;36,0888;-10,1756;"R";"Second";0,98965602129757;-0,00782010767670644;0;2345,82393475071;1
"4537";47831;"R_s32_ROI";3;0,03397789520007;5,30554;34,534;-9,84339;"R";"Second";0,989497869351617;-0,0041427410759645;0;2322,26276113417;2
"4538";47832;"R_s32_ROI";3;0,0339790694978492;4,92131;32,9642;-9,48536;"R";"Second";0,989438242492891;-0,00477554194973655;0;2330,56303384057;10
"4539";49232;"R_s32_ROI";2;0,0339802556186772;7,50347;39,1871;-14,9793;"R";"Second";0,989389490822784;0,027208308147076;1;2342,42864430314;14
"4540";49233;"R_s32_ROI";3;0,0339819987871237;7,37602;37,5916;-15,7432;"R";"Second";0,989318624360367;-0,0177096258013537;0;2392,21852894664;8
"4541";49234;"R_s32_ROI";3;0,0339834467742258;7,26504;35,9447;-16,4549;"R";"Second";0,989080918312708;-0,0325844238455013;0;2443,9423962227;193
"4542";49247;"R_s32_ROI";2;0,0339845913242607;7,22109;39,2063;-13,9733;"R";"Second";0,98905110245127;0,0129756341144546;1;2355,76289035083;16
"4543";49248;"R_s32_ROI";3;0,0339855762987756;7,07988;37,634;-14,7617;"R";"Second";0,988919268574222;-0,00614760116333311;0;2312,30891776821;8
"4544";49249;"R_s32_ROI";3;0,0339865703566938;6,95359;36,0082;-15,4986;"R";"Second";0,988824811240914;-0,0274235916946173;0;2373,95361522242;172
"4545";49250;"R_s32_ROI";3;0,0339875380161152;6,84471;34,3306;-16,1854;"R";"Second";0,98868155846519;-0,0327008323872128;0;2440,55264022198;435
"4546";49260;"R_s32_ROI";2;0,0339884567454631;7,12554;40,6985;-12,0673;"R";"Second";0,988378347876262;0,0241174185489729;1;2228,23343981513;39
"4547";49261;"R_s32_ROI";2;0,0339895494436194;6,96109;39,2098;-12,9306;"R";"Second";0,988328760373059;0,00336200599599167;1;2176,94319129032;83
"4548";49262;"R_s32_ROI";3;0,0339906039736836;6,80785;37,6643;-13,7427;"R";"Second";0,98815569880788;-0,0251042990426362;0;2376,82901463782;71
"4549";49263;"R_s32_ROI";3;0,033991532439226;6,66799;36,0633;-14,504;"R";"Second";0,988125732667597;-0,0273012125932219;0;2401,74693859343;161
"4550";49264;"R_s32_ROI";3;0,0339924382569197;6,54387;34,4081;-15,2158;"R";"Second";0,98792360634988;-0,0279714841432061;0;2424,5856106423;86
"4551";49265;"R_s32_ROI";3;0,0339934697408653;6,43808;32,701;-15,8799;"R";"Second";0,987849983151142;-0,00516345408124361;0;2315,19893160051;14
"4552";49274;"R_s32_ROI";3;0,0339944611287317;6,71871;39,1922;-11,853;"R";"Second";0,987681213492541;-0,00189766798919205;0;2108,68657235442;101
"4553";49275;"R_s32_ROI";2;0,0339953534881464;6,55533;37,6776;-12,6876;"R";"Second";0,987479711725238;0,00989886497951395;1;2156,98424893461;2
"4554";49276;"R_s32_ROI";2;0,0339962271674893;6,40386;36,1054;-13,4728;"R";"Second";0,987399346665148;0,00680758704868303;1;2350,36731745336;7
