"";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"TimeBin";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"1076";"L_STSva_ROI";2;0,075192051422877;-60,3921;-9,42576;-19,5736;"L";"Third";0,895948908939506;-0,11068221230202;0;348,746947472461;129
"1077";"L_TE1m_ROI";2;0,0752107169393811;-61,5627;-30,729;-19,8762;"L";"Third";0,863714110697252;-0,102273166958062;0;344,171912526681;6
"1078";"L_PI_ROI";1;0,0752317994710009;-49,5339;10,4486;-21,698;"L";"Third";0,837252477416;0,0186995553553449;1;328,928105632943;0
"1079";"L_a32pr_ROI";1;0,0752501957432701;-5,90528;36,6333;28,8867;"L";"Third";0,791490636646758;0,0204355309985464;1;312,777531962813;24
"1080";"L_p24_ROI";1;1,65423230669148e-14;-5,10488;39,0925;13,8089;"L";"Third";2,88657986402541e-15;0,0140774313451288;1;309,138988260316;0
"1081";"R_V1_ROI";2;-0,00279670955306366;11,5491;-83,1736;1,39964;"R";"Fourth";1,03871011279945;0,062011480115715;1;410,88518884681;2
"1082";"R_MST_ROI";2;-0,00273425277871385;54,083;-73,396;1,13441;"R";"Fourth";1,03845162510924;0,0437760895065993;1;376,522829100583;8
"1083";"R_V6_ROI";2;-0,00263493785003345;12,9289;-82,7572;32,4649;"R";"Fourth";1,03761567684439;0,0684327263285935;1;385,309554834163;0
"1084";"R_V2_ROI";2;-0,00252420646195517;12,8295;-81,137;-6,04955;"R";"Fourth";1,03699194680551;0,0660309688453677;1;407,558036053614;1
"1085";"R_V3_ROI";2;-0,00238228549375706;29,6284;-99,92;4,79977;"R";"Fourth";1,03678515805521;0,0653922946603983;1;394,530253243984;0
"1086";"R_V4_ROI";2;-0,00220400357422597;36,3954;-91,4078;-12,1262;"R";"Fourth";1,03569879538933;0,0531449556429556;1;381,401802863636;0
"1087";"R_V8_ROI";2;-0,00199002974236322;34,6923;-77,2024;-21,3038;"R";"Fourth";1,03546537970479;0,0640037996520085;1;408,927916854477;2
"1088";"R_4_ROI";2;-0,00175694667956787;34,7148;-16,1394;72,2143;"R";"Fourth";1,035214897174;0,0458791348170255;1;363,584757702076;7
"1089";"R_3b_ROI";2;-0,00151036828141353;47,0606;-19,8243;63,1735;"R";"Fourth";1,0344525872174;0,00319528015693803;1;336,302247033097;9
"1090";"R_FEF_ROI";2;-0,00128158493079698;46,0974;5,31453;60,5101;"R";"Fourth";1,03417488011863;0,036145373192865;1;363,357594651765;1
"1091";"R_PEF_ROI";2;-0,00104007121469412;54,9109;13,9545;41,9061;"R";"Fourth";1,03354719624019;0,0634200902459763;1;411,22600568654;13
"1092";"R_55b_ROI";2;-0,000787142676376123;52,4298;9,08805;51,0785;"R";"Fourth";1,03326213370792;0,0473035405556956;1;366,73102471333;2
"1093";"R_V3A_ROI";2;-0,000515980273824353;22,479;-94,5908;28,7691;"R";"Fourth";1,03273548045185;0,0850675744107189;1;416,348473666956;67
"1094";"R_RSC_ROI";1;-0,000225255486763975;2,21983;-40,1476;25,7868;"R";"Fourth";1,03260892086144;-0,0377955213911615;0;317,061828563664;0
"1095";"R_POS2_ROI";1;4,93273486188533e-05;10,999;-74,7364;41,2835;"R";"Fourth";1,03215177808363;-0,0311655299315088;0;328,048045850389;0
"1096";"R_V7_ROI";2;0,000338283323632111;25,4456;-90,4326;36,4716;"R";"Fourth";1,03191241754959;0,0662293737784257;1;392,341557187104;29
"1097";"R_IPS1_ROI";2;0,000619804438906147;26,989;-84,5792;44,4358;"R";"Fourth";1,03125917137189;0,0751932473180975;1;411,941479834984;35
"1098";"R_FFC_ROI";2;0,000900823693445028;43,6373;-59,4595;-26,8917;"R";"Fourth";1,03112760432416;0,0195768664625819;1;345,155464995403;2
"1099";"R_V3B_ROI";2;0,00120480380920843;31,5046;-92,5847;29,0869;"R";"Fourth";1,03103497932186;0,0761901044147693;1;409,836511425077;0
"1100";"R_LO1_ROI";2;0,00152110621374735;43,994;-90,5506;2,57524;"R";"Fourth";1,03086509247159;0,0233508261117261;1;376,494046375294;39
"1101";"R_LO2_ROI";2;0,00186086190442568;44,9571;-86,4624;-7,59191;"R";"Fourth";1,0304735036408;0,017929486857687;1;328,171633693156;14
"1102";"R_PIT_ROI";2;0,00221175024091635;41,5996;-84,8171;-14,6547;"R";"Fourth";1,03020442637826;0,0107800980032425;1;310,628901435997;3
"1103";"R_MT_ROI";2;0,0025635312604744;51,2534;-79,687;3,98399;"R";"Fourth";1,03006866980443;0,0136676896900144;1;340,137998204072;31
"1104";"R_A1_ROI";2;0,00292012498383219;55,2521;-18,6583;3,62105;"R";"Fourth";1,02963431746915;0,0398398604390037;1;348,265040727717;0
"1105";"R_PSL_ROI";1;0,00329193633106334;65,6807;-38,6014;25,111;"R";"Fourth";1,02952984983244;-0,0294944644700224;0;326,21041167133;30
"1106";"R_SFL_ROI";2;0,00368452225311349;11,0238;22,193;62,4761;"R";"Fourth";1,02891921917703;0,0115440529578371;1;340,808598495415;20
"1107";"R_PCV_ROI";1;0,00409482943033289;7,75372;-54,8835;54,3246;"R";"Fourth";1,02880930881257;-0,0372145953633454;0;321,100338406112;9
"1108";"R_STV_ROI";1;0,00450887526037618;64,0803;-44,684;19,5865;"R";"Fourth";1,02866847311102;-0,0596351321114159;0;341,882317094411;83
"1109";"R_7Pm_ROI";1;0,00492889136565759;10,6503;-67,35;54,96;"R";"Fourth";1,02852628746689;-0,0612142534474373;0;323,570902687221;17
"1110";"R_7m_ROI";1;0,00533548812574148;7,72306;-65,3151;40,6649;"R";"Fourth";1,02842041309408;-0,0673999438362837;0;342,961029166474;54
"1111";"R_POS1_ROI";1;0,00573120130898719;9,14058;-63,0612;15,0204;"R";"Fourth";1,02774156185476;-0,0791147465985204;0;350,278594001447;34
"1112";"R_23d_ROI";3;0,00612382958855469;2,65298;-24,2441;38,5114;"R";"Fourth";1,02745284436536;0,00532157471870619;1;334,866533730385;7
"1113";"R_v23ab_ROI";1;0,00650632129123739;5,61358;-56,7698;22,358;"R";"Fourth";1,0272562585102;-0,0717508398363717;0;346,026955613564;11
"1114";"R_d23ab_ROI";1;0,00689064825014535;3,19493;-42,0742;33,1706;"R";"Fourth";1,02714676838825;-0,0433617551585869;0;320,733549063342;0
"1115";"R_31pv_ROI";1;0,00728065957296856;4,41187;-48,5085;35,1196;"R";"Fourth";1,02699786244065;-0,0883313958414088;0;353,432611330935;30
"1116";"R_5m_ROI";2;0,00769732329512113;8,76024;-35,3403;68,2431;"R";"Fourth";1,02678370762096;-0,00252748886129058;0;329,182818659885;2
"1117";"R_5mv_ROI";2;0,00809475301950847;8,22788;-39,1911;58,3342;"R";"Fourth";1,02646498202978;0,0582940472810874;1;385,106648605044;13
"1118";"R_23c_ROI";2;0,00850035065649929;6,2486;-32,2964;48,2286;"R";"Fourth";1,02631302947363;0,0710542403693401;1;416,64140990191;109
"1119";"R_5L_ROI";2;0,00890915281925154;13,0886;-44,8421;72,2361;"R";"Fourth";1,02611879879914;0,00274079048127229;1;310,486576549367;6
"1120";"R_24dd_ROI";2;0,00931479183144572;6,5378;-12,6916;57,9469;"R";"Fourth";1,02572802446284;0,0171524181312612;1;314,290238625691;0
"1121";"R_24dv_ROI";2;0,00972288599318556;5,48169;2,11296;49,8577;"R";"Fourth";1,02558930898371;0,030405084734298;1;339,353735565923;0
"1122";"R_7AL_ROI";2;0,0101409887191611;20,4358;-51,6751;72,943;"R";"Fourth";1,0253932648553;0,0228097372094084;1;354,604978792527;38
"1123";"R_SCEF_ROI";2;0,0105456836319289;7,49361;9,70639;60,5539;"R";"Fourth";1,0253166353963;0,0662079956028233;1;391,523783051367;13
"1124";"R_6ma_ROI";2;0,0109567230674369;15,6085;10,2145;70,2812;"R";"Fourth";1,02515664030689;0,0550307621977831;1;375,895640941666;34
"1125";"R_7Am_ROI";3;0,0113665521280488;12,5135;-58,8446;64,6355;"R";"Fourth";1,02506398151222;0,00533491411474589;1;353,381303449935;436
"1126";"R_7PL_ROI";1;0,0117802949218981;17,837;-71,7997;59,0052;"R";"Fourth";1,02477847585177;-0,0320941673297403;0;352,043809382196;11
"1127";"R_7PC_ROI";2;0,0121917110751578;32,7263;-51,6105;69,193;"R";"Fourth";1,02445133313363;0,0193491029286609;1;341,922183351101;4
"1128";"R_LIPv_ROI";2;0,0126061805864083;31,6252;-64,1274;62,6232;"R";"Fourth";1,02432422284289;0,0357388840274422;1;369,13959100537;36
"1129";"R_VIP_ROI";2;0,0130172051739643;22,2529;-63,6514;66,5773;"R";"Fourth";1,02412573123;0,0657071368593149;1;403,184496063423;36
"1130";"R_MIP_ROI";2;0,0134325187502919;27,4885;-75,9801;54,2949;"R";"Fourth";1,02395105896036;0,0336666165621297;1;380,855186340073;2
"1131";"R_1_ROI";2;0,0138450999685039;46,5537;-27,1185;65,2762;"R";"Fourth";1,02364879812821;0,0363001690465352;1;370,22388631609;13
"1132";"R_2_ROI";2;0,0142540891903325;42,7766;-36,5621;65,4743;"R";"Fourth";1,02348556986031;0,00631816735021482;1;328,872868177756;5
"1133";"R_3a_ROI";2;0,0146672096062509;45,1661;-16,8134;63,847;"R";"Fourth";1,02320534311611;0,035153761733686;1;359,684676272452;6
"1134";"R_6d_ROI";3;0,0150702152083326;35,0095;-7,72449;71,1996;"R";"Fourth";1,02305624724852;-0,0083514830804222;0;303,904683114511;29
"1135";"R_6mp_ROI";2;0,0154501685370986;15,4173;-9,74476;74,6888;"R";"Fourth";1,02297254632116;0,0247768395346682;1;348,248202191678;8
"1136";"R_6v_ROI";2;0,0158268013563811;61,2375;8,91548;30,2606;"R";"Fourth";1,02265415301744;0,0509128996108453;1;381,093797093669;26
"1137";"R_p24pr_ROI";2;0,0161862340221866;2,9735;-0,140771;40,181;"R";"Fourth";1,02250668107469;0,0397196968379353;1;362,086446077707;0
"1138";"R_33pr_ROI";1;0,0165377018953167;2,10513;12,5786;30,8917;"R";"Fourth";1,02214055243504;-0,0046852966197721;0;312,917013154692;1
"1139";"R_a24pr_ROI";2;0,0168578770413034;3,53;19,6974;32,8651;"R";"Fourth";1,02202506792662;0,0609591553784971;1;371,91729557623;5
"1140";"R_p32pr_ROI";2;0,0171761657577163;5,61277;20,9864;42,917;"R";"Fourth";1,02190915842346;0,0419152521445804;1;371,608076535914;6
"1141";"R_a24_ROI";1;0,0174710352971494;5,34475;39,628;-0,222395;"R";"Fourth";1,0217174848554;-0,0113792064816337;0;292,595151634641;1
"1142";"R_d32_ROI";3;0,0177662449276378;7,59332;45,6063;27,1128;"R";"Fourth";1,02150129747789;0,0016177109948904;1;318,162786964031;14
"1143";"R_8BM_ROI";1;0,0180290298473706;7,94204;33,6575;48,3305;"R";"Fourth";1,02146569478549;-0,0634993540997707;0;340,447136629748;72
"1144";"R_p32_ROI";3;0,0182797528405705;8,20707;49,7414;-0,977086;"R";"Fourth";1,02119635076798;0,00542527172256256;1;332,444655890453;128
"1145";"R_10r_ROI";1;0,0185458460438523;9,35946;50,2808;-9,21838;"R";"Fourth";1,02094439284128;-0,0783344979391822;0;328,422437122409;0
"1146";"R_47m_ROI";1;0,0188167948339599;33,6067;44,3736;-21,896;"R";"Fourth";1,02069508724159;-0,0708793395622598;0;335,199817702182;200
"1147";"R_8Av_ROI";1;0,0190594955522948;41,6207;30,3134;52,7984;"R";"Fourth";1,02063601703818;-0,0949648872046145;0;345,709994048185;50
"1148";"R_8Ad_ROI";1;0,0193070003562746;24,8163;41,2619;52,4932;"R";"Fourth";1,020576190311;-0,0929615152911594;0;351,979108983832;44
"1149";"R_9m_ROI";1;0,0195627260021254;9,77772;55,5384;19,4907;"R";"Fourth";1,02053082453284;-0,0669706997641431;0;332,54418975333;233
"1150";"R_8BL_ROI";1;0,0198280521100478;13,1297;42,8029;49,899;"R";"Fourth";1,02030371883697;-0,0750036137720703;0;347,481493296623;129
"1151";"R_9p_ROI";1;0,0201144045827888;19,3273;56,7856;36,8587;"R";"Fourth";1,01995304300806;-0,0152149285440621;0;354,467423034671;286
"1152";"R_10d_ROI";1;0,0204158373587125;14,5949;63,9099;6,3469;"R";"Fourth";1,01983360822196;-0,033102308904604;0;316,949865234589;49
"1153";"R_8C_ROI";1;0,0207160717460631;47,0638;33,202;41,5634;"R";"Fourth";1,01966379709298;-0,090058010515175;0;352,766037145191;522
"1154";"R_44_ROI";1;0,021010264453273;55,5926;30,7987;8,21848;"R";"Fourth";1,01953147466359;-0,0272930284519308;0;316,465417778371;10
"1155";"R_45_ROI";1;0,0213143812637972;51,8548;41,8814;1,28693;"R";"Fourth";1,01926401503281;-0,0408548108178938;0;344,545425145585;2
"1156";"R_47l_ROI";1;0,0216089252754567;43,7371;47,658;-13,7434;"R";"Fourth";1,01907846917279;-0,0648283133801273;0;343,44516358491;47
"1157";"R_a47r_ROI";1;0,021899625504419;37,864;59,5346;-10,576;"R";"Fourth";1,0189989346221;-0,0839361316048732;0;338,834004110343;102
"1158";"R_6r_ROI";2;0,0221946635146458;59,5259;18,4077;17,3005;"R";"Fourth";1,01884314333006;0,0671600683400824;1;388,301505487128;309
"1159";"R_IFJa_ROI";1;0,0225074452854032;53,4912;31,0643;25,0642;"R";"Fourth";1,01876850412003;-0,0708997524882431;0;339,715999506535;6
"1160";"R_IFJp_ROI";1;0,0228022273248577;53,9779;22,2877;33,5081;"R";"Fourth";1,01852401034362;-0,0315918511347439;0;334,017813220464;93
"1161";"R_IFSp_ROI";1;0,0231128498584007;52,4454;40,7271;18,2284;"R";"Fourth";1,01839346226368;-0,0428809642215396;0;343,419707599644;3
"1162";"R_IFSa_ROI";2;0,0234276647024207;49,675;50,6786;5,20129;"R";"Fourth";1,01824098158725;0,0224770872444868;1;352,654926503635;8
"1163";"R_p9-46v_ROI";1;0,0237508162442953;46,0452;48,3089;27,0877;"R";"Fourth";1,01809112595249;-0,0613876405199533;0;336,562198576137;41
"1164";"R_46_ROI";1;0,0240808539974109;37,0494;53,7846;33,3392;"R";"Fourth";1,01795236276927;-0,0275178883163725;0;336,455946158431;38
"1165";"R_a9-46v_ROI";2;0,0244235588186822;40,9927;61,2528;7,54336;"R";"Fourth";1,01759660735519;0,0391260374825826;1;375,020294514073;658
"1166";"R_9-46d_ROI";2;0,024741613047105;29,74;63,0865;23,0988;"R";"Fourth";1,01743276352334;0,072610377250373;1;410,412679676289;368
"1167";"R_9a_ROI";1;0,0250541069762859;18,4624;64,3698;21,3977;"R";"Fourth";1,0172269292041;-0,0245964488313867;0;328,752266741684;46
"1168";"R_10v_ROI";1;0,0253446186061704;11,147;50,6572;-14,2929;"R";"Fourth";1,01713159834871;-0,0802751137549824;0;335,595729888721;114
"1169";"R_a10p_ROI";1;0,025623221627795;26,0191;64,4888;-8,02278;"R";"Fourth";1,01707429958696;-0,0533787417401229;0;337,437192250836;7
"1170";"R_10pp_ROI";1;0,0259066040653952;18,1195;59,2093;-13,2955;"R";"Fourth";1,01692368238537;-0,0510331203121122;0;329,764113763699;0
"1171";"R_11l_ROI";2;0,0261937584716305;27,5378;54,0826;-19,3212;"R";"Fourth";1,01672813304785;0,0341054610942101;1;361,157915993622;110
"1172";"R_13l_ROI";1;0,0264857163225701;24,9429;37,8085;-25,883;"R";"Fourth";1,01669059916587;-0,0381804521445891;0;311,956522817087;13
"1173";"R_OFC_ROI";1;0,0267790940224417;12,9634;36,6683;-23,587;"R";"Fourth";1,01642589319705;-0,0369454029248476;0;286,567361248777;0
"1174";"R_47s_ROI";1;0,0270749508100787;33,0099;33,8833;-24,9105;"R";"Fourth";1,01619104543141;-0,00359282768916905;0;315,07851529343;0
"1175";"R_LIPd_ROI";1;0,027372027794829;38,3248;-64,1704;57,2959;"R";"Fourth";1,01612743619209;-0,0154420632714613;0;341,530780607149;6
"1176";"R_6a_ROI";2;0,0276720600208274;29,7331;8,5891;67,9602;"R";"Fourth";1,01596107060976;0,0101380013969654;1;329,17679705525;9
"1177";"R_i6-8_ROI";1;0,0279683869897129;35,4586;22,4701;60,9687;"R";"Fourth";1,01582269944129;-0,0783796319918564;0;358,73042006627;64
"1178";"R_s6-8_ROI";1;0,0282656830805527;18,7338;28,1582;62,8455;"R";"Fourth";1,01573497365577;-0,0289367347074191;0;331,131543916901;11
"1179";"R_43_ROI";2;0,0285705721942606;61,924;5,67994;11,0477;"R";"Fourth";1,01530218411181;0,064075780354436;1;397,064891965548;29
"1180";"R_OP4_ROI";2;0,0288811713533045;63,0578;-6,40771;14,6898;"R";"Fourth";1,01521989701506;0,0593928367911954;1;396,390599255553;4
"1181";"R_OP1_ROI";2;0,0291880334905603;56,8963;-15,843;15,4816;"R";"Fourth";1,01512021757775;-0,00256166246980837;0;316,365749176005;6
"1182";"R_OP2-3_ROI";2;0,0295083425966194;51,3937;-8,28483;10,6981;"R";"Fourth";1,01509779495071;0,0411383274622499;1;367,367777707151;0
"1183";"R_52_ROI";2;0,0298128324955538;51,477;-7,76963;-3,25098;"R";"Fourth";1,01488997308892;0,0567646944207833;1;376,010411702834;0
"1184";"R_RI_ROI";2;0,0301052466515839;57,2127;-26,756;14,884;"R";"Fourth";1,01477771104719;0,0629966069363261;1;384,293011115879;24
"1185";"R_PFcm_ROI";2;0,030396502927491;61,3094;-25,5357;21,6459;"R";"Fourth";1,01467017696056;0,0736079691311347;1;412,762696050345;19
"1186";"R_PoI2_ROI";2;0,0306855094796638;46,4368;13,7221;-13,0385;"R";"Fourth";1,01446816935821;0,0391295314623714;1;368,427878198686;0
"1187";"R_TA2_ROI";2;0,0309715714410203;55,4828;4,25641;-16,9808;"R";"Fourth";1,01437768413071;0,0391797044499739;1;374,984705251259;0
"1188";"R_FOP4_ROI";2;0,0312534868100295;48,5447;25,7731;1,07973;"R";"Fourth";1,01422975139189;0,0425631537868165;1;367,286851132165;2
"1189";"R_MI_ROI";2;0,0315314215051497;43,9819;22,6609;-11,7675;"R";"Fourth";1,01422266373742;0,0684772129380447;1;392,302978629964;131
"1190";"R_Pir_ROI";3;0,0318102059601869;33,9807;18,5583;-32,4409;"R";"Fourth";1,01413598590218;0,000388935866611595;1;296,338668440444;1
"1191";"R_AVI_ROI";1;0,0320870606371662;40,9792;34,3531;-15,9696;"R";"Fourth";1,01389193229006;-0,00816433572097072;0;320,961951986135;12
"1192";"R_AAIC_ROI";2;0,0323695615988811;36,4401;25,345;-26,3751;"R";"Fourth";1,0137558130663;0,0288715163471803;1;354,183721266679;0
"1193";"R_FOP1_ROI";2;0,0326409382603686;55,5335;12,1726;5,71548;"R";"Fourth";1,01357323380283;0,0542882503313122;1;376,097901330575;1
"1194";"R_FOP3_ROI";2;0,0329117812677767;46,4891;18,2405;-0,680978;"R";"Fourth";1,01339288905999;0,055987202624024;1;383,305845737064;46
"1195";"R_FOP2_ROI";2;0,0331923500460646;51,169;6,56433;5,70963;"R";"Fourth";1,01335584550386;0,00514537340708227;1;293,063911951652;1
"1196";"R_PFt_ROI";2;0,0334676302388145;62,3717;-24,3981;44,39;"R";"Fourth";1,01321747846118;0,027149044927018;1;342,761735248985;20
"1197";"R_AIP_ROI";2;0,0337409289629131;45,8997;-45,6113;56,927;"R";"Fourth";1,01299267681069;0,00357285541271393;1;352,20308506697;51
"1198";"R_EC_ROI";1;0,0340149256833675;31,593;-11,1874;-40,004;"R";"Fourth";1,01280895289637;-0,0581244296102078;0;318,761967719955;3
"1199";"R_PreS_ROI";1;0,0342957994351636;21,5555;-40,429;-21,2506;"R";"Fourth";1,01275550458799;-0,0534571422269403;0;332,661856964164;1
"1200";"R_H_ROI";1;0,0345831425174331;28,4755;-20,7455;-31,2903;"R";"Fourth";1,01272147745985;-0,0280038920035172;0;300,387319000503;1
"1201";"R_ProS_ROI";1;0,0348670125198611;12,5434;-56,7855;-3,49956;"R";"Fourth";1,01260171971681;-0,0264649949462552;0;294,27645261997;5
"1202";"R_PeEc_ROI";1;0,0351510781813285;35,374;-9,29555;-43,1326;"R";"Fourth";1,01235036125811;-0,0542362722932929;0;319,987602606593;6
"1203";"R_STGa_ROI";1;0,0354340135502702;52,8343;11,1678;-29,0059;"R";"Fourth";1,01215732192516;-0,0439812414798904;0;299,901618759306;1
"1204";"R_PBelt_ROI";3;0,0357280514967498;62,6319;-22,0874;4,23151;"R";"Fourth";1,01208211438953;0,000228808905986875;1;306,137175068684;0
"1205";"R_A5_ROI";1;0,0360137975663347;64,1252;-19,5546;-3,71639;"R";"Fourth";1,01190353221099;-0,0532431320880616;0;325,46705712107;2
"1206";"R_PHA1_ROI";1;0,0363049668138587;25,1167;-41,5795;-25,8321;"R";"Fourth";1,01164425547711;-0,0478485550538458;0;328,130681171758;1
"1207";"R_PHA3_ROI";1;0,036582606956249;32,2005;-42,9438;-30,5382;"R";"Fourth";1,01156067140228;-0,0239371856108583;0;324,942639572459;1
"1208";"R_STSda_ROI";1;0,0368580752792082;60,7947;-3,53603;-18,2347;"R";"Fourth";1,01144807013655;-0,0784745277695203;0;356,326985717416;2
"1209";"R_STSdp_ROI";1;0,0371398194690263;62,8694;-28,5061;-5,24259;"R";"Fourth";1,01142961177208;-0,00845006651717435;0;312,006364682768;1
"1210";"R_STSvp_ROI";1;0,0374165390928939;63,7555;-34,3727;-8,91097;"R";"Fourth";1,0113990409106;-0,0544071416685662;0;346,877306788292;9
"1211";"R_TGd_ROI";1;0,0376795114954313;43,8856;13,0851;-40,2025;"R";"Fourth";1,01122824658606;-0,0630399731236443;0;346,397890158603;6
"1212";"R_TE1a_ROI";1;0,0379421572689322;59,7991;-7,59065;-28,0971;"R";"Fourth";1,01102625360121;-0,0672238280585759;0;334,908605427086;6
"1213";"R_TE1p_ROI";1;0,0382107300633054;62,8978;-44,6111;-13,7474;"R";"Fourth";1,01101066660324;-0,0510793451019054;0;350,703798963527;24
"1214";"R_TE2a_ROI";1;0,0384816190408018;57,2602;-16,9342;-32,5268;"R";"Fourth";1,01091124025074;-0,0511509835361225;0;327,551700204891;1
"1215";"R_TF_ROI";1;0,0387623115031604;44,4776;-23,1756;-38,6039;"R";"Fourth";1,01080076845384;-0,0354293960950502;0;336,593545112977;0
"1216";"R_TE2p_ROI";1;0,0390200344415828;53,6296;-44,9692;-27,0755;"R";"Fourth";1,01059063016939;-0,0161784217052556;0;336,893372367555;10
"1217";"R_PHT_ROI";2;0,0392715455991748;61,1717;-55,3933;-5,67552;"R";"Fourth";1,01051280846538;0,0194812968415444;1;378,289026796849;1
"1218";"R_PH_ROI";2;0,0395267667771638;52,6766;-66,4423;-16,4321;"R";"Fourth";1,01037269198238;0,0284174077574521;1;355,49054128485;10
"1219";"R_TPOJ1_ROI";2;0,0397800784092914;62,2442;-46,1787;8,32584;"R";"Fourth";1,01026122685192;0,0266243289988947;1;362,531294000321;12
"1220";"R_TPOJ2_ROI";2;0,0400164310492219;58,5092;-62,6632;7,11005;"R";"Fourth";1,01014378806362;0,0407549059915737;1;382,751886053729;1
"1221";"R_TPOJ3_ROI";1;0,0402055037517245;53,987;-74,1801;14,6672;"R";"Fourth";1,01007295260679;-0,0216889799372957;0;332,022191546058;0
"1222";"R_DVT_ROI";1;0,0403951884662504;12,1251;-78,5032;33,5764;"R";"Fourth";1,0099572198688;-0,0070290040904256;0;337,731932435922;1
"1223";"R_PGp_ROI";2;0,040587721047025;46,5474;-86,4579;23,4039;"R";"Fourth";1,00993132259919;0,0455738851188761;1;379,359421056415;2
"1224";"R_IP2_ROI";1;0,04077053353195;49,9954;-52,2667;52,7652;"R";"Fourth";1,00979653008851;-0,0184523577000861;0;356,004498786281;12
"1225";"R_IP1_ROI";1;0,0409433704169432;40,6846;-74,0717;49,3513;"R";"Fourth";1,00962756073555;-0,0550812211155497;0;349,889465322285;19
"1226";"R_IP0_ROI";2;0,0410990400544874;37,2852;-86,9869;35,2219;"R";"Fourth";1,00959416258794;0,0599264464745478;1;388,656647160839;2
"1227";"R_PFop_ROI";2;0,0412458011956014;66,1984;-15,7688;28,0183;"R";"Fourth";1,00951041707269;0,0627307502964444;1;390,880307139324;58
"1228";"R_PF_ROI";2;0,041381924262664;65,3278;-32,2026;35,4308;"R";"Fourth";1,00936039202622;0,0436082257069833;1;382,70653177527;50
"1229";"R_PFm_ROI";1;0,0415178905079356;58,5605;-52,0063;43,9648;"R";"Fourth";1,00928833190529;-0,0312334038033563;0;326,641967775628;4
"1230";"R_PGi_ROI";1;0,0416534451692774;57,3444;-64,9284;27,2283;"R";"Fourth";1,00914429890247;-0,109391456130461;0;361,99293520334;245
"1231";"R_PGs_ROI";1;0,0417848286942226;50,4273;-73,1759;40,7051;"R";"Fourth";1,0090995940912;-0,0970636811792231;0;350,538680677773;196
"1232";"R_V6A_ROI";2;0,0419229708598291;19,2425;-86,6335;41,8879;"R";"Fourth";1,00899335227898;0,0845811280913323;1;427,25421222329;12
"1233";"R_VMV1_ROI";2;0,0420649056097963;19,1921;-58,7211;-17,1867;"R";"Fourth";1,00892553887479;0,0635238462330479;1;396,190051862681;0
"1234";"R_VMV3_ROI";2;0,0422009019195978;29,9803;-63,5782;-23,772;"R";"Fourth";1,0088727780278;0,0483552125924715;1;381,307575865526;0
"1235";"R_PHA2_ROI";1;0,0422904548405773;28,903;-41,0034;-29,0972;"R";"Fourth";1,0085873822266;-0,0610702437108309;0;348,845220069206;0
"1236";"R_V4t_ROI";2;0,0423904829506719;48,5485;-82,0295;-5,90969;"R";"Fourth";1,0084967065279;0,0402910562884951;1;357,120949767027;3
"1237";"R_FST_ROI";2;0,0424869698309545;54,9344;-69,2892;-7,45739;"R";"Fourth";1,00836273190644;0,0625025713236322;1;397,3285816536;20
"1238";"R_V3CD_ROI";2;0,0425887088804772;37,595;-94,7827;17,8555;"R";"Fourth";1,00821808486815;0,0776882317373947;1;405,353017948564;21
"1239";"R_LO3_ROI";2;0,042712455520182;47,8433;-86,0632;8,87829;"R";"Fourth";1,00810896909678;0,0631371166226491;1;396,822503809654;48
"1240";"R_VMV2_ROI";2;0,0428012244790936;24,1382;-59,9713;-20,6539;"R";"Fourth";1,00788759637136;0,0420791161991094;1;352,863475533031;0
"1241";"R_31pd_ROI";1;0,0428973432078007;6,20401;-56,6167;39,9484;"R";"Fourth";1,00780649837768;-0,0769336200718907;0;334,788582691672;0
"1242";"R_31a_ROI";1;0,0429805965275678;5,60152;-44,61;43,739;"R";"Fourth";1,00768190042933;-0,0462295529924729;0;312,658276162378;2
"1243";"R_VVC_ROI";2;0,0430799118471021;36,542;-54,9856;-28,7131;"R";"Fourth";1,00761015933983;0,0374521348768184;1;355,843054457687;0
"1244";"R_25_ROI";3;0,0431716884463989;4,84085;22,2933;-15,4668;"R";"Fourth";1,00756023487654;0,00261014476326867;1;323,037719401778;0
"1245";"R_s32_ROI";1;0,0432764001748703;5,7648;34,5642;-12,0906;"R";"Fourth";1,00750934441714;-0,0316053188751617;0;318,3761559252;39
"1246";"R_pOFC_ROI";2;0,0434026995899873;16,3331;19,9268;-26,862;"R";"Fourth";1,00740589088689;0,0150089252189452;1;320,697893372835;0
"1247";"R_PoI1_ROI";2;0,0435644857762801;49,162;8,34246;-14,7761;"R";"Fourth";1,00729657200327;0,0565517000860153;1;381,852743989116;0
"1248";"R_Ig_ROI";2;0,0436851458758055;48,2554;-2,98118;4,36077;"R";"Fourth";1,00724885664799;0,0398467428028462;1;351,519937928686;2
"1249";"R_FOP5_ROI";1;0,04378492755827;46,6341;37,6873;-4,21261;"R";"Fourth";1,0070204850957;-0,0502952677640388;0;335,536426490033;6
"1250";"R_p10p_ROI";1;0,0438941746003418;26,4125;67,3486;4,33257;"R";"Fourth";1,0069117404872;-0,000433685971416232;0;323,75831027443;35
"1251";"R_p47r_ROI";1;0,0440079414638563;45,0075;56,3789;-3,8272;"R";"Fourth";1,00678583811512;-0,0733270544686292;0;343,756668768618;89
