"";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"193";"L_V3A_ROI";1;0,0476968550104406;-18,4823;-96,7561;25,023;"L";1,00377128568364;0,0851611289103947;1;387,843390438196;3
"194";"L_RSC_ROI";2;0,0481238985031471;-1,96554;-41,1872;24,8333;"L";1,00371814535247;-0,0428546728747811;0;265,996599939083;0
"195";"L_POS2_ROI";2;0,048562715560294;-8,52795;-74,3509;38,3825;"L";1,0035642464518;-0,0286685658201693;0;307,083978683464;359
"196";"L_V7_ROI";1;0,0490036901970406;-20,6651;-92,6455;33,2797;"L";1,0033946796243;0,0713575114116402;1;372,749887066661;0
"197";"L_IPS1_ROI";1;0,0494285184056868;-21,9632;-86,6667;42,0993;"L";1,00322284405142;0,0490926529919592;1;345,574654105662;10
"198";"L_FFC_ROI";1;0,0498540836082254;-42,7627;-63,2247;-26,3203;"L";1,00313874601284;0,0310869955995303;1;297,646004890576;0
"199";"L_V3B_ROI";1;0,0502856695170527;-27,0953;-96,5715;25,1962;"L";1,00305187313446;0,0571199205496173;1;358,876040069921;0
"200";"L_LO1_ROI";1;0,0507202490463877;-40,5777;-95,2405;3,36919;"L";1,00279851754896;0,0459424591827904;1;325,794984476187;15
"201";"L_LO2_ROI";1;0,0511398542209908;-42,1582;-90,8955;-7,66365;"L";1,00268257252672;0,0366198542654093;1;329,845845712821;0
"202";"L_PIT_ROI";1;0,0515594130861075;-39,4378;-86,7034;-16,546;"L";1,00248619379843;0,0101098002194245;1;314,154990381708;11
"203";"L_MT_ROI";1;0,0520020865129824;-48,7503;-84,4672;5,48379;"L";1,00228952784044;0,0424205280014025;1;357,790438234926;1
"204";"L_A1_ROI";1;0,0524495325113007;-52,7981;-20,8586;2,44464;"L";1,00216069102656;0,026531785651745;1;330,240554595672;2
"205";"L_PSL_ROI";2;0,0528850524445873;-62,4148;-44,0833;21,9645;"L";1,00195255830528;-0,0594125495447086;0;329,143470918675;40
"206";"L_SFL_ROI";2;0,0533169709062859;-9,90886;19,8578;62,3111;"L";1,00172098329977;-0,0502547353259939;0;315,371610227156;17
"207";"L_PCV_ROI";2;0,0537567935634783;-7,21695;-54,6776;53,0745;"L";1,00160208841541;-0,0419823053463631;0;295,909260916752;3
"208";"L_STV_ROI";2;0,0541928024944621;-62,4066;-48,5189;16,5869;"L";1,00150235482731;-0,0890300788633572;0;344,556662020009;10
"209";"L_7Pm_ROI";2;0,0546392719623727;-9,31391;-67,9611;53,3334;"L";1,00128773301396;-0,0210301496389927;0;315,254958090322;18
"210";"L_7m_ROI";2;0,0550854264238739;-6,46353;-64,9132;39,576;"L";1,00124494915996;-0,0969112510812895;0;335,144766252661;794
"211";"L_POS1_ROI";2;0,0555416564825939;-7,73543;-64,243;13,1206;"L";1,0009107472508;-0,0776404477086523;0;325,560803578416;110
"212";"L_23d_ROI";2;0,0560118148994368;-2,3397;-19,8225;38,1166;"L";1,00083685356395;-0,0127723637039103;0;302,637547413009;0
"213";"L_v23ab_ROI";2;0,0564869627118793;-4,55981;-56,7997;21,7836;"L";1,00068526925863;-0,0996797257828331;0;335,920056100557;632
"214";"L_d23ab_ROI";2;0,056963992889235;-2,84817;-42,7715;32,0514;"L";1,00058512391833;-0,0866498983922408;0;328,515217671562;95
"215";"L_31pv_ROI";2;0,0573781841420214;-4,12372;-49,4371;34,4851;"L";1,00045708027261;-0,093417351392721;0;342,911423223044;54
"216";"L_5m_ROI";1;0,0578029851235639;-8,52623;-35,9366;66,9205;"L";1,00018481213103;0,0237285263215544;1;333,384362035383;2
"217";"L_5mv_ROI";1;0,0582248688376468;-8,03423;-36,5424;57,0791;"L";1,00003133453169;0,0706648449983413;1;376,143047843902;5
"218";"L_23c_ROI";1;0,0586297223176152;-5,94615;-30,0308;47,2425;"L";0,999806869402261;0,0686258768649153;1;381,136169395455;42
"219";"L_5L_ROI";1;0,0590158172580256;-11,9717;-45,1408;70,3955;"L";0,999632513809987;0,0231924512511549;1;321,241027523102;0
"220";"L_24dd_ROI";1;0,0593888562654217;-6,35559;-12,9615;55,585;"L";0,99962418818689;0,0449455567836806;1;354,132466136636;2
"221";"L_24dv_ROI";1;0,0597570842694624;-5,32056;2,0859;48,5372;"L";0,999429550322682;0,0589922714752343;1;357,962473737607;6
"222";"L_7AL_ROI";1;0,0601332024329783;-20,0909;-53,4659;71,8123;"L";0,999337973679735;0,0575707186906686;1;348,062793700318;33
"223";"L_SCEF_ROI";1;0,0605008020697075;-6,71014;8,04141;58,7561;"L";0,999061071084023;0,0383341869743265;1;326,973818387212;16
"224";"L_6ma_ROI";1;0,0608106546180972;-15,204;10,1743;69,5604;"L";0,99891776557184;0,0432842367353611;1;325,749670758727;29
"225";"L_7Am_ROI";1;0,0611012708532102;-11,7008;-59,2864;63,563;"L";0,998877012946789;0,0380988373717653;1;349,177292176354;15
"226";"L_7PL_ROI";1;0,0613924581684567;-15,7096;-73,3452;56,7261;"L";0,998786557962991;0,0240448782322587;1;338,316355068136;20
"227";"L_7PC_ROI";1;0,0616190881444262;-33,0094;-53,038;67,5317;"L";0,998546966705349;0,0359612289670831;1;348,095795978487;6
"228";"L_LIPv_ROI";1;0,0618448718404805;-29,7517;-64,1561;62,9781;"L";0,998290324954341;0,0184325875527163;1;341,648281306839;2
"229";"L_VIP_ROI";1;0,0620588719465451;-21,8545;-65,7435;64,9426;"L";0,997997524272406;0,0524156776100183;1;342,022475718855;0
"230";"L_MIP_ROI";1;0,0622629234628517;-24,7673;-77,077;53,1612;"L";0,997913687623998;0,00520145002828531;1;339,016835304522;234
"231";"L_1_ROI";1;0,0624634539950911;-47,13;-28,9824;63,6018;"L";0,99775252947144;0,0284433687554516;1;349,233637795898;8
"232";"L_2_ROI";1;0,0626655233911379;-42,323;-39,518;65,3726;"L";0,997644054556551;0,0280148805751703;1;348,055209152969;1
"233";"L_3a_ROI";1;0,0628627067839513;-45,3284;-16,8127;61,9807;"L";0,997373305707168;0,0432643423898926;1;353,047781692846;17
"234";"L_6d_ROI";1;0,06306206949826;-33,1583;-9,76269;71,2601;"L";0,99729947837141;0,0255484027053336;1;322,253748578432;56
"235";"L_6mp_ROI";1;0,0632405878324979;-14,588;-9,70881;73,8754;"L";0,997241069183685;0,0122466668547039;1;319,272806418007;1
"236";"L_6v_ROI";1;0,0634216158833552;-58,8547;6,65103;32,2337;"L";0,99700762668292;0,0277557172275452;1;326,438949236657;3
"237";"L_p24pr_ROI";1;0,0636043365936962;-3,00971;1,48038;39,4855;"L";0,9968713380953;0,0502730261565325;1;342,466244673954;0
"238";"L_33pr_ROI";1;0,0637779719216771;-2,3005;14,3322;30,0426;"L";0,99655796838599;0,0313808868329807;1;328,492967738287;0
"239";"L_a24pr_ROI";1;0,0639577555122717;-3,71067;21,3912;31,9944;"L";0,996466107236625;0,0548595121942151;1;344,763908156958;1
"240";"L_p32pr_ROI";1;0,0641334911315393;-5,37103;21,0193;41,7936;"L";0,996368958280098;0,0611398983530614;1;347,560391848838;46
"241";"L_a24_ROI";2;0,0643056604390033;-5,90983;41,2255;-0,828961;"L";0,996284007538738;-0,0229256594295962;0;289,229001017793;25
"242";"L_d32_ROI";2;0,0644732735010911;-7,4933;46,8392;25,4507;"L";0,995941744464546;-0,0420960120832682;0;300,352874978986;22
"243";"L_8BM_ROI";2;0,0646510512598176;-7,40958;34,8024;46,4829;"L";0,995654088822832;-0,0559665611888482;0;314,454637405402;33
"244";"L_p32_ROI";2;0,0648276177847851;-8,47038;50,9573;-1,13474;"L";0,995499262286762;-0,0126082481786917;0;305,654676109496;9
"245";"L_10r_ROI";2;0,0650051039508108;-9,37022;51,0853;-8,28686;"L";0,995352407345816;-0,053435167443519;0;314,477381986328;0
"246";"L_47m_ROI";2;0,0651933710492929;-34,0236;43,9676;-21,8372;"L";0,995183405564765;-0,0610710669581622;0;324,6794868802;155
"247";"L_8Av_ROI";2;0,0653864780816095;-39,3098;29,5936;53,4256;"L";0,995053867700966;-0,0993827817982135;0;348,242748296989;898
"248";"L_8Ad_ROI";2;0,0655793662156965;-24,8022;42,0896;50,2505;"L";0,994733263932987;-0,0785408934837622;0;314,924244640016;157
"249";"L_9m_ROI";2;0,065768255824288;-9,41604;55,1258;22,2088;"L";0,994673526010181;-0,0894411138258563;0;340,039599356671;96
"250";"L_8BL_ROI";2;0,0659577299189252;-12,0618;36,6863;54,2559;"L";0,994443088349567;-0,0764160577864314;0;317,446042465246;9
"251";"L_9p_ROI";2;0,0661548169382047;-17,6159;54,0256;39,5845;"L";0,994272737449111;-0,0865709537954808;0;324,453644159055;38
"252";"L_10d_ROI";2;0,0663610327009407;-14,492;64,4684;7,71641;"L";0,99421072834006;-0,0544205410784793;0;304,921458003141;94
"253";"L_8C_ROI";2;0,0665709016317123;-46,7114;29,1732;42,1582;"L";0,993939557497096;-0,0950074300774837;0;329,361030228789;80
"254";"L_44_ROI";2;0,0667865198573835;-54,2873;28,4757;7,90116;"L";0,993658284660023;-0,0431536252875667;0;294,978649495715;56
"255";"L_45_ROI";2;0,0669906085358533;-49,2744;41,4279;-0,449318;"L";0,993463829117064;-0,0900206104237898;0;337,74647193109;35
"256";"L_47l_ROI";2;0,0672059800595162;-41,6195;44,5977;-14,7694;"L";0,993292096547828;-0,0726140250555754;0;329,162300903411;58
"257";"L_a47r_ROI";2;0,0674294842667089;-38,5937;56,6588;-12,6421;"L";0,993260575336703;-0,0693660402488987;0;323,377439789776;264
"258";"L_6r_ROI";1;0,0676368895350737;-58,143;15,741;17,7684;"L";0,992953786339349;0,0530124334518113;1;338,88072482647;90
"259";"L_IFJa_ROI";2;0,0678467630339878;-51,736;29,5284;25,0934;"L";0,992729630305233;-0,0277290087045884;0;312,099551489078;79
"260";"L_IFJp_ROI";1;0,0680593112052731;-52,9064;20,4289;32,3937;"L";0,992468743150694;0,00954574088139212;1;338,620018652084;43
"261";"L_IFSp_ROI";2;0,068273768211628;-51,5807;37,0051;17,8709;"L";0,992185155021217;-0,06401900624252;0;313,85270697422;99
"262";"L_IFSa_ROI";2;0,0684916833913994;-48,8112;48,1202;9,53649;"L";0,992069605806432;-0,0267295444765971;0;326,964379291708;66
"263";"L_p9-46v_ROI";2;0,0687167531291298;-45,2185;44,9354;28,6578;"L";0,992063816281912;-0,0655896675418395;0;326,869602832196;235
"264";"L_46_ROI";2;0,0689395641986848;-37,9276;53,5147;30,1759;"L";0,991917293736363;0,0084026309246121;1;318,648786808255;16
"265";"L_a9-46v_ROI";2;0,0691687440324289;-39,5116;61,5268;5,64374;"L";0,991483934146483;0,0120017350980046;1;312,765715865874;66
"266";"L_9-46d_ROI";1;0,0693930413755285;-31,1079;62,1112;22,198;"L";0,991371676505091;0,0469258481569137;1;335,117569978088;171
"267";"L_9a_ROI";2;0,0696049548700972;-19,1264;63,5189;24,194;"L";0,991056337575623;-0,0746615177697467;0;314,887031414878;221
"268";"L_10v_ROI";2;0,0698212564414524;-11,2491;51,1684;-14,5332;"L";0,990852112067111;-0,0772815205581777;0;319,175753416994;5
"269";"L_a10p_ROI";2;0,0700423476067372;-28,7112;65,2327;-5,46011;"L";0,990773448502048;-0,0281616699330266;0;302,345662353508;32
"270";"L_10pp_ROI";2;0,0702681151774643;-18,8377;60,9782;-12,0235;"L";0,990544276511935;-0,0536531071756654;0;301,514226250577;0
"271";"L_11l_ROI";2;0,070498458544709;-26,8965;53,7804;-19,7647;"L";0,990435774532092;0,00184413304598189;1;309,334082572181;8
"272";"L_13l_ROI";2;0,0707301439363245;-24,0785;37,834;-26,5098;"L";0,989890654963207;-0,0289852207671753;0;267,051671337912;0
"273";"L_OFC_ROI";2;0,0709582812960681;-13,146;34,8502;-24,6168;"L";0,989698154801626;-0,041828548314998;0;300,659141967483;0
"274";"L_47s_ROI";2;0,0711976755331958;-32,0441;32,3526;-25,9426;"L";0,989486806936301;-0,0752162899049807;0;311,628945257145;2
"275";"L_LIPd_ROI";2;0,0714336763763736;-35,7009;-65,257;56,7199;"L";0,989199436691791;-0,0206417842043772;0;330,748580104795;81
"276";"L_6a_ROI";1;0,0716681308170458;-27,542;8,2589;67,653;"L";0,989116802195701;0,0293251391377781;1;331,869059937268;24
"277";"L_i6-8_ROI";2;0,0719168576324879;-31,5885;23,7374;60,5102;"L";0,988731286628455;-0,0370921263567329;0;307,581392352628;305
"278";"L_s6-8_ROI";2;0,0721640867442203;-18,5555;29,5158;60,8126;"L";0,988489058417514;-0,0502384927164622;0;312,145434428808;69
"279";"L_43_ROI";1;0,0724104326026626;-61,2396;3,19618;11,4308;"L";0,988373227447228;0,065818615989219;1;356,80184940968;14
"280";"L_OP4_ROI";1;0,0726396521532271;-61,953;-9,73664;14,7042;"L";0,98833128134705;0,0697506427237003;1;371,077021462881;16
"281";"L_OP1_ROI";1;0,0728730488913628;-57,1733;-20,244;15,6766;"L";0,988051171735873;0,0395672352832187;1;343,050547596126;3
"282";"L_OP2-3_ROI";1;0,0731082000037803;-50,5104;-10,9681;10,7225;"L";0,987798982136971;0,045174863335566;1;343,122819667818;0
"283";"L_52_ROI";1;0,0733333243495772;-51,2079;-7,06764;-5,46048;"L";0,987691433496772;0,0658586728356951;1;361,989589038855;1
"284";"L_RI_ROI";1;0,0735441259407315;-53,8032;-30,2787;13,7849;"L";0,987222614182035;0,0691551724582891;1;377,041502628137;7
"285";"L_PFcm_ROI";1;0,0737553851643947;-60,1456;-30,377;20,8591;"L";0,98697880564206;0,0737064475412943;1;375,446271429855;191
"286";"L_PoI2_ROI";1;0,0739669420616869;-45,7003;13,788;-14,1619;"L";0,986754746610824;0,0609777192446524;1;355,629031478629;6
"287";"L_TA2_ROI";1;0,0741810243253487;-54,5072;3,12467;-17,1579;"L";0,986510380572368;0,0280169817975366;1;336,219047418204;0
"288";"L_FOP4_ROI";1;0,0743933725251488;-47,6387;23,6667;1,83835;"L";0,986324618368752;0,0393917010695811;1;333,254996200192;24
"289";"L_MI_ROI";1;0,074595485860913;-42,8322;21,9309;-11,7528;"L";0,986035926862872;0,0566376355408279;1;357,494870643281;40
"290";"L_Pir_ROI";2;0,0747879217695076;-33,2726;16,9705;-32,711;"L";0,985634377555029;-0,0150872834271403;0;274,070843455642;0
"291";"L_AVI_ROI";1;0,0749824554477747;-39,7103;32,4631;-16,2567;"L";0,985563910520888;0,0272083024503982;1;318,906033883313;1
"292";"L_AAIC_ROI";2;0,0751664653662786;-35,9589;23,7719;-26,8958;"L";0,985211614812437;0,00882109698828233;1;298,195030216974;0
"293";"L_FOP1_ROI";1;0,0753659947662273;-55,5269;9,70434;5,75185;"L";0,984761988097441;0,0572495622595698;1;350,000169839082;1
"294";"L_FOP3_ROI";1;0,075554978537081;-45,5292;14,5183;0,45266;"L";0,98465826523092;0,0715176731271505;1;367,669759496664;7
"295";"L_FOP2_ROI";1;0,0757472600455833;-49,761;3,71351;5,92069;"L";0,984471275130535;0,061602336500299;1;365,565180030535;41
"296";"L_PFt_ROI";1;0,0759298780166777;-59,8108;-29,2964;43,8859;"L";0,984392639349536;0,0412915533477419;1;358,95434517972;48
"297";"L_AIP_ROI";1;0,0761017263051143;-45,5819;-46,9839;55,7598;"L";0,984246005233029;0,0175419093665753;1;333,316824190208;76
"298";"L_EC_ROI";2;0,0762773933154081;-31,4305;-11,1815;-39,9909;"L";0,983634294782812;-0,0282839322109674;0;284,720989685597;0
"299";"L_PreS_ROI";2;0,0764766948824695;-20,897;-42,2926;-21,407;"L";0,983352177083913;-0,0270035116315203;0;275,054375031821;3
"300";"L_H_ROI";2;0,0766692990373084;-27,0313;-25,4185;-29,8975;"L";0,983297931810015;-0,02490665243575;0;297,714256573155;0
"301";"L_ProS_ROI";2;0,0768415697515231;-11,1737;-59,7195;-3,60907;"L";0,982773361276656;-0,011250484722324;0;280,052041447692;5
"302";"L_PeEc_ROI";2;0,0770237363864096;-34,9891;-8,67089;-42,7692;"L";0,982264963682283;-0,0307172286923407;0;303,39055547176;2
"303";"L_STGa_ROI";2;0,0771882156495451;-52,4768;8,99194;-27,0001;"L";0,981939717826574;-0,064550899413406;0;323,195104880501;3
"304";"L_PBelt_ROI";1;0,077360890807404;-59,3507;-27,8417;4,87703;"L";0,981717176698013;0,0318492145907918;1;348,898718973266;11
"305";"L_A5_ROI";2;0,0775365862261968;-62,381;-19,3909;-4,91504;"L";0,981224928791458;-0,0566045996331761;0;308,947022927629;33
"306";"L_PHA1_ROI";2;0,0777211771041961;-24,5016;-42,7113;-25,8525;"L";0,981120964005818;-0,0343240549410791;0;302,085433990113;0
"307";"L_PHA3_ROI";2;0,0779137827937951;-32,5601;-44,2049;-31,031;"L";0,981030814440776;-0,0175466987057347;0;309,470962261606;0
"308";"L_STSda_ROI";2;0,07808612355373;-60,3443;-7,3325;-15,4202;"L";0,980807970410201;-0,0969944756718751;0;345,118335953558;44
"309";"L_STSdp_ROI";2;0,0782639066622143;-62,3837;-34,8502;-2,63731;"L";0,980715968960687;-0,0652041510246229;0;337,556925404045;70
"310";"L_STSvp_ROI";2;0,0784405028774502;-62,3578;-35,7779;-8,54654;"L";0,980179767714871;-0,0726108757972166;0;335,279140744838;349
"311";"L_TGd_ROI";2;0,0786199935387147;-43,0859;12,021;-39,3433;"L";0,980009962552232;-0,0916060927831296;0;338,44219733088;20
"312";"L_TE1a_ROI";2;0,0787953429892347;-58,8818;-9,16653;-26,6075;"L";0,979652732238226;-0,105304547904638;0;343,23147524084;501
"313";"L_TE1p_ROI";2;0,079001356718506;-61,0725;-47,1605;-13,7972;"L";0,979558051494847;-0,0437811528005071;0;333,833330017415;183
"314";"L_TE2a_ROI";2;0,0792075544651933;-56,0286;-19,6878;-31,7622;"L";0,979040616507691;-0,0711296288757258;0;326,256870191569;42
"315";"L_TF_ROI";2;0,0793949356498626;-44,1348;-23,5201;-38,1076;"L";0,978750338742662;-0,0456137280897325;0;308,841138631243;46
"316";"L_TE2p_ROI";2;0,0795776141414337;-51,383;-45,0858;-28,2937;"L";0,978455673886836;-0,0158908365939248;0;318,395956752474;25
"317";"L_PHT_ROI";1;0,0797652587228415;-59,0207;-60,2657;-4,83403;"L";0,978101887851641;0,029820272668361;1;351,250752543778;100
"318";"L_PH_ROI";1;0,0799593405719689;-51,1481;-69,085;-16,1229;"L";0,977891279730026;0,000859311082246073;1;328,959171598219;14
"319";"L_TPOJ1_ROI";2;0,0801566846790615;-61,0354;-50,2445;8,34838;"L";0,9772973836777;-0,0537588680288829;0;297,316447466308;9
"320";"L_TPOJ2_ROI";2;0,0803580375256899;-56,1119;-66,9743;8,61575;"L";0,976774624725475;-0,0454792087379287;0;304,025800448891;6
"321";"L_TPOJ3_ROI";2;0,080537509773479;-49,4314;-82,5027;16,9007;"L";0,976415484339009;-0,00562590884531899;0;313,7836464327;30
"322";"L_DVT_ROI";1;0,0807242033687933;-9,52752;-79,4738;31,4844;"L";0,975868819715811;0,0179399281698423;1;344,24392095609;27
"323";"L_PGp_ROI";1;0,0808973929335457;-41,0485;-92,9277;23,2634;"L";0,975699802405101;0,0302009976375587;1;357,901617039463;23
"324";"L_IP2_ROI";2;0,0810876062798414;-46,5786;-58,0397;52,274;"L";0,975026881438724;-0,0363962961884962;0;339,516546755651;147
"325";"L_IP1_ROI";2;0,0812940221190014;-34,4063;-77,9773;49,4846;"L";0,974707678507569;-0,0449988371802888;0;326,518651642796;113
"326";"L_IP0_ROI";1;0,0815053698961704;-31,0149;-90,7699;34,6307;"L";0,974439945574472;0,0038684748235257;1;338,020272259362;42
"327";"L_PFop_ROI";1;0,0817299760550965;-64,4104;-21,3344;27,659;"L";0,974226361690332;0,0670117094277048;1;354,149376971727;63
"328";"L_PF_ROI";2;0,0819603457469531;-63,2192;-37,6956;34,0953;"L";0,973523290253768;0,00356574082057001;1;338,241561603872;177
"329";"L_PFm_ROI";2;0,0821828499413133;-55,7298;-57,6127;44,1644;"L";0,972726798281665;-0,0780348461728895;0;333,563029804331;225
"330";"L_PGi_ROI";2;0,0824248720275858;-55,0762;-67,3183;26,5466;"L";0,972472113725909;-0,119454441463095;0;347,449587718601;1297
"331";"L_PGs_ROI";2;0,0826652414261163;-46,1848;-80,2416;38,9563;"L";0,971784878178496;-0,107291903709876;0;355,628088943274;1859
"332";"L_V6A_ROI";1;0,08287452337389;-15,3345;-87,7141;39,1673;"L";0,971395088563302;0,0731068021751339;1;391,72219062012;30
"333";"L_VMV1_ROI";1;0,0830709997469812;-18,4851;-59,7753;-17,5969;"L";0,970868371999377;0,0254233158377327;1;326,832048683179;1
"334";"L_VMV3_ROI";1;0,0832486459289739;-28,7393;-65,4883;-24,1191;"L";0,970564291414156;0,0559262079747423;1;352,864114744214;1
"335";"L_PHA2_ROI";2;0,0833925038659768;-28,5519;-43,7522;-28,877;"L";0,970049290695644;-0,0445134295715191;0;313,884521155374;0
"336";"L_V4t_ROI";1;0,0835185325081052;-45,7528;-87,5132;-4,24324;"L";0,969601258146536;0,0543707685492354;1;364,982199273431;1
"337";"L_FST_ROI";1;0,083685655072935;-53,3283;-73,4349;-4,61785;"L";0,969300346097889;0,0530670731687369;1;353,469327750008;1
"338";"L_V3CD_ROI";1;0,0838225436173464;-35,3756;-98,2568;15,6044;"L";0,969246944632547;0,0746743079566604;1;369,066877054264;1
"339";"L_LO3_ROI";1;0,0839464965110769;-44,2124;-91,5541;8,78949;"L";0,967839731543721;0,0607506967276318;1;364,114223186245;4
"340";"L_VMV2_ROI";1;0,0840530997817735;-23,0531;-61,346;-20,8815;"L";0,96773345302097;0,0453784178603388;1;324,969247698402;0
"341";"L_31pd_ROI";2;0,0841702946545246;-5,56705;-55,0201;40,1963;"L";0,967116662940791;-0,0686557616734366;0;311,007618030942;26
"342";"L_31a_ROI";2;0,0843029307372006;-5,22423;-41,1861;43,6547;"L";0,964860295584758;-0,0677786766679329;0;331,531462204035;18
"343";"L_VVC_ROI";1;0,0844231184523658;-36,1331;-57,368;-28,7639;"L";0,963348763283176;0,0292256125808496;1;306,374208031549;1
"344";"L_25_ROI";2;0,0845448179038282;-5,50919;25,0317;-15,6258;"L";0,962300064357398;-0,0499642973481302;0;264,961939371973;0
"345";"L_s32_ROI";2;0,0846842387430273;-6,46562;35,7188;-12,715;"L";0,962192567973667;-0,0525359707317143;0;295,455351483849;26
"346";"L_pOFC_ROI";2;0,0848122795759157;-15,551;19,698;-27,303;"L";0,959786581737897;-0,00811347681970856;0;262,454953743564;0
"347";"L_PoI1_ROI";1;0,0849042669852509;-48,4289;5,4853;-11,5323;"L";0,958766187329633;0,0639127103421196;1;353,01633877322;0
"348";"L_Ig_ROI";1;0,0849589025474208;-47,1902;-4,79912;4,62256;"L";0,956720039429791;0,0441290287136959;1;330,013980104212;0
"349";"L_FOP5_ROI";2;0,0850051146693981;-43,4304;37,3281;-5,61938;"L";0,953394189705334;-0,0150713145157995;0;277,943204757659;7
"350";"L_p10p_ROI";1;0,0850483965009689;-23,8207;67,3817;4,47372;"L";0,9483858551789;0,019085645892078;1;312,757425207422;207
"351";"L_p47r_ROI";2;0,0850866668883817;-45,2432;55,0586;-0,560228;"L";0,938873817710388;-0,0470998239611701;0;329,957218715716;102
"352";"L_TGv_ROI";2;0,0851194834995935;-43,6133;0,00778459;-43,223;"L";0,936828154188749;-0,047484702481153;0;306,753492523756;0
"353";"L_MBelt_ROI";1;0,0851403268322185;-54,6114;-10,6095;-5,01537;"L";0,930386315564553;0,0452016396892567;1;335,744911777623;1
"354";"L_LBelt_ROI";1;0,0851624204361143;-54,4146;-26,5359;5,57559;"L";0,916882621830424;0,0415274044208752;1;336,396936115124;0
"355";"L_A4_ROI";1;0,0851802276802572;-62,171;-27,4951;2,73865;"L";0,909619596833449;0,0188698979326775;1;333,180984290864;1
"356";"L_STSva_ROI";2;0,0851952114300186;-60,3921;-9,42576;-19,5736;"L";0,88800128810624;-0,109433953732618;0;341,851938324733;187
"357";"L_TE1m_ROI";2;0,0852064535642858;-61,5627;-30,729;-19,8762;"L";0,869942947011165;-0,0821312594464668;0;331,901490706439;147
"358";"L_PI_ROI";1;0,0852172331867822;-49,5339;10,4486;-21,698;"L";0,842089833070653;0,0383160404357254;1;314,362211283387;0
"359";"L_a32pr_ROI";1;0,0852243778443309;-5,90528;36,6333;28,8867;"L";0,792486043144619;0,0135798348568143;1;315,27318764261;13
"360";"L_p24_ROI";2;9,43689570931383e-16;-5,10488;39,0925;13,8089;"L";1,33226762955019e-15;-0,0118183961188649;0;273,927990054735;2
