"";"Vertex";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"TimeBin";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"2691";48712;"R_10pp_ROI";2;0,00873809600539081;21,5902;57,1169;-16,9528;"R";"Second";1,00522311531883;0,00513599768736592;1;2272,17908367414;14
"2692";48740;"R_10pp_ROI";1;0,00876705226374722;21,5562;62,9662;-9,8398;"R";"Second";1,00521499832906;-0,0187853567381762;0;2459,7979516693;1
"2693";48741;"R_10pp_ROI";1;0,00879599888536127;21,3906;62,1855;-11,0494;"R";"Second";1,00521206330003;-0,00950289085649455;0;2370,49692185814;28
"2694";48742;"R_10pp_ROI";1;0,00882498009448859;21,2306;61,348;-12,2131;"R";"Second";1,00520268709954;-0,00180162452617794;0;2298,58293818502;10
"2695";48743;"R_10pp_ROI";2;0,00885430820441343;21,076;60,4551;-13,3297;"R";"Second";1,00519855600246;0,0174501084583075;1;2296,69273571903;6
"2696";48744;"R_10pp_ROI";2;0,00888353787630819;20,9264;59,508;-14,3986;"R";"Second";1,00519367753067;0,0133783122032551;1;2302,96443857837;48
"2697";48745;"R_10pp_ROI";2;0,00891278208630282;20,7814;58,508;-15,4193;"R";"Second";1,00518723023211;0,0100431098630011;1;2287,55505579241;57
"2698";48746;"R_10pp_ROI";2;0,00894182623933583;20,6404;57,4565;-16,3916;"R";"Second";1,00517388682862;0,0130376342725778;1;2257,07750437752;80
"2699";48747;"R_10pp_ROI";2;0,00897096224137329;20,5029;56,3548;-17,3158;"R";"Second";1,00516415617584;0,000392497667456106;1;2261,65436877453;231
"2700";48748;"R_10pp_ROI";2;0,00900006288114481;20,3683;55,2042;-18,1924;"R";"Second";1,00515557715713;0,00139744939391412;1;2249,07370405604;1263
"2701";48749;"R_10pp_ROI";2;0,00902899839172479;20,2359;54,006;-19,0223;"R";"Second";1,00515428917786;0,0051599930921405;1;2259,19468986048;407
"2702";48750;"R_10pp_ROI";2;0,00905796520644964;20,1054;52,7611;-19,8065;"R";"Second";1,00514513621053;0,00509483381748843;1;2345,51663298655;66
"2703";48773;"R_10pp_ROI";1;0,00908688214814939;20,6628;63,1693;-8,99109;"R";"Second";1,005139590078;-0,0139191287124239;0;2579,99642600214;8
"2704";48774;"R_10pp_ROI";1;0,00911575447909498;20,4881;62,4049;-10,2374;"R";"Second";1,00513400075223;-0,0166786856557658;0;2451,99092799398;31
"2705";48775;"R_10pp_ROI";1;0,00914455937681445;20,3206;61,5834;-11,439;"R";"Second";1,00512343237561;-0,0102148410596926;0;2324,47952254619;196
"2706";48776;"R_10pp_ROI";2;0,00917323033347035;20,16;60,7058;-12,5948;"R";"Second";1,0051153748164;0,00407480271434168;1;2367,75495150583;25
"2707";48777;"R_10pp_ROI";2;0,009201954157903;20,0061;59,7734;-13,7036;"R";"Second";1,00510612035015;0,0135447013114537;1;2258,11888779542;18
"2708";48778;"R_10pp_ROI";2;0,00923060689865737;19,8587;58,7874;-14,7647;"R";"Second";1,00510292286448;0,0193193154471382;1;2297,63533847333;92
"2709";48779;"R_10pp_ROI";2;0,00925939179031645;19,7172;57,7492;-15,7775;"R";"Second";1,00509036244636;0,0276152275472532;1;2207,26309005203;7
"2710";48780;"R_10pp_ROI";2;0,00928810509067809;19,5811;56,66;-16,7419;"R";"Second";1,00508737221749;0,0106210836826428;1;2176,05759857471;145
"2711";48781;"R_10pp_ROI";2;0,00931678821334042;19,4499;55,5209;-17,6579;"R";"Second";1,00508118324447;0,00460525541253604;1;2229,47641727395;671
"2712";48782;"R_10pp_ROI";2;0,00934544151640789;19,3227;54,3332;-18,5259;"R";"Second";1,00507742893095;0,0121136036397632;1;2228,29769017242;73
"2713";48783;"R_10pp_ROI";2;0,0093740516172323;19,1992;53,0979;-19,3465;"R";"Second";1,0050636959212;0,00945840860940323;1;2391,50503601997;32
"2714";48784;"R_10pp_ROI";2;0,00940267699905347;19,0788;51,816;-20,1206;"R";"Second";1,00505567767767;0,0142241680763045;1;2397,21086256142;184
"2715";48806;"R_10pp_ROI";1;0,00943126004469204;19,6251;62,5781;-9,375;"R";"Second";1,00504536357077;-0,0187846867082155;0;2571,31725295107;9
"2716";48807;"R_10pp_ROI";1;0,00945980096995328;19,4492;61,7724;-10,6135;"R";"Second";1,00504295500402;-0,0215595285689216;0;2446,0672271025;3
"2717";48808;"R_10pp_ROI";1;0,0094882262037708;19,2814;60,9101;-11,8075;"R";"Second";1,00504093793316;-0,00177105073276926;0;2421,68349030695;14
"2718";48809;"R_10pp_ROI";2;0,00951667414886963;19,1217;59,9924;-12,9555;"R";"Second";1,00502905206897;0,00675821424786874;1;2339,42614846241;18
"2719";48810;"R_10pp_ROI";2;0,00954511456607775;18,97;59,0207;-14,0566;"R";"Second";1,00502068327933;0,0174147130410576;1;2287,93700311595;118
"2720";48811;"R_10pp_ROI";2;0,00957338315920056;18,8258;57,996;-15,1099;"R";"Second";1,00501548372514;0,0204798517989331;1;2281,91303422616;48
"2721";48812;"R_10pp_ROI";2;0,00960189560206292;18,6887;56,9196;-16,1148;"R";"Second";1,00500613376424;0,0204738267989762;1;2189,77522818515;11
"2722";48813;"R_10pp_ROI";2;0,00963030477383829;18,5582;55,7926;-17,0709;"R";"Second";1,0049950052273;0,00523109647579456;1;2224,29987516397;236
"2723";48814;"R_10pp_ROI";2;0,00965881605839591;18,4336;54,6161;-17,9782;"R";"Second";1,00499227616622;0,0152996927868755;1;2145,41490025692;548
"2724";48815;"R_10pp_ROI";2;0,00968712413194597;18,3144;53,3911;-18,8368;"R";"Second";1,00498806938087;0,0186185098530837;1;2196,98916884775;35
"2725";48838;"R_10pp_ROI";1;0,00971536466479966;18,6192;61,9163;-9,73806;"R";"Second";1,00498159259706;-0,0225658419798432;0;2509,48661776808;10
"2726";48839;"R_10pp_ROI";1;0,00974396228856588;18,4436;61,0695;-10,9689;"R";"Second";1,0049802059191;-0,00131794603509627;0;2521,46090880359;12
"2727";48840;"R_10pp_ROI";2;0,00977208016891068;18,2771;60,1667;-12,1552;"R";"Second";1,00496517523607;0,00471352281134958;1;2372,59643336921;25
"2728";48841;"R_10pp_ROI";2;0,0098001556362771;18,1195;59,2093;-13,2955;"R";"Second";1,00495451663546;0,0106439944771385;1;2333,56795923845;3
"2729";48842;"R_10pp_ROI";2;0,00982878530470373;17,9708;58,1983;-14,3888;"R";"Second";1,0049459600552;0,0152341523929708;1;2303,1870460026;36
"2730";48843;"R_10pp_ROI";2;0,00985731569247496;17,8306;57,135;-15,4339;"R";"Second";1,00493882514399;0,0108879423855246;1;2237,78008217648;16
"2731";48844;"R_10pp_ROI";2;0,00988562197019427;17,6985;56,0204;-16,4303;"R";"Second";1,00493689811472;0,000492574144444284;1;2184,06742747703;166
"2732";48845;"R_10pp_ROI";2;0,00991390667992002;17,574;54,8556;-17,3775;"R";"Second";1,00493347123553;0,0010409890299;1;2186,19707754792;1282
"2733";48846;"R_10pp_ROI";2;0,00994212489188453;17,4563;53,6415;-18,2751;"R";"Second";1,0049186213067;0,0169026555448836;1;2094,82498238178;2126
"2734";48847;"R_10pp_ROI";2;0,00997036144912818;17,3451;52,3792;-19,1232;"R";"Second";1,00490891300377;0,0138366471726602;1;2182,79944081747;18
"2735";48870;"R_10pp_ROI";1;0,00999857103862887;17,6492;61,1853;-10,081;"R";"Second";1,00490652897665;-0,000686652982236561;0;2511,24346864413;16
"2736";48871;"R_10pp_ROI";2;0,0100273535145077;17,4752;60,2977;-11,3042;"R";"Second";1,00490215480381;0,00607669790252359;1;2487,12562309035;6
"2737";48872;"R_10pp_ROI";2;0,0100556657470665;17,311;59,3548;-12,4825;"R";"Second";1,00489494117796;0,00930503547926516;1;2289,7997444354;13
"2738";48873;"R_10pp_ROI";2;0,0100835678195987;17,1564;58,3578;-13,6148;"R";"Second";1,00488409732677;0,0137222838700238;1;2345,56650580423;10
"2739";48874;"R_10pp_ROI";2;0,0101115033135962;17,0114;57,3078;-14,6996;"R";"Second";1,00487543499951;0,0140076950624252;1;2275,93904517679;7
"2740";48875;"R_10pp_ROI";2;0,0101393142258426;16,8757;56,2059;-15,736;"R";"Second";1,00486925746697;0,000220423235338037;1;2252,22460391325;13
"2741";48876;"R_10pp_ROI";3;0,0101671161557395;16,7488;55,0531;-16,7231;"R";"Second";1,00486337885635;-0,00115818632129628;0;2248,40135585504;150
"2742";48877;"R_10pp_ROI";2;0,0101948948402316;16,6303;53,8505;-17,6602;"R";"Second";1,00485261337933;-0,00142219309503867;0;2237,30492438559;356
"2743";48878;"R_10pp_ROI";2;0,0102226654758393;16,5196;52,5987;-18,5469;"R";"Second";1,00485136684309;0,00976296563874246;1;2169,94500134323;52
"2744";48879;"R_10pp_ROI";2;0,0102504542601694;16,4162;51,2987;-19,383;"R";"Second";1,00484607739206;0,0148271850106991;1;2131,32000765663;54
"2745";48901;"R_10pp_ROI";2;0,0102788922717597;16,7185;60,3867;-10,4046;"R";"Second";1,00483851475645;0,0220216175746432;1;2344,38728597892;196
"2746";48902;"R_10pp_ROI";2;0,0103088465740494;16,5472;59,4588;-11,6195;"R";"Second";1,0048334485059;0,0111913765923136;1;2341,28741792784;10
"2747";48903;"R_10pp_ROI";2;0,0103371327071178;16,386;58,476;-12,7895;"R";"Second";1,00483076509906;0,0155979218676328;1;2333,25287639571;18
"2748";48904;"R_10pp_ROI";2;0,0103648848194483;16,2349;57,4397;-13,913;"R";"Second";1,00482088601967;0,00963843082885701;1;2308,70401815531;14
"2749";48905;"R_10pp_ROI";2;0,0103927987346909;16,0939;56,3508;-14,9886;"R";"Second";1,00480823163667;0,00114453664933102;1;2381,5424131204;16
"2750";48906;"R_10pp_ROI";2;0,0104206131963798;15,9628;55,2104;-16,0152;"R";"Second";1,00480571525858;0,00886829075146022;1;2308,73211598083;48
"2751";48907;"R_10pp_ROI";1;0,0104484601758394;15,8411;54,0195;-16,9917;"R";"Second";1,00479028750782;-0,00385656920368814;0;2333,34784398208;14
"2752";48908;"R_10pp_ROI";2;0,0104773519331476;15,7285;52,7788;-17,9174;"R";"Second";1,00478684538202;-0,00136166372694716;0;2306,12284822781;23
"2753";48909;"R_10pp_ROI";2;0,0105055202403221;15,6245;51,4893;-18,7916;"R";"Second";1,00478221711712;0,00252815103346535;1;2232,03263383768;56
"2754";48933;"R_10pp_ROI";2;0,0105330881410425;15,3568;56,4569;-14,1895;"R";"Second";1,00478089372833;0,00901926531169028;1;2386,88010928;45
"2755";48934;"R_10pp_ROI";2;0,0105602702439959;15,2199;55,3293;-15,2546;"R";"Second";1,00477322761611;0,00798221437731316;1;2432,89798615897;7
"2756";48935;"R_10pp_ROI";2;0,0105874918498671;15,0932;54,1505;-16,27;"R";"Second";1,00476244391161;0,0151767385104196;1;2220,49375858849;20
"2757";48936;"R_10pp_ROI";2;0,0106146668607463;14,9764;52,9214;-17,2344;"R";"Second";1,00475012737161;-0,000163097568606966;0;2385,54586484678;36
"2758";48937;"R_10pp_ROI";1;0,0106416628533385;14,8694;51,6427;-18,1469;"R";"Second";1,00474854550435;-0,00212274495609242;0;2454,25053397477;17
"2759";48938;"R_10pp_ROI";1;0,0106686757353638;14,7717;50,3151;-19,0068;"R";"Second";1,00474640994386;-0,00147691670551224;0;2496,56639085001;4
"2760";48962;"R_10pp_ROI";3;0,0106957132048958;14,5233;55,4119;-14,4432;"R";"Second";1,00473683306886;-0,00261894322635849;0;2353,64794792552;5
"2761";48963;"R_10pp_ROI";2;0,0107236427268836;14,3901;54,2457;-15,4963;"R";"Second";1,00472550618571;0,00662244384852939;1;2287,19239284364;12
"2762";48964;"R_10pp_ROI";2;0,0107506931808725;14,2675;53,0285;-16,4988;"R";"Second";1,0047237180607;0,0194308542891526;1;2202,8809343981;70
"2763";48965;"R_10pp_ROI";2;0,0107780682299097;14,1552;51,7611;-17,4492;"R";"Second";1,00471604382518;0,00400209988991942;1;2365,01942711869;8
"2764";48966;"R_10pp_ROI";2;0,0108049839491816;14,0533;50,4443;-18,3466;"R";"Second";1,00471243176555;0,00127894148138049;1;2481,3163992274;26
"2765";48993;"R_10pp_ROI";2;0,0108319116128354;13,3774;50,5414;-17,6338;"R";"Second";1,00470042630042;0,00853390890524283;1;2290,48555149978;38
"2766";48994;"R_10pp_ROI";2;0,0108593214394246;13,2799;49,1865;-18,514;"R";"Second";1,00469350154229;0,00733685078186547;1;2422,02430871843;25
"2767";54864;"R_10pp_ROI";1;0,0108862983447608;18,9968;63,4371;-7,14869;"R";"Second";1,00468964889541;-0,0258673917088145;0;2526,12814979277;19
"2768";54865;"R_10pp_ROI";1;0,0109133462189444;18,0254;62,7894;-7,50698;"R";"Second";1,00468335913563;-0,0207516942166483;0;2497,65352282548;33
"2769";54866;"R_10pp_ROI";1;0,0109404489901304;17,0907;62,0731;-7,84628;"R";"Second";1,00467918363014;-0,00308025987935708;0;2346,24801619124;9
"2770";54867;"R_10pp_ROI";1;0,0109674946433792;16,1964;61,2901;-8,16752;"R";"Second";1,00466854468176;-0,00503023192975068;0;2300,92831645919;112
"2771";54914;"R_10pp_ROI";1;0,0109945455786595;19,1984;64,1085;-5,79377;"R";"Second";1,00466284857853;-0,0185660135030664;0;2412,91779709031;336
"2772";54915;"R_10pp_ROI";1;0,011021526169508;18,2269;63,5032;-6,15963;"R";"Second";1,00464295729734;-0,0122491771629023;0;2429,14355180847;196
"2773";54916;"R_10pp_ROI";1;0,0110494832843552;17,2907;62,8289;-6,50662;"R";"Second";1,0046400218468;-0,00742898474229409;0;2391,04484785063;31
"2774";54917;"R_10pp_ROI";2;0,0110769374210953;16,3938;62,0872;-6,83588;"R";"Second";1,00463718154036;0,0178205223539057;1;2294,21710003438;20
"2775";54918;"R_10pp_ROI";1;0,0111040249241457;15,539;61,2804;-7,14836;"R";"Second";1,00463293649016;-0,0196073198142784;0;2466,56825595893;4
"2776";54963;"R_10pp_ROI";1;0,0111309166213175;19,4078;64,7187;-4,40141;"R";"Second";1,00462150904228;-0,0204969586181603;0;2455,50669089197;8
"2777";54964;"R_10pp_ROI";3;0,0111578764703183;18,4368;64,1564;-4,77475;"R";"Second";1,00461528956793;-0,000664474419894748;0;2301,83118177148;57
"2778";54965;"R_10pp_ROI";2;0,0111849529554692;17,4994;63,5245;-5,12931;"R";"Second";1,00461201818687;0,0141967346078743;1;2276,26227850384;9
"2779";54966;"R_10pp_ROI";2;0,011211962068821;16,5998;62,8245;-5,46641;"R";"Second";1,00460609530585;0,0147654663245526;1;2347,42286162133;7
"2780";54967;"R_10pp_ROI";2;0,0112388965253293;15,7414;62,0586;-5,78721;"R";"Second";1,00459638552369;0,00866782046007024;1;2363,99729004022;37
"2781";55011;"R_10pp_ROI";1;0,0112658126614015;19,6248;65,2664;-2,97386;"R";"Second";1,00458852866829;-0,0140564072549023;0;2419,98045345508;178
"2782";55012;"R_10pp_ROI";1;0,0112928799055988;18,6545;64,7476;-3,35457;"R";"Second";1,00458625831994;-0,00839799866274959;0;2345,71946243243;51
"2783";55013;"R_10pp_ROI";2;0,0113199992723559;17,716;64,1584;-3,71656;"R";"Second";1,00457890242716;8,26991542817033e-05;1;2240,87605470049;38
"2784";55014;"R_10pp_ROI";2;0,011347124485209;16,8138;63,5006;-4,06131;"R";"Second";1,00457426692745;0,0169970376463434;1;2196,84791143212;95
"2785";55015;"R_10pp_ROI";1;0,0113741748787999;15,9516;62,776;-4,39015;"R";"Second";1,00456699017425;0,00140026302208713;1;2366,7980315034;4
"2786";55059;"R_10pp_ROI";1;0,0114025856777758;18,8795;65,2752;-1,90149;"R";"Second";1,00456009755761;-0,00771780879992215;0;2362,96657476339;10
"2787";55060;"R_10pp_ROI";1;0,011429884123015;17,9401;64,7293;-2,27076;"R";"Second";1,00455380001319;-0,00584272908454167;0;2399,27047127063;7
"2788";55061;"R_10pp_ROI";2;0,0114570706892257;17,0352;64,1139;-2,62294;"R";"Second";1,00454931801799;0,00706731036584881;1;2280,92491695611;20
"2789";55062;"R_10pp_ROI";2;0,0114841040289178;16,1691;63,4309;-2,95955;"R";"Second";1,00454530842364;0,0181418857045752;1;2149,30059997204;2616
"2790";55063;"R_10pp_ROI";2;0,0115110587899814;15,3449;62,6827;-3,28194;"R";"Second";1,00453759826157;0,0167501904514574;1;2282,09235947232;41
"2791";55105;"R_10pp_ROI";1;0,0115379799893251;18,1709;65,2356;-0,794451;"R";"Second";1,00452841323809;-0,012291844841814;0;2474,68855420796;0
"2792";55106;"R_10pp_ROI";1;0,0115648302417191;17,2633;64,6629;-1,15382;"R";"Second";1,00452413283714;-0,0139790486812225;0;2422,1077757466;4
"2793";18105;"L_10r_ROI";1;0,011591490356127;-10,6172;52,4644;-11,4242;"L";"Second";1,00451725534201;-0,0314620420272152;0;2749,95955693863;0
"2794";18106;"L_10r_ROI";1;0,0116179803461875;-10,1621;51,242;-11,5469;"L";"Second";1,00451286800874;-0,0213963368440458;0;2497,86027205443;2
"2795";18107;"L_10r_ROI";1;0,0116446135900664;-9,73436;49,9846;-11,6394;"L";"Second";1,00451134973982;-0,00883089452855614;0;2429,82043499041;4
"2796";18108;"L_10r_ROI";1;0,0116712830265437;-9,32895;48,6943;-11,699;"L";"Second";1,00450277648821;-0,0107676715249782;0;2452,9808214869;20
"2797";18109;"L_10r_ROI";1;0,0116977940046701;-8,94085;47,3729;-11,7232;"L";"Second";1,00449922118956;-0,0158424240580488;0;2500,88717723116;14
"2798";18110;"L_10r_ROI";1;0,0117241967062408;-8,56545;46,0221;-11,7097;"L";"Second";1,00449114401527;-0,0241996013654876;0;2481,7385533532;69
"2799";18111;"L_10r_ROI";1;0,0117505400561205;-8,1987;44,6434;-11,6569;"L";"Second";1,00448625185814;-0,0254051378577601;0;2598,30536660933;8
"2800";18112;"L_10r_ROI";1;0,0117767328305237;-7,83723;43,2379;-11,5639;"L";"Second";1,00447333586526;-0,0116282413280744;0;2581,90146092217;0
"2801";18113;"L_10r_ROI";1;0,0118029815948738;-7,47849;41,8067;-11,4304;"L";"Second";1,00446845427094;-0,0144771504710511;0;2571,77858406685;9
"2802";19435;"L_10r_ROI";1;0,0118291883280013;-10,0296;49,9809;-12,6755;"L";"Second";1,00446307337912;-0,000150961981650383;0;2511,13113980528;0
"2803";19436;"L_10r_ROI";2;0,011855571095341;-9,90289;48,6592;-13,7531;"L";"Second";1,00445664169866;0,00697500786086016;1;2514,87494497333;225
"2804";19455;"L_10r_ROI";1;0,011881741203429;-9,60066;48,6877;-12,742;"L";"Second";1,00445389023891;-0,00335151748379785;0;2509,87997801692;6
"2805";19456;"L_10r_ROI";2;0,0119076526538087;-9,47195;47,3296;-13,7923;"L";"Second";1,00444225030919;0,00577927354791367;1;2508,08967087045;220
"2806";19457;"L_10r_ROI";1;0,011933494137815;-9,34916;45,9116;-14,7883;"L";"Second";1,00444197991029;-0,0179701459559078;0;2600,90728788667;45
"2807";19474;"L_10r_ROI";1;0,0119593467322815;-9,19315;47,3624;-12,7735;"L";"Second";1,00442616206748;-0,0193467065447311;0;2507,00965587829;4
"2808";19475;"L_10r_ROI";1;0,0119852492069218;-9,06178;45,9687;-13,7948;"L";"Second";1,00442098043233;-0,015152979641543;0;2539,22825847459;1
"2809";19476;"L_10r_ROI";1;0,0120110028726212;-8,93589;44,5145;-14,7612;"L";"Second";1,00441676498608;-0,019967411955572;0;2581,33377631687;17
"2810";19477;"L_10r_ROI";1;0,0120366539714978;-8,81668;43,001;-15,6712;"L";"Second";1,00441007321832;-0,0345973688364981;0;2634,0373074309;6
"2811";19492;"L_10r_ROI";1;0,012062355109948;-8,80238;46,007;-12,7679;"L";"Second";1,00440382070568;-0,0140534240439303;0;2314,40837453652;445
"2812";19493;"L_10r_ROI";1;0,012087975019818;-8,66792;44,5786;-13,7589;"L";"Second";1,00439704009345;-0,0118879978570215;0;2320,13597800868;28
"2813";19494;"L_10r_ROI";1;0,0121135878501404;-8,53862;43,0891;-14,6945;"L";"Second";1,00438628525124;-0,0221280256809039;0;2517,50943233273;74
"2814";19495;"L_10r_ROI";1;0,0121391171764223;-8,41584;41,5397;-15,5737;"L";"Second";1,00438180406665;-0,0252863882164461;0;2495,09641147713;47
"2815";19509;"L_10r_ROI";1;0,012164522412531;-8,42403;44,6232;-12,7235;"L";"Second";1,00437600069422;-0,0146414657646412;0;2342,67592969558;104
"2816";19510;"L_10r_ROI";2;0,0121899202698484;-8,28632;43,1613;-13,6832;"L";"Second";1,00436149299686;0,00317404199586093;1;2263,67916545585;21
"2817";19511;"L_10r_ROI";1;0,012215264278438;-8,1536;41,6373;-14,5876;"L";"Second";1,00436027008697;-0,00134605322396328;0;2492,14115855778;3
"2818";19512;"L_10r_ROI";1;0,0122404612757627;-8,02734;40,053;-15,4359;"L";"Second";1,00435700706242;-0,0184289678320553;0;2622,07849868822;0
"2819";19525;"L_10r_ROI";1;0,0122656332877689;-8,05433;43,2127;-12,6392;"L";"Second";1,00434084330518;-0,0138756944735009;0;2409,21717580227;2
"2820";19526;"L_10r_ROI";2;0,0122907109452696;-7,91352;41,7182;-13,5673;"L";"Second";1,00433799090297;0,00220641956253784;1;2320,15276791721;7
"2821";19540;"L_10r_ROI";1;0,0123156659414716;-7,69023;41,7768;-12,5144;"L";"Second";1,0043324494169;-0,00707963979230352;0;2435,94643429486;10
"2822";25151;"L_10r_ROI";1;0,0123406575403947;-11,2444;54,7758;-10,055;"L";"Second";1,00432994684046;-0,0376240087326453;0;2654,18712258898;2
"2823";25152;"L_10r_ROI";1;0,0123659887563174;-10,7551;53,6276;-10,2248;"L";"Second";1,00431749836531;-0,0346209695992183;0;2656,83405810368;2
"2824";25153;"L_10r_ROI";1;0,0123909764920615;-10,2994;52,4413;-10,3697;"L";"Second";1,00431693823983;-0,0378252589363108;0;2661,72814724671;0
"2825";25154;"L_10r_ROI";1;0,0124159753904637;-9,87219;51,2191;-10,4869;"L";"Second";1,00430892724707;-0,0168619898308316;0;2587,10529156515;0
"2826";25155;"L_10r_ROI";1;0,0124412424387691;-9,46823;49,9632;-10,5735;"L";"Second";1,00429466896974;-0,00831569629042797;0;2494,1291971828;8
"2827";25156;"L_10r_ROI";1;0,0124663538139168;-9,08228;48,6752;-10,6265;"L";"Second";1,00429267722461;-0,00544826578568819;0;2571,31170396849;8
"2828";25157;"L_10r_ROI";1;0,0124914481047216;-8,70947;47,3568;-10,6434;"L";"Second";1,00429171231395;-0,00495326638907489;0;2529,78188905394;37
"2829";25158;"L_10r_ROI";1;0,0125165854611686;-8,34544;46,0092;-10,6219;"L";"Second";1,00429018680797;-0,0118253829333922;0;2543,94810334414;17
"2830";25159;"L_10r_ROI";1;0,0125416107220965;-7,98653;44,6334;-10,5608;"L";"Second";1,00427712747222;-0,00765741156344648;0;2531,80178401525;14
"2831";25160;"L_10r_ROI";1;0,0125666030022074;-7,62986;43,2303;-10,4591;"L";"Second";1,00427109734343;-0,012183498266918;0;2553,45919285828;7
"2832";25161;"L_10r_ROI";1;0,012591358946624;-7,2734;41,8007;-10,3171;"L";"Second";1,00426563640732;-0,0263864485147826;0;2584,58059664542;1
"2833";25200;"L_10r_ROI";1;0,0126160776228659;-11,9213;56,9108;-8,58553;"L";"Second";1,0042640981898;-0,03608582609951;0;2635,53427631144;6
"2834";25201;"L_10r_ROI";1;0,0126409010842901;-11,3901;55,8403;-8,79305;"L";"Second";1,00425673428433;-0,0354679681347483;0;2684,43516955396;1
"2835";25202;"L_10r_ROI";1;0,0126657179962399;-10,8981;54,7284;-8,98094;"L";"Second";1,00424800128048;-0,0352841849108534;0;2698,40682767306;6
"2836";25203;"L_10r_ROI";1;0,012690559621836;-10,4409;53,5776;-9,14662;"L";"Second";1,00423791799197;-0,0409514419699374;0;2724,41570412096;1
"2837";25204;"L_10r_ROI";1;0,0127153492168111;-10,0133;52,3901;-9,28716;"L";"Second";1,00422940274725;-0,0357222924033455;0;2718,37148604197;0
"2838";25205;"L_10r_ROI";1;0,0127400401984443;-9,61008;51,1681;-9,39941;"L";"Second";1,00422517889032;-0,0244840315366455;0;2707,55735026125;0
"2839";25206;"L_10r_ROI";1;0,0127654850558865;-9,2257;49,913;-9,48023;"L";"Second";1,00421839443105;-0,0233414184194682;0;2676,30834037742;0
"2840";25207;"L_10r_ROI";1;0,0127903798319202;-8,85506;48,6264;-9,52666;"L";"Second";1,00421684247087;-0,0119556157901107;0;2606,20987097436;12
"2841";25208;"L_10r_ROI";1;0,0128149838986097;-8,4935;47,3093;-9,53612;"L";"Second";1,00420901509485;-0,0107475637996952;0;2568,87850525919;13
"2842";25209;"L_10r_ROI";1;0,0128395519249778;-8,13703;45,9626;-9,50665;"L";"Second";1,00420257988905;-0,0132235435415072;0;2443,16129417745;13
"2843";25210;"L_10r_ROI";1;0,0128641715981413;-7,78246;44,587;-9,43696;"L";"Second";1,00420003231303;-0,0168405750032647;0;2545,82380271091;4
"2844";25250;"L_10r_ROI";1;0,012888793603748;-12,0772;57,8756;-7,26929;"L";"Second";1,00419183275591;-0,0345896648583786;0;2605,53351135542;6
"2845";25251;"L_10r_ROI";1;0,0129134717567606;-11,5412;56,8417;-7,49104;"L";"Second";1,00418817261278;-0,0419496235678964;0;2636,93926099569;3
"2846";25252;"L_10r_ROI";1;0,0129380997966557;-11,0456;55,7655;-7,69561;"L";"Second";1,00418295482114;-0,0365297400404002;0;2703,22219783314;0
"2847";25253;"L_10r_ROI";1;0,0129623831187882;-10,5858;54,6497;-7,88053;"L";"Second";1,00417827706901;-0,0326886439183568;0;2608,68462883122;6
"2848";25254;"L_10r_ROI";1;0,0129867630473232;-10,157;53,4966;-8,04288;"L";"Second";1,00417248850459;-0,0352915731152783;0;2727,69257104162;0
"2849";25255;"L_10r_ROI";1;0,013011150854484;-9,75367;52,3079;-8,17944;"L";"Second";1,00416227156334;-0,0260336605294169;0;2669,85046884848;1
"2850";25256;"L_10r_ROI";1;0,0130355074240478;-9,37022;51,0853;-8,28686;"L";"Second";1,00415563047405;-0,0308499654181106;0;2648,2810347486;0
"2851";25257;"L_10r_ROI";1;0,0130599017591666;-9,00128;49,83;-8,36189;"L";"Second";1,00414767024977;-0,0361887124905229;0;2601,59735179202;9
"2852";25258;"L_10r_ROI";1;0,0130841508162605;-8,64189;48,543;-8,40156;"L";"Second";1,00413349687857;-0,0298075240696808;0;2635,05236348529;6
"2853";25259;"L_10r_ROI";1;0,0131082131875253;-8,28774;47,2251;-8,40343;"L";"Second";1,00413012052467;-0,0268345920363133;0;2578,67706715301;2
"2854";25260;"L_10r_ROI";1;0,013132070799889;-7,93533;45,8766;-8,36572;"L";"Second";1,00412370736925;-0,0187407904180245;0;2622,7121479733;4
"2855";25299;"L_10r_ROI";1;0,0131559592228027;-12,2386;58,7764;-5,91723;"L";"Second";1,00411972711214;-0,0119687976685589;0;2462,52167734242;5
"2856";25300;"L_10r_ROI";1;0,013179832103361;-11,697;57,7786;-6,1519;"L";"Second";1,00411021725744;-0,00669410946592485;0;2429,5712144145;137
"2857";25301;"L_10r_ROI";1;0,0132036798106996;-11,1966;56,7379;-6,37169;"L";"Second";1,00410661084047;-0,0164086227425684;0;2561,16431621329;0
"2858";25302;"L_10r_ROI";1;0,013227413129035;-10,7335;55,6567;-6,57432;"L";"Second";1,00410280326279;-0,01343530347859;0;2599,15354104144;3
"2859";25303;"L_10r_ROI";1;0,0132510527371874;-10,3025;54,5373;-6,75698;"L";"Second";1,00409810657668;-0,0166529496122447;0;2552,98797319804;4
"2860";25304;"L_10r_ROI";1;0,0132744973581881;-9,89818;53,3816;-6,91641;"L";"Second";1,00409004243882;-0,0276852360175112;0;2600,34092895652;0
"2861";25305;"L_10r_ROI";1;0,0132974985623199;-9,51497;52,1911;-7,04911;"L";"Second";1,00407971840369;-0,01892822166723;0;2523,89563820018;7
