"";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"EigenVal";"FiedlerVec";"FiedlerBinary";"Strength";"Betweenness"
"193";"L_V3A_ROI";3;0,0528908875644069;-18,4823;-96,7561;25,023;"L";1,00370355621241;-0,103368552459391;0;364,733731313308;14
"194";"L_RSC_ROI";1;0,0531509067344122;-1,96554;-41,1872;24,8333;"L";1,00342408109631;0,0326003077182807;1;306,667280656265;119
"195";"L_POS2_ROI";1;0,0534239869127961;-8,52795;-74,3509;38,3825;"L";1,00322276530279;0,0360320854178916;1;309,267775298006;57
"196";"L_V7_ROI";3;0,0536717218748974;-20,6651;-92,6455;33,2797;"L";1,00321247052983;-0,106170290666016;0;345,686561120091;1
"197";"L_IPS1_ROI";3;0,0539181461264523;-21,9632;-86,6667;42,0993;"L";1,00306701814193;-0,116256588126346;0;366,200948834861;2
"198";"L_FFC_ROI";3;0,0541657203330525;-42,7627;-63,2247;-26,3203;"L";1,00268147424917;-0,0555835253391497;0;352,07406516565;3
"199";"L_V3B_ROI";3;0,05441165299168;-27,0953;-96,5715;25,1962;"L";1,00250106402827;-0,121730165828863;0;332,802771659343;1
"200";"L_LO1_ROI";3;0,0546548612789759;-40,5777;-95,2405;3,36919;"L";1,00246432548864;-0,110815655004179;0;319,383503588856;2
"201";"L_LO2_ROI";3;0,054901752226136;-42,1582;-90,8955;-7,66365;"L";1,00230619794568;-0,0816917239180593;0;336,513164768561;1
"202";"L_PIT_ROI";3;0,055143540324498;-39,4378;-86,7034;-16,546;"L";1,00217481941253;-0,0562473690950586;0;322,474448790595;2
"203";"L_MT_ROI";3;0,0553895390431905;-48,7503;-84,4672;5,48379;"L";1,00198627585872;-0,0725703670146091;0;371,137136116982;1
"204";"L_A1_ROI";2;0,055641081862816;-52,7981;-20,8586;2,44464;"L";1,00176499042034;0,0215748866042283;1;289,680940678258;7
"205";"L_PSL_ROI";2;0,0558859812731646;-62,4148;-44,0833;21,9645;"L";1,00168520228937;0,0134844174919954;1;342,981111781474;2
"206";"L_SFL_ROI";1;0,056124405740239;-9,90886;19,8578;62,3111;"L";1,00144218806396;0,0574228693274384;1;294,837625749852;17
"207";"L_PCV_ROI";3;0,0563814767360483;-7,21695;-54,6776;53,0745;"L";1,00133372468953;0,00585827087477147;1;276,014297959556;5
"208";"L_STV_ROI";1;0,056640724870004;-62,4066;-48,5189;16,5869;"L";1,001270214555;0,021989092359538;1;336,149073357168;24
"209";"L_7Pm_ROI";1;0,0569063581876736;-9,31391;-67,9611;53,3334;"L";1,00105148954948;0,0395344642360744;1;322,189174959539;465
"210";"L_7m_ROI";1;0,057169488687268;-6,46353;-64,9132;39,576;"L";1,00086031368977;0,0748755734640733;1;337,101198557764;236
"211";"L_POS1_ROI";1;0,0574563800599887;-7,73543;-64,243;13,1206;"L";1,00054714402697;0,0621507713934246;1;311,953218660688;71
"212";"L_23d_ROI";1;0,0577329052126027;-2,3397;-19,8225;38,1166;"L";1,00043097184889;0,0282986549889362;1;289,280011971792;18
"213";"L_v23ab_ROI";1;0,0580118073685764;-4,55981;-56,7997;21,7836;"L";1,00041900641425;0,066281229545447;1;320,564901664339;11
"214";"L_d23ab_ROI";1;0,0582732518112877;-2,84817;-42,7715;32,0514;"L";1,00029234165082;0,0662331014380204;1;324,69708128542;101
"215";"L_31pv_ROI";1;0,0585389527172641;-4,12372;-49,4371;34,4851;"L";0,999893122677492;0,0769392977757944;1;333,506480321689;616
"216";"L_5m_ROI";3;0,0588116715713257;-8,52623;-35,9366;66,9205;"L";0,999781204799053;-0,0506882895631889;0;342,169719785692;4
"217";"L_5mv_ROI";3;0,0590865812924972;-8,03423;-36,5424;57,0791;"L";0,99954915479002;-0,0375444272832212;0;363,860488494101;6
"218";"L_23c_ROI";3;0,0593622810448395;-5,94615;-30,0308;47,2425;"L";0,999137996123608;-0,0456764964238977;0;364,759461005941;11
"219";"L_5L_ROI";3;0,0596516848222162;-11,9717;-45,1408;70,3955;"L";0,999079333637636;-0,0283322528749902;0;332,269235440642;0
"220";"L_24dd_ROI";3;0,0598996542311611;-6,35559;-12,9615;55,585;"L";0,998845165026328;-0,0393823978962004;0;361,539421178743;4
"221";"L_24dv_ROI";3;0,0601501425616443;-5,32056;2,0859;48,5372;"L";0,998691916938162;-0,0153335048641826;0;325,290699832509;2
"222";"L_7AL_ROI";3;0,0603943954746887;-20,0909;-53,4659;71,8123;"L";0,998563349888929;-0,0614404548796643;0;364,640265621198;4
"223";"L_SCEF_ROI";3;0,0606428341949298;-6,71014;8,04141;58,7561;"L";0,998336021709514;-0,0104558767331163;0;305,607809826714;10
"224";"L_6ma_ROI";3;0,0608979071688569;-15,204;10,1743;69,5604;"L";0,998194586334535;-0,0221851571366952;0;315,560551053924;7
"225";"L_7Am_ROI";3;0,0611502107683555;-11,7008;-59,2864;63,563;"L";0,998094755206038;-0,00605416570117847;0;306,861125262773;7
"226";"L_7PL_ROI";1;0,0613912658520772;-15,7096;-73,3452;56,7261;"L";0,997929396000195;0,00832963142317913;1;319,177607775638;13
"227";"L_7PC_ROI";3;0,0616389012425974;-33,0094;-53,038;67,5317;"L";0,997656881229034;-0,108448732064404;0;368,030225893346;24
"228";"L_LIPv_ROI";1;0,0618807403776642;-29,7517;-64,1561;62,9781;"L";0,997545445880069;0,0149036751669071;1;275,906269361146;9
"229";"L_VIP_ROI";3;0,0621194666664596;-21,8545;-65,7435;64,9426;"L";0,997314275245822;-0,103758729403463;0;357,475628927448;12
"230";"L_MIP_ROI";1;0,0623541880727789;-24,7673;-77,077;53,1612;"L";0,99717218688965;0,0210639764261853;1;297,998888257217;29
"231";"L_1_ROI";3;0,0625865272707018;-47,13;-28,9824;63,6018;"L";0,997111370199324;-0,0628988006248559;0;381,5957829061;204
"232";"L_2_ROI";3;0,0628298489210604;-42,323;-39,518;65,3726;"L";0,996883090986136;-0,0720305808850685;0;369,519287335108;87
"233";"L_3a_ROI";3;0,063065763460647;-45,3284;-16,8127;61,9807;"L";0,996745877911826;-0,0346168529530427;0;340,133810726479;18
"234";"L_6d_ROI";3;0,063302412272385;-33,1583;-9,76269;71,2601;"L";0,996597328271351;-0,0418991709308929;0;331,689849454106;1
"235";"L_6mp_ROI";3;0,0635495421971277;-14,588;-9,70881;73,8754;"L";0,9960859913075;-0,0423922596312835;0;347,232151449475;10
"236";"L_6v_ROI";3;0,0637976318630701;-58,8547;6,65103;32,2337;"L";0,995849324429699;-0,0287804382191316;0;332,884258159892;5
"237";"L_p24pr_ROI";2;0,0640500817007363;-3,00971;1,48038;39,4855;"L";0,995600912117397;0,0210935070251642;1;297,540900176372;1
"238";"L_33pr_ROI";1;0,0642989223842379;-2,3005;14,3322;30,0426;"L";0,995486021755519;0,0257687670442831;1;234,258002344921;0
"239";"L_a24pr_ROI";2;0,0645712751220568;-3,71067;21,3912;31,9944;"L";0,995421761014238;0,0197378169634205;1;312,435096790267;58
"240";"L_p32pr_ROI";3;0,0648611375473829;-5,37103;21,0193;41,7936;"L";0,995284586088601;0,0103816452938739;1;302,119593516005;28
"241";"L_a24_ROI";1;0,0651528767012942;-5,90983;41,2255;-0,828961;"L";0,994898011946975;0,0345543796252868;1;252,546651602177;0
"242";"L_d32_ROI";1;0,0654507930931901;-7,4933;46,8392;25,4507;"L";0,994766349765608;0,0552672321979488;1;322,89354879729;881
"243";"L_8BM_ROI";1;0,0657661737906919;-7,40958;34,8024;46,4829;"L";0,994478177513961;0,0467514308553631;1;318,690861224955;33
"244";"L_p32_ROI";1;0,0661052959101823;-8,47038;50,9573;-1,13474;"L";0,994243516118144;0,0553058692930115;1;298,761418068206;69
"245";"L_10r_ROI";1;0,0664519066719758;-9,37022;51,0853;-8,28686;"L";0,994083027147337;0,0581715114000938;1;296,02570809299;3
"246";"L_47m_ROI";1;0,0668062036132903;-34,0236;43,9676;-21,8372;"L";0,993973388733252;0,0398214250832506;1;288,621995192685;16
"247";"L_8Av_ROI";1;0,0671827438384695;-39,3098;29,5936;53,4256;"L";0,993670810467222;0,062641852322058;1;309,500184322419;42
"248";"L_8Ad_ROI";1;0,0675501360918098;-24,8022;42,0896;50,2505;"L";0,993527611224126;0,0593982553295651;1;307,91635756698;8
"249";"L_9m_ROI";1;0,0679014708380246;-9,41604;55,1258;22,2088;"L";0,993324995791858;0,0876799453833816;1;315,246457708972;205
"250";"L_8BL_ROI";1;0,0682781469922002;-12,0618;36,6863;54,2559;"L";0,992995087615813;0,075692956336875;1;323,608342188638;85
"251";"L_9p_ROI";1;0,0686789494083349;-17,6159;54,0256;39,5845;"L";0,992910220997355;0,0677034299271669;1;308,204275139903;112
"252";"L_10d_ROI";1;0,0690762822949565;-14,492;64,4684;7,71641;"L";0,992749636035454;0,0700994231986688;1;295,434590901879;115
"253";"L_8C_ROI";1;0,0694842268457687;-46,7114;29,1732;42,1582;"L";0,992422164687306;0,0543524038201927;1;330,963315050337;176
"254";"L_44_ROI";1;0,0698140362923483;-54,2873;28,4757;7,90116;"L";0,992040691415183;0,0718003994288427;1;317,543453134041;34
"255";"L_45_ROI";1;0,0701462496480051;-49,2744;41,4279;-0,449318;"L";0,991872301424467;0,0753906613036854;1;312,858733597384;45
"256";"L_47l_ROI";1;0,0704905810946348;-41,6195;44,5977;-14,7694;"L";0,991748250049523;0,0909406327524371;1;318,635138128094;10
"257";"L_a47r_ROI";1;0,0708237900541993;-38,5937;56,6588;-12,6421;"L";0,99162198381751;0,0793670713132334;1;279,732435801138;155
"258";"L_6r_ROI";2;0,0711437333995991;-58,143;15,741;17,7684;"L";0,991312736125933;0,0228824760750554;1;290,155259296515;116
"259";"L_IFJa_ROI";1;0,0714639147566927;-51,736;29,5284;25,0934;"L";0,991209120160539;0,0241022177409535;1;284,76423997;0
"260";"L_IFJp_ROI";1;0,071769080499888;-52,9064;20,4289;32,3937;"L";0,990944505844028;0,0344390561452351;1;267,759912383219;4
"261";"L_IFSp_ROI";1;0,0720797499631275;-51,5807;37,0051;17,8709;"L";0,990584421440292;0,0456670839774725;1;290,153512948253;8
"262";"L_IFSa_ROI";1;0,0723855706540092;-48,8112;48,1202;9,53649;"L";0,990359122789519;0,0181837170259941;1;279,935086283269;4
"263";"L_p9-46v_ROI";1;0,072697041630834;-45,2185;44,9354;28,6578;"L";0,990214426725947;0,0339393421141537;1;321,476949033285;122
"264";"L_46_ROI";2;0,0730096092678472;-37,9276;53,5147;30,1759;"L";0,989953461870591;0,00507527692455236;1;316,059258508031;84
"265";"L_a9-46v_ROI";1;0,0733260948591464;-39,5116;61,5268;5,64374;"L";0,989835722932705;0,0389218261317774;1;329,895922267403;90
"266";"L_9-46d_ROI";1;0,0736470121155759;-31,1079;62,1112;22,198;"L";0,989541807081498;0,0260575371050677;1;292,61970071565;14
"267";"L_9a_ROI";1;0,0739658574662869;-19,1264;63,5189;24,194;"L";0,989000703801165;0,0904825232628382;1;321,750289374661;230
"268";"L_10v_ROI";1;0,0742649207057456;-11,2491;51,1684;-14,5332;"L";0,98893583238312;0,0507758059155509;1;315,602653413698;47
"269";"L_a10p_ROI";1;0,0745231505169428;-28,7112;65,2327;-5,46011;"L";0,988634890431769;0,0245335511779692;1;314,969763679003;128
"270";"L_10pp_ROI";1;0,0747807728340286;-18,8377;60,9782;-12,0235;"L";0,988500830435928;0,0576588299564803;1;283,521035610137;12
"271";"L_11l_ROI";1;0,0750347664513502;-26,8965;53,7804;-19,7647;"L";0,98814644786116;0,025664267434237;1;305,876960413197;7
"272";"L_13l_ROI";1;0,0752697418335601;-24,0785;37,834;-26,5098;"L";0,98780779710156;0,00292255322038092;1;253,097449016345;0
"273";"L_OFC_ROI";1;0,0755038704811825;-13,146;34,8502;-24,6168;"L";0,987587200083712;0,0395799844715605;1;244,275875596904;0
"274";"L_47s_ROI";1;0,0757439667052281;-32,0441;32,3526;-25,9426;"L";0,987460313942777;0,0528749891663575;1;319,446582576596;32
"275";"L_LIPd_ROI";1;0,0759871485538165;-35,7009;-65,257;56,7199;"L";0,987137330951689;0,0397932483991292;1;308,39533954423;203
"276";"L_6a_ROI";3;0,0762159907590657;-27,542;8,2589;67,653;"L";0,986993316573958;-0,0181871334226108;0;321,379156548316;49
"277";"L_i6-8_ROI";1;0,0764593444632495;-31,5885;23,7374;60,5102;"L";0,98661032510371;0,0594916330665682;1;324,984383135582;59
"278";"L_s6-8_ROI";1;0,0767136913712164;-18,5555;29,5158;60,8126;"L";0,986402573126757;0,0739750727700437;1;321,345465976259;27
"279";"L_43_ROI";3;0,0769640432544333;-61,2396;3,19618;11,4308;"L";0,986337451470226;-0,0155946834629372;0;351,220429909097;20
"280";"L_OP4_ROI";3;0,0772245625976389;-61,953;-9,73664;14,7042;"L";0,985926041644825;0,00862573216336194;1;321,583758721229;10
"281";"L_OP1_ROI";3;0,0774751052804084;-57,1733;-20,244;15,6766;"L";0,985737210150919;-0,0461773370667243;0;346,270659320292;23
"282";"L_OP2-3_ROI";2;0,0777091930631757;-50,5104;-10,9681;10,7225;"L";0,985483848203438;0,0100478344139627;1;299,098524555879;14
"283";"L_52_ROI";2;0,0779164970295727;-51,2079;-7,06764;-5,46048;"L";0,985188217170811;0,0305564787083205;1;273,805937088532;0
"284";"L_RI_ROI";3;0,078118642034028;-53,8032;-30,2787;13,7849;"L";0,985001567091407;0,0025508931617298;1;288,608892062772;0
"285";"L_PFcm_ROI";3;0,0783219407715951;-60,1456;-30,377;20,8591;"L";0,98476061695939;-0,00540538965727538;0;319,631373448457;2
"286";"L_PoI2_ROI";2;0,0785138694524404;-45,7003;13,788;-14,1619;"L";0,984291377048162;0,0166254588401164;1;281,676220532331;0
"287";"L_TA2_ROI";2;0,0787015800319015;-54,5072;3,12467;-17,1579;"L";0,984200676786449;0,0134840888571396;1;279,4019404153;1
"288";"L_FOP4_ROI";2;0,0788930815315126;-47,6387;23,6667;1,83835;"L";0,983933322105716;0,0183224555954305;1;314,212032715894;11
"289";"L_MI_ROI";2;0,0790882783667876;-42,8322;21,9309;-11,7528;"L";0,983832958684386;0,0272019871953825;1;293,387491475714;3
"290";"L_Pir_ROI";3;0,0792733044673769;-33,2726;16,9705;-32,711;"L";0,983401604340052;-0,012149595799174;0;247,203003895711;0
"291";"L_AVI_ROI";1;0,0794410937713268;-39,7103;32,4631;-16,2567;"L";0,983151905371833;0,0442067433550151;1;269,256028917561;0
"292";"L_AAIC_ROI";2;0,0796109606160175;-35,9589;23,7719;-26,8958;"L";0,982873802071471;0,0188516398082608;1;203,088402272439;0
"293";"L_FOP1_ROI";2;0,0797579725666086;-55,5269;9,70434;5,75185;"L";0,982518775505014;0,0149434135448665;1;312,112549255129;31
"294";"L_FOP3_ROI";2;0,0798931784066739;-45,5292;14,5183;0,45266;"L";0,982258050672323;0,0190885875432566;1;292,711007263353;19
"295";"L_FOP2_ROI";2;0,0800180345914012;-49,761;3,71351;5,92069;"L";0,981509985259293;0,0160389210377595;1;300,352849076748;0
"296";"L_PFt_ROI";3;0,0801336923331045;-59,8108;-29,2964;43,8859;"L";0,981366012916116;-0,00564856600239312;0;308,350892498383;3
"297";"L_AIP_ROI";1;0,080255147710157;-45,5819;-46,9839;55,7598;"L";0,981218713651649;0,0202808550453544;1;328,424925693388;46
"298";"L_EC_ROI";1;0,080380887995678;-31,4305;-11,1815;-39,9909;"L";0,981078253191069;0,0155113839251848;1;229,366810092715;0
"299";"L_PreS_ROI";1;0,0804920520165894;-20,897;-42,2926;-21,407;"L";0,980813056631758;0,0499694008686689;1;275,601246945425;1
"300";"L_H_ROI";1;0,0805935604608781;-27,0313;-25,4185;-29,8975;"L";0,980575245330835;0,0565211357510825;1;275,333438543137;0
"301";"L_ProS_ROI";3;0,0806988607886439;-11,1737;-59,7195;-3,60907;"L";0,979907426509036;-0,0312690695500311;0;297,865059503064;38
"302";"L_PeEc_ROI";1;0,0808058665788149;-34,9891;-8,67089;-42,7692;"L";0,979718483316381;0,0366588363519578;1;233,23811215703;0
"303";"L_STGa_ROI";1;0,0809063911798256;-52,4768;8,99194;-27,0001;"L";0,97946328781509;0,0290844220357331;1;287,817143309471;0
"304";"L_PBelt_ROI";2;0,0810159589800524;-59,3507;-27,8417;4,87703;"L";0,97921316157184;0,0162191693909288;1;324,646969491742;5
"305";"L_A5_ROI";1;0,0811226707283187;-62,381;-19,3909;-4,91504;"L";0,978912999399597;0,00485469091224159;1;340,629061608945;135
"306";"L_PHA1_ROI";1;0,0812259273814415;-24,5016;-42,7113;-25,8525;"L";0,978419248482708;0,0168142579783917;1;245,849741723198;0
"307";"L_PHA3_ROI";1;0,0813305933639641;-32,5601;-44,2049;-31,031;"L";0,978219508566842;0,0134851732866269;1;268,941629945579;0
"308";"L_STSda_ROI";1;0,0814011496889125;-60,3443;-7,3325;-15,4202;"L";0,977953882390386;0,0391503328861507;1;329,387955180163;1
"309";"L_STSdp_ROI";1;0,0814525379377431;-62,3837;-34,8502;-2,63731;"L";0,977765988252748;0,0512817516556462;1;335,339557287589;15
"310";"L_STSvp_ROI";1;0,0814981948742246;-62,3578;-35,7779;-8,54654;"L";0,977468558354581;0,0798261669055677;1;334,432543998349;39
"311";"L_TGd_ROI";1;0,0815448364756501;-43,0859;12,021;-39,3433;"L";0,977250492714456;0,0496195091020064;1;326,629887216169;0
"312";"L_TE1a_ROI";1;0,0815925400923622;-58,8818;-9,16653;-26,6075;"L";0,976721552008358;0,0932022662064679;1;319,142978155964;6
"313";"L_TE1p_ROI";1;0,0816428374714204;-61,0725;-47,1605;-13,7972;"L";0,97635058853375;0,0545381483697603;1;328,330601564696;98
"314";"L_TE2a_ROI";1;0,0816997728032626;-56,0286;-19,6878;-31,7622;"L";0,975912319649775;0,0522702015609612;1;256,719322772607;2
"315";"L_TF_ROI";1;0,0817426033403211;-44,1348;-23,5201;-38,1076;"L";0,975452821512009;0,0455596740463159;1;288,269867441684;1
"316";"L_TE2p_ROI";1;0,0817871743882147;-51,383;-45,0858;-28,2937;"L";0,975207473186612;0,0330709020196762;1;300,114076557532;2
"317";"L_PHT_ROI";1;0,0818268180124994;-59,0207;-60,2657;-4,83403;"L";0,974644662009377;0,0255477354371492;1;304,572222173198;39
"318";"L_PH_ROI";3;0,0818708879740459;-51,1481;-69,085;-16,1229;"L";0,974104492768486;-0,0495473051625597;0;352,302480694263;11
"319";"L_TPOJ1_ROI";1;0,0819060508853639;-61,0354;-50,2445;8,34838;"L";0,973873406317395;0,0150088611297428;1;329,161707728769;2
"320";"L_TPOJ2_ROI";3;0,0819606614098527;-56,1119;-66,9743;8,61575;"L";0,973317611314145;-0,0612056023820432;0;376,219904654082;3
"321";"L_TPOJ3_ROI";3;0,0820354050681313;-49,4314;-82,5027;16,9007;"L";0,973224931060246;-0,0360655565284527;0;317,398015279206;1
"322";"L_DVT_ROI";3;0,0821203088683167;-9,52752;-79,4738;31,4844;"L";0,972896298651939;-0,00836907915392479;0;282,335176084421;3
"323";"L_PGp_ROI";3;0,0822257405143362;-41,0485;-92,9277;23,2634;"L";0,972597793986441;0,00192337984705064;1;300,6118101265;6
"324";"L_IP2_ROI";1;0,0823420708366043;-46,5786;-58,0397;52,274;"L";0,972026555060895;0,0481967743300782;1;315,533607142377;2133
"325";"L_IP1_ROI";1;0,0824739104056709;-34,4063;-77,9773;49,4846;"L";0,971530563843323;0,0530748057610317;1;322,068617510894;37
"326";"L_IP0_ROI";3;0,0825966627622395;-31,0149;-90,7699;34,6307;"L";0,970414338942464;-0,0408961677019074;0;322,779480917058;4
"327";"L_PFop_ROI";2;0,0827113825039137;-64,4104;-21,3344;27,659;"L";0,96990391917562;0,0168861878816258;1;317,109862818356;68
"328";"L_PF_ROI";1;0,0828302127876572;-63,2192;-37,6956;34,0953;"L";0,969072844410172;0,0207243807756278;1;313,0220280617;333
"329";"L_PFm_ROI";1;0,082953787565949;-55,7298;-57,6127;44,1644;"L";0,968393937205974;0,0672205947239087;1;342,030271170236;559
"330";"L_PGi_ROI";1;0,0830848470993712;-55,0762;-67,3183;26,5466;"L";0,968271573608851;0,0936829457495744;1;330,928853888483;80
"331";"L_PGs_ROI";1;0,0832249463449784;-46,1848;-80,2416;38,9563;"L";0,967602470499204;0,0743207145601138;1;343,684425628646;1246
"332";"L_V6A_ROI";3;0,0833616327781046;-15,3345;-87,7141;39,1673;"L";0,967049124853441;-0,104614027000923;0;369,097222087958;4
"333";"L_VMV1_ROI";3;0,0835065318671401;-18,4851;-59,7753;-17,5969;"L";0,966543460336162;-0,0694392774120682;0;315,325099989916;8
"334";"L_VMV3_ROI";3;0,0836535492619031;-28,7393;-65,4883;-24,1191;"L";0,965802637019032;-0,0953046274061126;0;307,557530880731;0
"335";"L_PHA2_ROI";1;0,0838070253712455;-28,5519;-43,7522;-28,877;"L";0,964885827004249;0,0380197116045712;1;268,244252297703;0
"336";"L_V4t_ROI";3;0,0839735731853111;-45,7528;-87,5132;-4,24324;"L";0,964568251963718;-0,111558262157274;0;375,91809114881;3
"337";"L_FST_ROI";3;0,0841443679908772;-53,3283;-73,4349;-4,61785;"L";0,96419862008534;-0,090846832838975;0;350,032906998458;2
"338";"L_V3CD_ROI";3;0,084311971986414;-35,3756;-98,2568;15,6044;"L";0,963363669960004;-0,107997593072098;0;349,958332148223;2
"339";"L_LO3_ROI";3;0,0844853328928471;-44,2124;-91,5541;8,78949;"L";0,962638445401262;-0,106081045520965;0;361,261202436778;0
"340";"L_VMV2_ROI";3;0,0846562604738886;-23,0531;-61,346;-20,8815;"L";0,961671951570933;-0,0675450088905523;0;328,748122007018;0
"341";"L_31pd_ROI";1;0,0848206737520885;-5,56705;-55,0201;40,1963;"L";0,959652338279253;0,0742876683912132;1;320,837125464694;210
"342";"L_31a_ROI";1;0,0849932994991767;-5,22423;-41,1861;43,6547;"L";0,958565241807974;0,0298374486667578;1;300,337745223866;7
"343";"L_VVC_ROI";3;0,0851675849098464;-36,1331;-57,368;-28,7639;"L";0,958469571351452;-0,0476636406514467;0;294,625996785425;0
"344";"L_25_ROI";1;0,0853598772587303;-5,50919;25,0317;-15,6258;"L";0,956481351218727;0,0200846469690755;1;224,250375773606;0
"345";"L_s32_ROI";1;0,0855651759632139;-6,46562;35,7188;-12,715;"L";0,953843618068555;0,0502815749481002;1;283,51092490082;0
"346";"L_pOFC_ROI";1;0,0857620461330469;-15,551;19,698;-27,303;"L";0,952035496423531;0,0304795906066047;1;215,967372262046;0
"347";"L_PoI1_ROI";2;0,0859605724007108;-48,4289;5,4853;-11,5323;"L";0,950987182949644;0,0140642872995869;1;279,209792896268;0
"348";"L_Ig_ROI";3;0,0861790218763854;-47,1902;-4,79912;4,62256;"L";0,947084425866931;-0,0108216230724867;0;309,735413406032;0
"349";"L_FOP5_ROI";1;0,0863985874210215;-43,4304;37,3281;-5,61938;"L";0,945291171094695;0,0382303714031292;1;313,520274584299;30
"350";"L_p10p_ROI";1;0,0865901580068711;-23,8207;67,3817;4,47372;"L";0,94230477382514;0,0423856288100581;1;294,750204774363;14
"351";"L_p47r_ROI";1;0,0867895375700627;-45,2432;55,0586;-0,560228;"L";0,935692358025641;0,0553053853453778;1;326,97080112326;42
"352";"L_TGv_ROI";1;0,0869977538487795;-43,6133;0,00778459;-43,223;"L";0,932464200136268;0,0623665289405532;1;291,822632978797;0
"353";"L_MBelt_ROI";2;0,0871863307862843;-54,6114;-10,6095;-5,01537;"L";0,91994284762334;0,0274276868976681;1;276,430446724401;0
"354";"L_LBelt_ROI";2;0,0873372715387503;-54,4146;-26,5359;5,57559;"L";0,910668861742964;0,0160055299616455;1;287,86941355139;3
"355";"L_A4_ROI";3;0,0874872148277365;-62,171;-27,4951;2,73865;"L";0,904743084481708;-0,00200374851077043;0;327,822340893673;3
"356";"L_STSva_ROI";1;0,0875723701310767;-60,3921;-9,42576;-19,5736;"L";0,897946642327723;0,0771251621021986;1;341,763586609324;0
"357";"L_TE1m_ROI";1;0,0876540329154627;-61,5627;-30,729;-19,8762;"L";0,855713668836397;0,0542226676845991;1;329,356716896651;6
"358";"L_PI_ROI";2;0,0876891170129778;-49,5339;10,4486;-21,698;"L";0,831285071024931;0,0180620816176016;1;288,612331528767;0
"359";"L_a32pr_ROI";1;0,0827380708033458;-5,90528;36,6333;28,8867;"L";0,778492407722302;0,00858003881950802;1;270,185988699245;6
"360";"L_p24_ROI";1;-3,10862446895044e-15;-5,10488;39,0925;13,8089;"L";1,99840144432528e-15;0,0220182178247339;1;275,528145600801;4
