"";"Vertex";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"EigenVal";"FiedlerVec";"FiedlerBinary"
"1243";53131;"R_V1_ROI";2;0,0112503518795641;11,5491;-83,1736;1,39964;"R";1,00306354081041;-0,0131415362969469;0
"1244";53132;"R_V1_ROI";2;0,011256615893735;11,4893;-83,9424;2,084;"R";1,00305656111171;-0,01249022209403;0
"1245";53133;"R_V1_ROI";2;0,0112627608279698;11,4367;-84,6717;2,78809;"R";1,00305084025686;-0,00695213427897507;0
"1246";53134;"R_V1_ROI";2;0,0112689191124479;11,3913;-85,363;3,51516;"R";1,00304789510645;-0,0121051815278454;0
"1247";53135;"R_V1_ROI";2;0,0112750993297601;11,3538;-86,0182;4,26778;"R";1,00303796052781;-0,019694425234578;0
"1248";53136;"R_V1_ROI";2;0,0112812773631533;11,3256;-86,6394;5,04778;"R";1,00303372995073;-0,025420696317204;0
"1249";53137;"R_V1_ROI";2;0,0112874846165954;11,3088;-87,229;5,85633;"R";1,00302815404245;-0,0359131822825412;0
"1250";53138;"R_V1_ROI";2;0,0112937031883701;11,3057;-87,7897;6,6939;"R";1,00302572827297;-0,0367542327212615;0
"1251";53139;"R_V1_ROI";2;0,0112999671290791;11,3195;-88,3239;7,56038;"R";1,00302419646879;-0,03453818611668;0
"1252";53140;"R_V1_ROI";2;0,0113062656665227;11,3534;-88,8342;8,45504;"R";1,00301682718773;-0,0294429932590834;0
"1253";53141;"R_V1_ROI";2;0,0113124912868197;11,4109;-89,3228;9,37662;"R";1,00301278281796;-0,0285495517836295;0
"1254";53142;"R_V1_ROI";2;0,0113186747201391;11,4956;-89,7918;10,3234;"R";1,00300595461424;-0,0337042713205293;0
"1255";53143;"R_V1_ROI";2;0,0113248272498922;11,611;-90,2428;11,2932;"R";1,00300272550138;-0,0393129695858512;0
"1256";53144;"R_V1_ROI";2;0,0113310564368645;11,7606;-90,6772;12,2834;"R";1,00299966320753;-0,0269206133144983;0
"1257";53163;"R_V1_ROI";2;0,0113373157198842;13,6896;-68,3151;-7,67808;"R";1,00299807838146;-0,0220296553994937;0
"1258";53164;"R_V1_ROI";2;0,011343580186165;13,4266;-69,6295;-6,85944;"R";1,00299401626864;-0,0189225419924929;0
"1259";53165;"R_V1_ROI";2;0,0113497555810951;13,1848;-70,9106;-6,05638;"R";1,00298120962733;-0,0217363759160031;0
"1260";53166;"R_V1_ROI";2;0,0113559759376172;12,9638;-72,1553;-5,27148;"R";1,00297578043121;-0,0159965132173491;0
"1261";53167;"R_V1_ROI";2;0,011362193093908;12,763;-73,3608;-4,50635;"R";1,00296972155351;-0,0181106555131737;0
"1262";53168;"R_V1_ROI";2;0,0113683950201088;12,5816;-74,5252;-3,7614;"R";1,00296730285682;-0,0235825330784062;0
"1263";53169;"R_V1_ROI";2;0,0113745630289987;12,4183;-75,6472;-3,03574;"R";1,00296447810101;-0,0173435680131637;0
"1264";53170;"R_V1_ROI";2;0,0113807166249186;12,2713;-76,726;-2,32726;"R";1,00296051291662;-0,0177715953481955;0
"1265";53171;"R_V1_ROI";2;0,0113868067778907;12,1389;-77,761;-1,63276;"R";1,00295268687596;-0,0199330738443282;0
"1266";53172;"R_V1_ROI";2;0,0113929636686345;12,019;-78,7517;-0,94825;"R";1,00294952276063;-0,0266651409358178;0
"1267";53173;"R_V1_ROI";2;0,011399113609766;11,9097;-79,6981;-0,269175;"R";1,00294035998215;-0,0256776441990727;0
"1268";53174;"R_V1_ROI";2;0,011405277833016;11,8091;-80,5999;0,409292;"R";1,00293530709185;-0,0291823693688502;0
"1269";53175;"R_V1_ROI";2;0,0114114427730833;11,7155;-81,4575;1,09199;"R";1,00293289683256;-0,0240689643835812;0
"1270";53176;"R_V1_ROI";2;0,0114176179577046;11,6276;-82,2713;1,78359;"R";1,00292708563266;-0,0238518889757839;0
"1271";53177;"R_V1_ROI";2;0,0114238272147149;11,5446;-83,0421;2,48833;"R";1,00292386621208;-0,0192906378903564;0
"1272";53178;"R_V1_ROI";2;0,0114300229152708;11,4664;-83,7715;3,21004;"R";1,00291670427334;-0,0145207227070725;0
"1273";53179;"R_V1_ROI";2;0,0114363403158102;11,3932;-84,4611;3,95192;"R";1,00290988457088;-0,015507485510527;0
"1274";53180;"R_V1_ROI";2;0,0114426010323755;11,3262;-85,1132;4,7166;"R";1,00290609405624;-0,021893278584138;0
"1275";53181;"R_V1_ROI";2;0,0114488481617328;11,2671;-85,7306;5,5061;"R";1,00290485381653;-0,0248543283719449;0
"1276";53182;"R_V1_ROI";2;0,0114550783862722;11,2184;-86,316;6,32181;"R";1,00290043579373;-0,0348944981995767;0
