"Vertex","Label","Membership","Modularity","x","y","z","Hemisphere","EigenVal","FiedlerVec","FiedlerBinary","Strength"
11582,"L_7m_ROI",2,4.55185421733992e-05,-6.32533,-65.0452,31.5864,"L",1.00518074957068,-0.0198393339326192,"0",6188.73078272215
11583,"L_7m_ROI",2,4.82114058039801e-05,-6.15066,-64.0767,32.7218,"L",1.00517645682094,-0.0175988131858932,"0",6133.66598351758
11584,"L_7m_ROI",2,5.10443305613669e-05,-6.00408,-63.0711,33.8474,"L",1.00516757275763,-0.0219287044303678,"0",6170.55714016203
11596,"L_7m_ROI",2,5.39323864213568e-05,-6.08175,-63.8081,31.5912,"L",1.00516678951722,-0.0171256376796883,"0",6144.40032722517
11597,"L_7m_ROI",2,5.66937286031832e-05,-5.92847,-62.8281,32.729,"L",1.00516395026985,-0.0177485280156734,"0",6084.75950369977
11609,"L_7m_ROI",2,5.95103579351176e-05,-5.84498,-62.543,31.6191,"L",1.00515741219531,-0.0170581221173787,"0",6084.5110038833
11610,"L_7m_ROI",2,6.24690111747832e-05,-5.71335,-61.5521,32.7577,"L",1.00515507105932,-0.0209725051079786,"0",6141.97845693276
11621,"L_7m_ROI",2,6.54861425218842e-05,-5.61504,-61.2512,31.6694,"L",1.0051525591012,-0.021334583323143,"0",6184.10276784875
24353,"L_7m_ROI",2,6.83152619233307e-05,-6.96433,-67.3442,26.9791,"L",1.00514541692861,-0.0171669467969934,"0",6026.01964229445
24354,"L_7m_ROI",2,7.1093944506551e-05,-7.00473,-67.7209,28.1439,"L",1.00514087086406,-0.0188358339366629,"0",6081.96306405912
24367,"L_7m_ROI",2,7.3875613906972e-05,-6.58713,-65.6737,25.869,"L",1.00513493254288,-0.0206454098073482,"0",6155.62823367829
24368,"L_7m_ROI",2,7.67011421583188e-05,-6.65102,-66.1198,26.9939,"L",1.0051310009129,-0.021670763558694,"0",6254.46256279501
24369,"L_7m_ROI",2,7.95621411933308e-05,-6.70666,-66.5172,28.1373,"L",1.00512808421125,-0.0221479196514544,"0",6301.8865705007
24370,"L_7m_ROI",2,8.23344235964767e-05,-6.75459,-66.8674,29.2957,"L",1.00511780838207,-0.0216997967512378,"0",6274.71933654671
24381,"L_7m_ROI",2,8.50807105100779e-05,-6.25749,-64.3946,25.936,"L",1.00511693992383,-0.0170067985898775,"0",6148.68956396599
24382,"L_7m_ROI",2,8.77993503355527e-05,-6.33763,-64.8638,27.0357,"L",1.00511309347098,-0.0190248536338079,"0",6200.01224231525
24383,"L_7m_ROI",2,9.04911391618363e-05,-6.40907,-65.2826,28.156,"L",1.00511076222604,-0.0194095495578453,"0",6207.5837269029
24384,"L_7m_ROI",2,9.325607308273e-05,-6.47209,-65.6526,29.2932,"L",1.00510420606567,-0.0202342926425374,"0",6194.83367914561
24395,"L_7m_ROI",2,9.59629003529036e-05,-6.02715,-63.5772,27.1057,"L",1.00509995486196,-0.0148345254614958,"0",6114.28606585692
24396,"L_7m_ROI",2,9.86910498504637e-05,-6.11454,-64.0179,28.2013,"L",1.00509725791395,-0.015042604590539,"0",6103.15341158781
24397,"L_7m_ROI",2,0.000101553215200776,-6.19313,-64.408,29.3156,"L",1.00509190840901,-0.0178557476990046,"0",6163.28992626634
24408,"L_7m_ROI",2,0.000104491373967358,-5.82517,-62.724,28.2735,"L",1.00508707454924,-0.00940246801349412,"0",5954.54495756502
24409,"L_7m_ROI",2,0.000107418136635647,-5.91943,-63.1345,29.3637,"L",1.00508317474134,-0.0121624134580257,"0",6006.91129749408
24420,"L_7m_ROI",2,0.000110435102422338,-5.65222,-61.8335,29.4372,"L",1.0050815353804,-0.0111216807373458,"0",5917.67763015937
39815,"R_7m_ROI",2,0.000113257191785856,6.53291,-60.9778,31.5418,"R",1.00507324718895,-0.0186101184708413,"0",6127.50865056146
39816,"R_7m_ROI",2,0.000116092985832301,6.87318,-62.2549,31.5399,"R",1.00506985504768,-0.0227823653448403,"0",6226.55227827974
39817,"R_7m_ROI",2,0.000119109606582826,7.22684,-63.5091,31.5653,"R",1.00506621795866,-0.0223878035693224,"0",6187.32921802161
39818,"R_7m_ROI",2,0.000122052679644975,7.59251,-64.7386,31.618,"R",1.00505947651145,-0.0182053182500714,"0",6051.19709416281
39819,"R_7m_ROI",2,0.000125062657548432,7.96823,-65.9425,31.6974,"R",1.00505337925034,-0.014798961576382,"0",6012.67903108931
39820,"R_7m_ROI",2,0.000128172101902065,8.35151,-67.12,31.8018,"R",1.00505175819404,-0.015948723772171,"0",6126.52597265537
40919,"R_7m_ROI",2,0.000131248150562947,9.74551,-69.4238,49.0942,"R",1.00504736297853,-0.00244062788573577,"0",5620.94890093351
40949,"R_7m_ROI",2,0.000134447477135517,9.58969,-69.5427,48.0356,"R",1.00504424581863,-0.00269137513638545,"0",5685.46348224
