"Vertex","Label","Membership","Modularity","x","y","z","Hemisphere","EigenVal","FiedlerVec","FiedlerBinary","Strength","slideFlexibility","slidePropDMN","slideFiedVec_mean","slideFiedVec_sd","Myelin","Curvature","Thickness"
26327,"L_9m_ROI",3,0.0221322160464383,-10.9382,53.8483,33.6059,"L",1.00086792741685,0.0163520816105848,"1",6012.95896916046,0.0555555555555556,0.972972972972973,-0.0142171282921938,0.00517622037214134,1.08154,0.182806,2.93578
26328,"L_9m_ROI",3,0.0221368816217133,-10.4192,53.2192,33.2745,"L",1.00086758599621,0.0172734523953416,"1",6138.04291701792,0.0555555555555556,0.972972972972973,-0.0139280353452792,0.00624712865597483,1.09441,0.0602873,2.96658
26329,"L_9m_ROI",3,0.022141517243945,-9.94798,52.5487,32.9252,"L",1.00086696204966,0.0189032795912892,"1",6233.2932383621,0.0555555555555556,0.972972972972973,-0.0161789416761597,0.00656028045160606,1.12749,-0.0234651,2.66783
26330,"L_9m_ROI",3,0.0221461441106133,-9.52345,51.8407,32.5604,"L",1.00086622871956,0.0164472003542467,"1",6145.67872555448,0.0555555555555556,0.972972972972973,-0.0142064620175415,0.00528444378525972,1.17008,-0.0861295,2.49862
26348,"L_9m_ROI",3,0.0221507690916437,-12.3556,54.3098,35.6503,"L",1.00086560640921,0.00460680488868775,"1",5689.33871132122,0.0833333333333333,0.864864864864865,-0.00417543115053786,0.00285344435616769,1.20072,0.194179,3.01768
26349,"L_9m_ROI",3,0.0221553911284114,-11.7193,53.8071,35.3717,"L",1.00086505581171,0.0100949827826063,"1",5930.41274594546,0.0555555555555556,0.972972972972973,-0.0084920129519421,0.0062046868429188,1.15367,0.292603,3.35711
26350,"L_9m_ROI",3,0.0221600142197031,-11.1282,53.2505,35.0713,"L",1.00086397325525,0.01111341412298,"1",5945.8889757761,0.0555555555555556,0.972972972972973,-0.0107209427531391,0.00506955313586242,1.10475,0.221884,3.46548
26351,"L_9m_ROI",3,0.0221646422530523,-10.5842,52.6454,34.7499,"L",1.00086267579084,0.0137554068215072,"1",6002.04434659431,0.0555555555555556,0.972972972972973,-0.0128107409275609,0.00470089954830594,1.09191,0.0951591,3.24516
26352,"L_9m_ROI",3,0.0221692731923784,-10.088,51.9966,34.4088,"L",1.00086206252776,0.0137802585759032,"1",6077.58122057904,0.0555555555555556,0.972972972972973,-0.011411965529872,0.00568817080218894,1.12108,-0.0139632,2.8085
26353,"L_9m_ROI",3,0.0221738967007527,-9.63925,51.3084,34.0503,"L",1.0008614758141,0.0116300189438659,"1",6022.20438988838,0.0555555555555556,0.972972972972973,-0.00936551280141052,0.00370981249893822,1.155,-0.0939931,2.49592
26354,"L_9m_ROI",3,0.022178511534144,-9.23644,50.5843,33.677,"L",1.00085965837734,0.0108664553803299,"1",5990.73421146524,0.0555555555555556,0.972972972972973,-0.0094536617123614,0.00321750137593987,1.17882,-0.136243,2.78825
26355,"L_9m_ROI",3,0.022183114670629,-8.87699,49.827,33.2924,"L",1.00085959559343,0.00981756552105661,"1",5905.99262281765,0.0555555555555556,0.972972972972973,-0.00957940048782133,0.0033250928009463,1.17998,-0.0957377,3.54164
26371,"L_9m_ROI",3,0.0221877023116615,-11.955,53.1378,36.8048,"L",1.00085756386935,0.000225531954823548,"1",5524.61401566139,0.0833333333333333,0.783783783783784,-0.00155188056812441,0.00419212097380166,1.17191,0.249268,3.41671
26372,"L_9m_ROI",3,0.0221922556986061,-11.34,52.6093,36.5169,"L",1.00085661156369,0.00665978758276642,"1",5782.78888780741,0.111111111111111,0.918918918918919,-0.00586901203715339,0.0047671036534605,1.14514,0.26494,3.67715
26373,"L_9m_ROI",3,0.0221968021140827,-10.771,52.0295,36.2066,"L",1.00085578316227,0.0110316263532836,"1",5912.05697800919,0.0555555555555556,0.972972972972973,-0.00963059126590484,0.00366470736599356,1.11396,0.16071,3.37791
26374,"L_9m_ROI",3,0.0222013500417687,-10.2493,51.4034,35.875,"L",1.00085513286268,0.00968824217820689,"1",5957.62596148809,0.0555555555555556,0.972972972972973,-0.00921021019410433,0.00395304335027053,1.11723,0.0334084,3.0744
26375,"L_9m_ROI",3,0.0222058938524079,-9.77539,50.7358,35.524,"L",1.00085457308808,0.00864579399648042,"1",5945.75628354687,0.0555555555555556,0.972972972972973,-0.00665925855961196,0.00323495319171945,1.14724,-0.0633657,2.85287
26376,"L_9m_ROI",3,0.0222104257051966,-9.34837,50.0306,35.1564,"L",1.00085341376892,0.00787398377836148,"1",5921.81509652658,0.0555555555555556,0.972972972972973,-0.00662353584232171,0.00314523304256212,1.15015,-0.131423,3.10321
26392,"L_9m_ROI",3,0.0222148931019661,-12.2119,52.4236,38.2161,"L",1.00085216651068,0.00159942706941185,"1",5652.6573426909,0.0833333333333333,0.891891891891892,-0.00269447062784922,0.002577109757899,1.19536,0.154667,2.94469
26393,"L_9m_ROI",3,0.0222193562844093,-11.5738,51.9251,37.9416,"L",1.00085103561192,-0.000262492515819538,"0",5560.08520737334,0.138888888888889,0.567567567567568,-0.000308386667685141,0.00301033125597499,1.15438,0.250054,3.31597
26394,"L_9m_ROI",3,0.0222238115595203,-10.9801,51.3723,37.6433,"L",1.00084992035215,0.00632898816917609,"1",5879.31902612162,0.0555555555555556,0.972972972972973,-0.00488720624054791,0.00265284103898686,1.13123,0.215748,3.33447
26395,"L_9m_ROI",3,0.0222282680747671,-10.4329,50.7704,37.3222,"L",1.00084975409437,0.00670534460204719,"1",5887.60451148697,0.0555555555555556,0.972972972972973,-0.00572002630663213,0.00284050986139374,1.12361,0.094528,3.25374
26396,"L_9m_ROI",3,0.0222327277966896,-9.93314,50.1244,36.9801,"L",1.00084900570932,0.00656239268040331,"1",5912.77847098418,0.166666666666667,0.864864864864865,-0.00603196052367643,0.00471332706161728,1.12762,-0.00937216,3.12645
26397,"L_9m_ROI",3,0.0222371963942649,-9.48084,49.4388,36.6193,"L",1.00084813044523,0.00456420849249381,"1",5817.58939089005,0.0555555555555556,0.945945945945946,-0.0032817365761606,0.00339266565063727,1.14507,-0.0894558,3.12109
26413,"L_9m_ROI",3,0.022241669632008,-11.8293,51.1979,39.3442,"L",1.00084745017647,0.00238044880917606,"1",5767.65543005255,0.0833333333333333,0.918918918918919,-0.00362743427967368,0.00341305800776111,1.15148,0.184341,3.08121
26414,"L_9m_ROI",3,0.0222460510843207,-11.2116,50.674,39.0588,"L",1.00084586713779,0.0033973631566868,"1",5778.99007758289,0.111111111111111,0.918918918918919,-0.00174549569175434,0.0016373251152437,1.16403,0.208814,3.59908
26415,"L_9m_ROI",3,0.0222504058556184,-10.6391,50.0981,38.7492,"L",1.00084464548184,0.00376941657165219,"1",5809.44423141802,0.166666666666667,0.891891891891892,-0.00163566142331716,0.00161687641450198,1.1673,0.125453,3.59526
26416,"L_9m_ROI",3,0.0222547503698326,-10.1134,49.4753,38.4169,"L",1.00084400456491,0.00191110751926036,"1",5743.03745278597,0.138888888888889,0.72972972972973,-0.00243807058805446,0.00378844548874438,1.1088,0.070035,3.31392
26417,"L_9m_ROI",3,0.022259085847982,-9.63509,48.8102,38.0642,"L",1.00084385429203,0.00257471541358978,"1",5753.39580761215,0.277777777777778,0.783783783783784,-0.00175016215073,0.00203656871486092,1.11899,-0.00163303,2.95393
26418,"L_9m_ROI",3,0.0222634270507946,-9.20378,48.1072,37.694,"L",1.00084271694283,0.00211774712593324,"1",5713.75926681502,0.166666666666667,0.486486486486487,-0.000425401365055854,0.00198319654559367,1.13746,-0.0753838,2.81048
26432,"L_9m_ROI",3,0.0222677674765378,-12.1058,50.4274,40.724,"L",1.0008418651787,0.0103316259972284,"1",6063.85317078497,0.0555555555555556,0.972972972972973,-0.00993299291127907,0.00356404951983269,1.15768,0.133271,3.43743
26433,"L_9m_ROI",3,0.0222721124597862,-11.4653,49.9347,40.452,"L",1.00084059471332,0.0021936489236175,"1",5698.55746629152,0.138888888888889,0.675675675675676,-0.00152367665592108,0.00284927473271114,1.16484,0.185884,3.79365
26434,"L_9m_ROI",3,0.0222764387531713,-10.8681,49.3868,40.1546,"L",1.0008387856418,0.00201571535439639,"1",5779.04091541481,0.0555555555555556,0.972972972972973,-0.00239403096573792,0.00124969370156293,1.1806,0.153624,4.08193
26435,"L_9m_ROI",3,0.0222807610443298,-10.3166,48.7889,39.8331,"L",1.0008382622847,0.00108592259731865,"1",5655.52808182,0.333333333333333,0.594594594594595,-8.51026558651475e-05,0.00101512704334491,1.13172,0.126414,3.69354
26436,"L_9m_ROI",3,0.0222850756868251,-9.81198,48.1461,39.4896,"L",1.00083732071488,0.000235518908567392,"1",5644.17088023158,0.194444444444444,0.432432432432432,-0.00014904875022182,0.0021433452713126,1.10664,0.0827455,3.24528
26437,"L_9m_ROI",3,0.0222893992752616,-9.3546,47.4627,39.1267,"L",1.00083621755453,0.00343411504396749,"1",5748.87348320435,0.0555555555555556,0.972972972972973,-0.00270080696826319,0.00114259781499863,1.10992,0.00920938,2.83631
26451,"L_9m_ROI",3,0.0222937318737514,-11.7404,49.1539,41.8223,"L",1.0008356830057,0.00984262617875109,"1",5922.6688216906,0.0555555555555556,0.972972972972973,-0.00863626075206202,0.00358108791861191,1.17666,0.190085,4.03714
26452,"L_9m_ROI",3,0.0222980464052904,-11.1195,48.6364,41.5377,"L",1.0008348826911,0.00141296523844454,"1",5630.25933558505,0.0833333333333333,0.945945945945946,-0.00355906079792245,0.00177476174823997,1.16607,0.194886,4.38821
26453,"L_9m_ROI",1,0.0223023628342274,-10.5427,48.0658,41.2276,"L",1.0008344990235,-0.00117220162799814,"0",5571.35750652275,0.194444444444444,0.513513513513513,0.000176359775544685,0.00125498214160626,1.12058,0.168452,4.0073
26454,"L_9m_ROI",1,0.0223066432308247,-10.0119,47.447,40.8941,"L",1.0008333457507,-0.000729639027332557,"0",5533.1127060499,0.0555555555555556,0.351351351351351,-1.11921600656027e-06,0.00253365516078196,1.11809,0.122522,3.54069
26455,"L_9m_ROI",3,0.0223110207427554,-9.52804,46.7848,40.5396,"L",1.00083199494847,0.00602852586220662,"1",5765.15548431308,0.0555555555555556,0.972972972972973,-0.00492059851345194,0.00253908564072669,1.13208,0.0541164,3.24803
26469,"L_9m_ROI",3,0.0223153367874606,-11.3925,47.8466,42.8975,"L",1.00083074988679,0.00762630132091948,"1",5791.55533517398,0.0555555555555556,0.972972972972973,-0.00544656217764555,0.00318457039992966,1.18419,0.242584,4.08541
26470,"L_9m_ROI",3,0.0223196254492303,-10.7914,47.3056,42.5994,"L",1.00082935938363,0.00836923436672752,"1",5798.58280636946,0.0555555555555556,0.972972972972973,-0.00585322430497422,0.00397017645928657,1.14944,0.232955,4.32478
26471,"L_9m_ROI",3,0.0223239064387812,-10.2348,46.7132,42.2766,"L",1.00082884963803,0.00626210692691965,"1",5689.86805247676,0.111111111111111,0.891891891891892,-0.00347258327361829,0.00358232647884182,1.10932,0.160796,3.82281
26472,"L_9m_ROI",3,0.0223281683481803,-9.72448,46.0742,41.9313,"L",1.00082774479161,0.00708516421748778,"1",5755.6497436754,0.0555555555555556,0.972972972972973,-0.00547588391570409,0.00292271364928246,1.15214,0.0816365,3.32064
26473,"L_9m_ROI",3,0.0223324546479651,-9.26095,45.3932,41.5666,"L",1.00082751369822,0.00865584609390894,"1",5858.87046064283,0.0555555555555556,0.972972972972973,-0.00699530869011044,0.00310663795895012,1.17316,0.0136112,3.05811
26485,"L_9m_ROI",3,0.0223367177074534,-11.6859,47.0163,44.2338,"L",1.00082614504698,0.00746759856561056,"1",5749.35636100321,0.0555555555555556,0.972972972972973,-0.00639766197835105,0.00373987049956245,1.18703,0.177931,3.01387
26486,"L_9m_ROI",3,0.02234097801114,-11.0618,46.508,43.9479,"L",1.00082493899539,0.00725650620567483,"1",5756.97273944016,0.0555555555555556,0.972972972972973,-0.00610184674596858,0.00226716846783055,1.17502,0.315745,3.65121
26487,"L_9m_ROI",3,0.0223452394120693,-10.4804,45.9447,43.6361,"L",1.00082439419888,0.0103041913163699,"1",5840.2336153248,0.0555555555555556,0.972972972972973,-0.00947577951388922,0.00388597606313696,1.14483,0.266672,3.64128
26488,"L_9m_ROI",3,0.0223494633045904,-9.94389,45.3313,43.3006,"L",1.00082390932676,0.0084595452908317,"1",5789.32303132221,0.0555555555555556,0.972972972972973,-0.00791519434443671,0.00293819216493963,1.14981,0.142613,3.28366
26489,"L_9m_ROI",3,0.022353643919927,-9.45371,44.6726,42.9444,"L",1.00082377780717,0.00706217453164259,"1",5674.21187353495,0.0555555555555556,0.972972972972973,-0.00676196692937746,0.00297766919311829,1.17523,0.0589935,3.28404
26504,"L_9m_ROI",3,0.0223578188452346,-9.66923,43.9221,44.2994,"L",1.00082224395227,0.00340360478372873,"1",5578.97919391005,0.0833333333333333,0.810810810810811,-0.00297923577200547,0.00293493495043784,1.16756,0.143621,3.25589
26505,"L_9m_ROI",3,0.022361978411881,-9.19901,43.244,43.9333,"L",1.00082149161019,0.00101820935835334,"1",5494.38530319041,0.0833333333333333,0.594594594594595,-0.00110065971044098,0.00398640360086605,1.16042,0.0933278,3.53498
55414,"R_9m_ROI",1,0.0223661131937914,11.6986,60.2155,6.24441,"R",1.00082141175249,-0.00928880561120345,"0",5486.15926107722,0.111111111111111,0.0540540540540541,0.00581849739665059,0.00462393343770542,1.15729,0.00450829,2.73101
55415,"R_9m_ROI",1,0.0223702400082366,11.211,59.2749,5.92517,"R",1.00081946934298,-0.00824225184916096,"0",5535.58071854549,0.0555555555555556,0.027027027027027,0.00796838506524519,0.00361906997815168,1.12615,0.0412452,2.83771
55416,"R_9m_ROI",1,0.0223743715957085,10.7608,58.2918,5.61707,"R",1.00081909813412,-0.0129293017427859,"0",5517.6520960195,0.0555555555555556,0.027027027027027,0.0128470867155519,0.0047449660374388,1.08952,0.105584,3.41642
55417,"R_9m_ROI",1,0.0223785050260982,10.3424,57.2681,5.32394,"R",1.00081776241816,-0.0150260565083128,"0",5475.11857658348,0.0555555555555556,0.027027027027027,0.0136020121364007,0.00461003965641784,1.09141,0.135514,3.56469
55418,"R_9m_ROI",1,0.0223826540724055,9.94952,56.2048,5.05009,"R",1.00081616870906,-0.0129144975021157,"0",5374.15471209668,0.0555555555555556,0.027027027027027,0.011071678332077,0.00453419389470399,1.10565,0.0753758,3.31428
